Run.ID,Run.Group,Code,Type,Unit,Value
283,GOO_2_10,GOO,max.temp,value,16
283,GOO_2_10,GOO,k.roc.food,value,0.1
283,GOO_3_10,GOO,roc.wgt,value,1
284,GOO_3_10,GOO,ddepend,value,3
284,GOO_2_12,GOO,max.temp,value,16
284,GOO_2_12,GOO,k.roc.food,value,0.1
284,GOO_3_12,GOO,roc.wgt,value,1
285,GOO_3_12,GOO,ddepend,value,2
285,GOO_2_14,GOO,max.temp,value,18
285,GOO_2_14,GOO,k.roc.food,value,0.1
285,GOO_3_14,GOO,roc.wgt,value,1
286,GOO_3_14,GOO,ddepend,value,3
286,GOO_2_16,GOO,max.temp,value,18
286,GOO_2_16,GOO,k.roc.food,value,0.1
286,GOO_3_16,GOO,roc.wgt,value,1
287,GOO_3_16,GOO,ddepend,value,2
287,GOO_2_18,GOO,max.temp,value,20
287,GOO_2_18,GOO,k.roc.food,value,0.1
287,GOO_3_18,GOO,roc.wgt,value,1
288,GOO_3_18,GOO,ddepend,value,3
288,GOO_2_20,GOO,max.temp,value,20
288,GOO_2_20,GOO,k.roc.food,value,0.1
288,GOO_3_20,GOO,roc.wgt,value,1
289,GOO_3_20,GOO,ddepend,value,2
289,GOO_2_10,GOO,max.temp,value,10
289,GOO_2_10,GOO,k.roc.food,value,1
289,GOO_3_10,GOO,roc.wgt,value,1
290,GOO_3_10,GOO,ddepend,value,3
290,GOO_2_12,GOO,max.temp,value,10
290,GOO_2_12,GOO,k.roc.food,value,1
290,GOO_3_12,GOO,roc.wgt,value,1
291,GOO_3_12,GOO,ddepend,value,2
291,GOO_2_14,GOO,max.temp,value,12
291,GOO_2_14,GOO,k.roc.food,value,1
291,GOO_3_14,GOO,roc.wgt,value,1
292,GOO_3_14,GOO,ddepend,value,3
292,GOO_2_16,GOO,max.temp,value,12
292,GOO_2_16,GOO,k.roc.food,value,1
292,GOO_3_16,GOO,roc.wgt,value,1
293,GOO_3_16,GOO,ddepend,value,2
293,GOO_2_18,GOO,max.temp,value,14
293,GOO_2_18,GOO,k.roc.food,value,1
293,GOO_3_18,GOO,roc.wgt,value,1
294,GOO_3_18,GOO,ddepend,value,3
294,GOO_2_20,GOO,max.temp,value,14
294,GOO_2_20,GOO,k.roc.food,value,1
294,GOO_3_20,GOO,roc.wgt,value,1
295,GOO_3_20,GOO,ddepend,value,2
295,GOO_2_10,GOO,max.temp,value,16
295,GOO_2_10,GOO,k.roc.food,value,1
295,GOO_3_10,GOO,roc.wgt,value,1
296,GOO_3_10,GOO,ddepend,value,3
296,GOO_2_12,GOO,max.temp,value,16
296,GOO_2_12,GOO,k.roc.food,value,1
296,GOO_3_12,GOO,roc.wgt,value,1
297,GOO_3_12,GOO,ddepend,value,2
297,GOO_2_14,GOO,max.temp,value,18
297,GOO_2_14,GOO,k.roc.food,value,1
297,GOO_3_14,GOO,roc.wgt,value,1
298,GOO_3_14,GOO,ddepend,value,3
298,GOO_2_16,GOO,max.temp,value,18
298,GOO_2_16,GOO,k.roc.food,value,1
298,GOO_3_16,GOO,roc.wgt,value,1
299,GOO_3_16,GOO,ddepend,value,2
299,GOO_2_18,GOO,max.temp,value,20
299,GOO_2_18,GOO,k.roc.food,value,1
299,GOO_3_18,GOO,roc.wgt,value,1
300,GOO_3_18,GOO,ddepend,value,3
300,GOO_2_20,GOO,max.temp,value,20
300,GOO_2_20,GOO,k.roc.food,value,1
300,GOO_3_20,GOO,roc.wgt,value,1
301,GOO_3_20,GOO,ddepend,value,2
301,GOO_2_10,GOO,max.temp,value,10
301,GOO_2_10,GOO,k.roc.food,value,10
301,GOO_3_10,GOO,roc.wgt,value,1
302,GOO_3_10,GOO,ddepend,value,3
302,GOO_2_12,GOO,max.temp,value,10
302,GOO_2_12,GOO,k.roc.food,value,10
302,GOO_3_12,GOO,roc.wgt,value,1
303,GOO_3_12,GOO,ddepend,value,2
303,GOO_2_14,GOO,max.temp,value,12
303,GOO_2_14,GOO,k.roc.food,value,10
303,GOO_3_14,GOO,roc.wgt,value,1
304,GOO_3_14,GOO,ddepend,value,3
304,GOO_2_16,GOO,max.temp,value,12
304,GOO_2_16,GOO,k.roc.food,value,10
304,GOO_3_16,GOO,roc.wgt,value,1
305,GOO_3_16,GOO,ddepend,value,2
305,GOO_2_18,GOO,max.temp,value,14
305,GOO_2_18,GOO,k.roc.food,value,10
305,GOO_3_18,GOO,roc.wgt,value,1
306,GOO_3_18,GOO,ddepend,value,3
306,GOO_2_20,GOO,max.temp,value,14
306,GOO_2_20,GOO,k.roc.food,value,10
306,GOO_3_20,GOO,roc.wgt,value,1
307,GOO_3_20,GOO,ddepend,value,2
307,GOO_2_10,GOO,max.temp,value,16
307,GOO_2_10,GOO,k.roc.food,value,10
307,GOO_3_10,GOO,roc.wgt,value,1
308,GOO_3_10,GOO,ddepend,value,3
308,GOO_2_12,GOO,max.temp,value,16
308,GOO_2_12,GOO,k.roc.food,value,10
308,GOO_3_12,GOO,roc.wgt,value,1
309,GOO_3_12,GOO,ddepend,value,2
309,GOO_2_14,GOO,max.temp,value,18
309,GOO_2_14,GOO,k.roc.food,value,10
309,GOO_3_14,GOO,roc.wgt,value,1
310,GOO_3_14,GOO,ddepend,value,3
310,GOO_2_16,GOO,max.temp,value,18
310,GOO_2_16,GOO,k.roc.food,value,10
310,GOO_3_16,GOO,roc.wgt,value,1
311,GOO_3_16,GOO,ddepend,value,2
311,GOO_2_18,GOO,max.temp,value,20
311,GOO_2_18,GOO,k.roc.food,value,10
311,GOO_3_18,GOO,roc.wgt,value,1
312,GOO_3_18,GOO,ddepend,value,3
312,GOO_2_20,GOO,max.temp,value,20
312,GOO_2_20,GOO,k.roc.food,value,10
312,GOO_3_20,GOO,roc.wgt,value,1
313,GOO_3_20,GOO,ddepend,value,2
313,GOO_2_10,GOO,max.temp,value,10
313,GOO_2_10,GOO,k.roc.food,value,100
313,GOO_3_10,GOO,roc.wgt,value,1
314,GOO_3_10,GOO,ddepend,value,3
314,GOO_2_12,GOO,max.temp,value,10
314,GOO_2_12,GOO,k.roc.food,value,100
314,GOO_3_12,GOO,roc.wgt,value,1
315,GOO_3_12,GOO,ddepend,value,2
315,GOO_2_14,GOO,max.temp,value,12
315,GOO_2_14,GOO,k.roc.food,value,100
315,GOO_3_14,GOO,roc.wgt,value,1
316,GOO_3_14,GOO,ddepend,value,3
316,GOO_2_16,GOO,max.temp,value,12
316,GOO_2_16,GOO,k.roc.food,value,100
316,GOO_3_16,GOO,roc.wgt,value,1
317,GOO_3_16,GOO,ddepend,value,2
317,GOO_2_18,GOO,max.temp,value,14
317,GOO_2_18,GOO,k.roc.food,value,100
317,GOO_3_18,GOO,roc.wgt,value,1
318,GOO_3_18,GOO,ddepend,value,3
318,GOO_2_20,GOO,max.temp,value,14
318,GOO_2_20,GOO,k.roc.food,value,100
318,GOO_3_20,GOO,roc.wgt,value,1
319,GOO_3_20,GOO,ddepend,value,2
319,GOO_2_10,GOO,max.temp,value,16
319,GOO_2_10,GOO,k.roc.food,value,100
319,GOO_3_10,GOO,roc.wgt,value,1
320,GOO_3_10,GOO,ddepend,value,3
320,GOO_2_12,GOO,max.temp,value,16
320,GOO_2_12,GOO,k.roc.food,value,100
320,GOO_3_12,GOO,roc.wgt,value,1
321,GOO_3_12,GOO,ddepend,value,2
321,GOO_2_14,GOO,max.temp,value,18
321,GOO_2_14,GOO,k.roc.food,value,100
321,GOO_3_14,GOO,roc.wgt,value,1
322,GOO_3_14,GOO,ddepend,value,3
322,GOO_2_16,GOO,max.temp,value,18
322,GOO_2_16,GOO,k.roc.food,value,100
322,GOO_3_16,GOO,roc.wgt,value,1
323,GOO_3_16,GOO,ddepend,value,2
323,GOO_2_18,GOO,max.temp,value,20
323,GOO_2_18,GOO,k.roc.food,value,100
323,GOO_3_18,GOO,roc.wgt,value,1
324,GOO_3_18,GOO,ddepend,value,3
324,GOO_2_20,GOO,max.temp,value,20
324,GOO_2_20,GOO,k.roc.food,value,100
324,GOO_3_20,GOO,roc.wgt,value,1
325,GOO_3_20,GOO,ddepend,value,2
325,GOO_2_10,GOO,max.temp,value,10
325,GOO_2_10,GOO,k.roc.food,value,1000
325,GOO_3_10,GOO,roc.wgt,value,1
326,GOO_3_10,GOO,ddepend,value,3
326,GOO_2_12,GOO,max.temp,value,10
326,GOO_2_12,GOO,k.roc.food,value,1000
326,GOO_3_12,GOO,roc.wgt,value,1
327,GOO_3_12,GOO,ddepend,value,2
327,GOO_2_14,GOO,max.temp,value,12
327,GOO_2_14,GOO,k.roc.food,value,1000
327,GOO_3_14,GOO,roc.wgt,value,1
328,GOO_3_14,GOO,ddepend,value,3
328,GOO_2_16,GOO,max.temp,value,12
328,GOO_2_16,GOO,k.roc.food,value,1000
328,GOO_3_16,GOO,roc.wgt,value,1
329,GOO_3_16,GOO,ddepend,value,2
329,GOO_2_18,GOO,max.temp,value,14
329,GOO_2_18,GOO,k.roc.food,value,1000
329,GOO_3_18,GOO,roc.wgt,value,1
330,GOO_3_18,GOO,ddepend,value,3
330,GOO_2_20,GOO,max.temp,value,14
330,GOO_2_20,GOO,k.roc.food,value,1000
330,GOO_3_20,GOO,roc.wgt,value,1
331,GOO_3_20,GOO,ddepend,value,2
331,GOO_2_10,GOO,max.temp,value,16
331,GOO_2_10,GOO,k.roc.food,value,1000
331,GOO_3_10,GOO,roc.wgt,value,1
332,GOO_3_10,GOO,ddepend,value,3
332,GOO_2_12,GOO,max.temp,value,16
332,GOO_2_12,GOO,k.roc.food,value,1000
332,GOO_3_12,GOO,roc.wgt,value,1
333,GOO_3_12,GOO,ddepend,value,2
333,GOO_2_14,GOO,max.temp,value,18
333,GOO_2_14,GOO,k.roc.food,value,1000
333,GOO_3_14,GOO,roc.wgt,value,1
334,GOO_3_14,GOO,ddepend,value,3
334,GOO_2_16,GOO,max.temp,value,18
334,GOO_2_16,GOO,k.roc.food,value,1000
334,GOO_3_16,GOO,roc.wgt,value,1
335,GOO_3_16,GOO,ddepend,value,2
335,GOO_2_18,GOO,max.temp,value,20
335,GOO_2_18,GOO,k.roc.food,value,1000
335,GOO_3_18,GOO,roc.wgt,value,1
336,GOO_3_18,GOO,ddepend,value,3
336,GOO_2_20,GOO,max.temp,value,20
336,GOO_2_20,GOO,k.roc.food,value,1000
336,GOO_3_20,GOO,roc.wgt,value,1
337,GOO_3_20,GOO,ddepend,value,2
337,GOO_2_10,GOO,max.temp,value,10
337,GOO_2_10,GOO,k.roc.food,value,0.001
337,GOO_3_10,GOO,roc.wgt,value,10
338,GOO_3_10,GOO,ddepend,value,3
338,GOO_2_12,GOO,max.temp,value,10
338,GOO_2_12,GOO,k.roc.food,value,0.001
338,GOO_3_12,GOO,roc.wgt,value,10
339,GOO_3_12,GOO,ddepend,value,2
339,GOO_2_14,GOO,max.temp,value,12
339,GOO_2_14,GOO,k.roc.food,value,0.001
339,GOO_3_14,GOO,roc.wgt,value,10
340,GOO_3_14,GOO,ddepend,value,3
340,GOO_2_16,GOO,max.temp,value,12
340,GOO_2_16,GOO,k.roc.food,value,0.001
340,GOO_3_16,GOO,roc.wgt,value,10
341,GOO_3_16,GOO,ddepend,value,2
341,GOO_2_18,GOO,max.temp,value,14
341,GOO_2_18,GOO,k.roc.food,value,0.001
341,GOO_3_18,GOO,roc.wgt,value,10
342,GOO_3_18,GOO,ddepend,value,3
342,GOO_2_20,GOO,max.temp,value,14
342,GOO_2_20,GOO,k.roc.food,value,0.001
342,GOO_3_20,GOO,roc.wgt,value,10
343,GOO_3_20,GOO,ddepend,value,2
343,GOO_2_10,GOO,max.temp,value,16
343,GOO_2_10,GOO,k.roc.food,value,0.001
343,GOO_3_10,GOO,roc.wgt,value,10
344,GOO_3_10,GOO,ddepend,value,3
344,GOO_2_12,GOO,max.temp,value,16
344,GOO_2_12,GOO,k.roc.food,value,0.001
344,GOO_3_12,GOO,roc.wgt,value,10
345,GOO_3_12,GOO,ddepend,value,2
345,GOO_2_14,GOO,max.temp,value,18
345,GOO_2_14,GOO,k.roc.food,value,0.001
345,GOO_3_14,GOO,roc.wgt,value,10
346,GOO_3_14,GOO,ddepend,value,3
346,GOO_2_16,GOO,max.temp,value,18
346,GOO_2_16,GOO,k.roc.food,value,0.001
346,GOO_3_16,GOO,roc.wgt,value,10
347,GOO_3_16,GOO,ddepend,value,2
347,GOO_2_18,GOO,max.temp,value,20
347,GOO_2_18,GOO,k.roc.food,value,0.001
347,GOO_3_18,GOO,roc.wgt,value,10
348,GOO_3_18,GOO,ddepend,value,3
348,GOO_2_20,GOO,max.temp,value,20
348,GOO_2_20,GOO,k.roc.food,value,0.001
348,GOO_3_20,GOO,roc.wgt,value,10
349,GOO_3_20,GOO,ddepend,value,2
349,GOO_2_10,GOO,max.temp,value,10
349,GOO_2_10,GOO,k.roc.food,value,0.01
349,GOO_3_10,GOO,roc.wgt,value,10
350,GOO_3_10,GOO,ddepend,value,3
350,GOO_2_12,GOO,max.temp,value,10
350,GOO_2_12,GOO,k.roc.food,value,0.01
350,GOO_3_12,GOO,roc.wgt,value,10
351,GOO_3_12,GOO,ddepend,value,2
351,GOO_2_14,GOO,max.temp,value,12
351,GOO_2_14,GOO,k.roc.food,value,0.01
351,GOO_3_14,GOO,roc.wgt,value,10
352,GOO_3_14,GOO,ddepend,value,3
352,GOO_2_16,GOO,max.temp,value,12
352,GOO_2_16,GOO,k.roc.food,value,0.01
352,GOO_3_16,GOO,roc.wgt,value,10
353,GOO_3_16,GOO,ddepend,value,2
353,GOO_2_18,GOO,max.temp,value,14
353,GOO_2_18,GOO,k.roc.food,value,0.01
353,GOO_3_18,GOO,roc.wgt,value,10
354,GOO_3_18,GOO,ddepend,value,3
354,GOO_2_20,GOO,max.temp,value,14
354,GOO_2_20,GOO,k.roc.food,value,0.01
354,GOO_3_20,GOO,roc.wgt,value,10
355,GOO_3_20,GOO,ddepend,value,2
355,GOO_2_10,GOO,max.temp,value,16
355,GOO_2_10,GOO,k.roc.food,value,0.01
355,GOO_3_10,GOO,roc.wgt,value,10
356,GOO_3_10,GOO,ddepend,value,3
356,GOO_2_12,GOO,max.temp,value,16
356,GOO_2_12,GOO,k.roc.food,value,0.01
356,GOO_3_12,GOO,roc.wgt,value,10
357,GOO_3_12,GOO,ddepend,value,2
357,GOO_2_14,GOO,max.temp,value,18
357,GOO_2_14,GOO,k.roc.food,value,0.01
357,GOO_3_14,GOO,roc.wgt,value,10
358,GOO_3_14,GOO,ddepend,value,3
358,GOO_2_16,GOO,max.temp,value,18
358,GOO_2_16,GOO,k.roc.food,value,0.01
358,GOO_3_16,GOO,roc.wgt,value,10
359,GOO_3_16,GOO,ddepend,value,2
359,GOO_2_18,GOO,max.temp,value,20
359,GOO_2_18,GOO,k.roc.food,value,0.01
359,GOO_3_18,GOO,roc.wgt,value,10
360,GOO_3_18,GOO,ddepend,value,3
360,GOO_2_20,GOO,max.temp,value,20
360,GOO_2_20,GOO,k.roc.food,value,0.01
360,GOO_3_20,GOO,roc.wgt,value,10
361,GOO_3_20,GOO,ddepend,value,2
361,GOO_2_10,GOO,max.temp,value,10
361,GOO_2_10,GOO,k.roc.food,value,0.1
361,GOO_3_10,GOO,roc.wgt,value,10
362,GOO_3_10,GOO,ddepend,value,3
362,GOO_2_12,GOO,max.temp,value,10
362,GOO_2_12,GOO,k.roc.food,value,0.1
362,GOO_3_12,GOO,roc.wgt,value,10
363,GOO_3_12,GOO,ddepend,value,2
363,GOO_2_14,GOO,max.temp,value,12
363,GOO_2_14,GOO,k.roc.food,value,0.1
363,GOO_3_14,GOO,roc.wgt,value,10
364,GOO_3_14,GOO,ddepend,value,3
364,GOO_2_16,GOO,max.temp,value,12
364,GOO_2_16,GOO,k.roc.food,value,0.1
364,GOO_3_16,GOO,roc.wgt,value,10
365,GOO_3_16,GOO,ddepend,value,2
365,GOO_2_18,GOO,max.temp,value,14
365,GOO_2_18,GOO,k.roc.food,value,0.1
365,GOO_3_18,GOO,roc.wgt,value,10
366,GOO_3_18,GOO,ddepend,value,3
366,GOO_2_20,GOO,max.temp,value,14
366,GOO_2_20,GOO,k.roc.food,value,0.1
366,GOO_3_20,GOO,roc.wgt,value,10
367,GOO_3_20,GOO,ddepend,value,2
367,GOO_2_10,GOO,max.temp,value,16
367,GOO_2_10,GOO,k.roc.food,value,0.1
367,GOO_3_10,GOO,roc.wgt,value,10
368,GOO_3_10,GOO,ddepend,value,3
368,GOO_2_12,GOO,max.temp,value,16
368,GOO_2_12,GOO,k.roc.food,value,0.1
368,GOO_3_12,GOO,roc.wgt,value,10
369,GOO_3_12,GOO,ddepend,value,2
369,GOO_2_14,GOO,max.temp,value,18
369,GOO_2_14,GOO,k.roc.food,value,0.1
369,GOO_3_14,GOO,roc.wgt,value,10
370,GOO_3_14,GOO,ddepend,value,3
370,GOO_2_16,GOO,max.temp,value,18
370,GOO_2_16,GOO,k.roc.food,value,0.1
370,GOO_3_16,GOO,roc.wgt,value,10
371,GOO_3_16,GOO,ddepend,value,2
371,GOO_2_18,GOO,max.temp,value,20
371,GOO_2_18,GOO,k.roc.food,value,0.1
371,GOO_3_18,GOO,roc.wgt,value,10
372,GOO_3_18,GOO,ddepend,value,3
372,GOO_2_20,GOO,max.temp,value,20
372,GOO_2_20,GOO,k.roc.food,value,0.1
372,GOO_3_20,GOO,roc.wgt,value,10
373,GOO_3_20,GOO,ddepend,value,2
373,,GOO,max.temp,value,10
373,,GOO,k.roc.food,value,1
373,,GOO,roc.wgt,value,10
374,,GOO,ddepend,value,3
374,,GOO,max.temp,value,10
374,,GOO,k.roc.food,value,1
374,,GOO,roc.wgt,value,10
375,,GOO,ddepend,value,2
375,,GOO,max.temp,value,12
375,,GOO,k.roc.food,value,1
375,,GOO,roc.wgt,value,10
376,,GOO,ddepend,value,3
376,,GOO,max.temp,value,12
376,,GOO,k.roc.food,value,1
376,,GOO,roc.wgt,value,10
377,,GOO,ddepend,value,2
377,,GOO,max.temp,value,14
377,,GOO,k.roc.food,value,1
377,,GOO,roc.wgt,value,10
378,,GOO,ddepend,value,3
378,,GOO,max.temp,value,14
378,,GOO,k.roc.food,value,1
378,,GOO,roc.wgt,value,10
379,,GOO,ddepend,value,2
379,,GOO,max.temp,value,16
379,,GOO,k.roc.food,value,1
379,,GOO,roc.wgt,value,10
380,,GOO,ddepend,value,3
380,,GOO,max.temp,value,16
380,,GOO,k.roc.food,value,1
380,,GOO,roc.wgt,value,10
381,,GOO,ddepend,value,2
381,,GOO,max.temp,value,18
381,,GOO,k.roc.food,value,1
381,,GOO,roc.wgt,value,10
382,,GOO,ddepend,value,3
382,,GOO,max.temp,value,18
382,,GOO,k.roc.food,value,1
382,,GOO,roc.wgt,value,10
383,,GOO,ddepend,value,2
383,,GOO,max.temp,value,20
383,,GOO,k.roc.food,value,1
383,,GOO,roc.wgt,value,10
384,,GOO,ddepend,value,3
384,,GOO,max.temp,value,20
384,,GOO,k.roc.food,value,1
384,,GOO,roc.wgt,value,10
385,,GOO,ddepend,value,2
385,,GOO,max.temp,value,10
385,,GOO,k.roc.food,value,10
385,,GOO,roc.wgt,value,10
386,,GOO,ddepend,value,3
386,,GOO,max.temp,value,10
386,,GOO,k.roc.food,value,10
386,,GOO,roc.wgt,value,10
387,,GOO,ddepend,value,2
387,,GOO,max.temp,value,12
387,,GOO,k.roc.food,value,10
387,,GOO,roc.wgt,value,10
388,,GOO,ddepend,value,3
388,,GOO,max.temp,value,12
388,,GOO,k.roc.food,value,10
388,,GOO,roc.wgt,value,10
389,,GOO,ddepend,value,2
389,,GOO,max.temp,value,14
389,,GOO,k.roc.food,value,10
389,,GOO,roc.wgt,value,10
390,,GOO,ddepend,value,3
390,,GOO,max.temp,value,14
390,,GOO,k.roc.food,value,10
390,,GOO,roc.wgt,value,10
391,,GOO,ddepend,value,2
391,,GOO,max.temp,value,16
391,,GOO,k.roc.food,value,10
391,,GOO,roc.wgt,value,10
392,,GOO,ddepend,value,3
392,,GOO,max.temp,value,16
392,,GOO,k.roc.food,value,10
392,,GOO,roc.wgt,value,10
393,,GOO,ddepend,value,2
393,,GOO,max.temp,value,18
393,,GOO,k.roc.food,value,10
393,,GOO,roc.wgt,value,10
394,,GOO,ddepend,value,3
394,,GOO,max.temp,value,18
394,,GOO,k.roc.food,value,10
394,,GOO,roc.wgt,value,10
395,,GOO,ddepend,value,2
395,,GOO,max.temp,value,20
395,,GOO,k.roc.food,value,10
395,,GOO,roc.wgt,value,10
396,,GOO,ddepend,value,3
396,,GOO,max.temp,value,20
396,,GOO,k.roc.food,value,10
396,,GOO,roc.wgt,value,10
397,,GOO,ddepend,value,2
397,,GOO,max.temp,value,10
397,,GOO,k.roc.food,value,100
397,,GOO,roc.wgt,value,10
398,,GOO,ddepend,value,3
398,,GOO,max.temp,value,10
398,,GOO,k.roc.food,value,100
398,,GOO,roc.wgt,value,10
399,,GOO,ddepend,value,2
399,,GOO,max.temp,value,12
399,,GOO,k.roc.food,value,100
399,,GOO,roc.wgt,value,10
400,,GOO,ddepend,value,3
400,,GOO,max.temp,value,12
400,,GOO,k.roc.food,value,100
400,,GOO,roc.wgt,value,10
401,,GOO,ddepend,value,2
401,,GOO,max.temp,value,14
401,,GOO,k.roc.food,value,100
401,,GOO,roc.wgt,value,10
402,,GOO,ddepend,value,3
402,,GOO,max.temp,value,14
402,,GOO,k.roc.food,value,100
402,,GOO,roc.wgt,value,10
403,,GOO,ddepend,value,2
403,,GOO,max.temp,value,16
403,,GOO,k.roc.food,value,100
403,,GOO,roc.wgt,value,10
404,,GOO,ddepend,value,3
404,,GOO,max.temp,value,16
404,,GOO,k.roc.food,value,100
404,,GOO,roc.wgt,value,10
405,,GOO,ddepend,value,2
405,,GOO,max.temp,value,18
405,,GOO,k.roc.food,value,100
405,,GOO,roc.wgt,value,10
406,,GOO,ddepend,value,3
406,,GOO,max.temp,value,18
406,,GOO,k.roc.food,value,100
406,,GOO,roc.wgt,value,10
407,,GOO,ddepend,value,2
407,,GOO,max.temp,value,20
407,,GOO,k.roc.food,value,100
407,,GOO,roc.wgt,value,10
408,,GOO,ddepend,value,3
408,,GOO,max.temp,value,20
408,,GOO,k.roc.food,value,100
408,,GOO,roc.wgt,value,10
409,,GOO,ddepend,value,2
409,,GOO,max.temp,value,10
409,,GOO,k.roc.food,value,1000
409,,GOO,roc.wgt,value,10
410,,GOO,ddepend,value,3
410,,GOO,max.temp,value,10
410,,GOO,k.roc.food,value,1000
410,,GOO,roc.wgt,value,10
411,,GOO,ddepend,value,2
411,,GOO,max.temp,value,12
411,,GOO,k.roc.food,value,1000
411,,GOO,roc.wgt,value,10
412,,GOO,ddepend,value,3
412,,GOO,max.temp,value,12
412,,GOO,k.roc.food,value,1000
412,,GOO,roc.wgt,value,10
413,,GOO,ddepend,value,2
413,,GOO,max.temp,value,14
413,,GOO,k.roc.food,value,1000
413,,GOO,roc.wgt,value,10
414,,GOO,ddepend,value,3
414,,GOO,max.temp,value,14
414,,GOO,k.roc.food,value,1000
414,,GOO,roc.wgt,value,10
415,,GOO,ddepend,value,2
415,,GOO,max.temp,value,16
415,,GOO,k.roc.food,value,1000
415,,GOO,roc.wgt,value,10
416,,GOO,ddepend,value,3
416,,GOO,max.temp,value,16
416,,GOO,k.roc.food,value,1000
416,,GOO,roc.wgt,value,10
417,,GOO,ddepend,value,2
417,,GOO,max.temp,value,18
417,,GOO,k.roc.food,value,1000
417,,GOO,roc.wgt,value,10
418,,GOO,ddepend,value,3
418,,GOO,max.temp,value,18
418,,GOO,k.roc.food,value,1000
418,,GOO,roc.wgt,value,10
419,,GOO,ddepend,value,2
419,,GOO,max.temp,value,20
419,,GOO,k.roc.food,value,1000
419,,GOO,roc.wgt,value,10
420,,GOO,ddepend,value,3
420,,GOO,max.temp,value,20
420,,GOO,k.roc.food,value,1000
420,,GOO,roc.wgt,value,10
421,,GOO,ddepend,value,2
421,,GOO,max.temp,value,10
421,,GOO,k.roc.food,value,0.001
421,,GOO,roc.wgt,value,100
422,,GOO,ddepend,value,3
422,,GOO,max.temp,value,10
422,,GOO,k.roc.food,value,0.001
422,,GOO,roc.wgt,value,100
423,,GOO,ddepend,value,2
423,,GOO,max.temp,value,12
423,,GOO,k.roc.food,value,0.001
423,,GOO,roc.wgt,value,100
424,,GOO,ddepend,value,3
424,,GOO,max.temp,value,12
424,,GOO,k.roc.food,value,0.001
424,,GOO,roc.wgt,value,100
425,,GOO,ddepend,value,2
425,,GOO,max.temp,value,14
425,,GOO,k.roc.food,value,0.001
425,,GOO,roc.wgt,value,100
426,,GOO,ddepend,value,3
426,,GOO,max.temp,value,14
426,,GOO,k.roc.food,value,0.001
426,,GOO,roc.wgt,value,100
427,,GOO,ddepend,value,2
427,,GOO,max.temp,value,16
427,,GOO,k.roc.food,value,0.001
427,,GOO,roc.wgt,value,100
428,,GOO,ddepend,value,3
428,,GOO,max.temp,value,16
428,,GOO,k.roc.food,value,0.001
428,,GOO,roc.wgt,value,100
429,,GOO,ddepend,value,2
429,,GOO,max.temp,value,18
429,,GOO,k.roc.food,value,0.001
429,,GOO,roc.wgt,value,100
430,,GOO,ddepend,value,3
430,,GOO,max.temp,value,18
430,,GOO,k.roc.food,value,0.001
430,,GOO,roc.wgt,value,100
431,,GOO,ddepend,value,2
431,,GOO,max.temp,value,20
431,,GOO,k.roc.food,value,0.001
431,,GOO,roc.wgt,value,100
432,,GOO,ddepend,value,3
432,,GOO,max.temp,value,20
432,,GOO,k.roc.food,value,0.001
432,,GOO,roc.wgt,value,100
433,,GOO,ddepend,value,2
433,,GOO,max.temp,value,10
433,,GOO,k.roc.food,value,0.01
433,,GOO,roc.wgt,value,100
434,,GOO,ddepend,value,3
434,,GOO,max.temp,value,10
434,,GOO,k.roc.food,value,0.01
434,,GOO,roc.wgt,value,100
435,,GOO,ddepend,value,2
435,,GOO,max.temp,value,12
435,,GOO,k.roc.food,value,0.01
435,,GOO,roc.wgt,value,100
436,,GOO,ddepend,value,3
436,,GOO,max.temp,value,12
436,,GOO,k.roc.food,value,0.01
436,,GOO,roc.wgt,value,100
437,,GOO,ddepend,value,2
437,,GOO,max.temp,value,14
437,,GOO,k.roc.food,value,0.01
437,,GOO,roc.wgt,value,100
438,,GOO,ddepend,value,3
438,,GOO,max.temp,value,14
438,,GOO,k.roc.food,value,0.01
438,,GOO,roc.wgt,value,100
439,,GOO,ddepend,value,2
439,,GOO,max.temp,value,16
439,,GOO,k.roc.food,value,0.01
439,,GOO,roc.wgt,value,100
440,,GOO,ddepend,value,3
440,,GOO,max.temp,value,16
440,,GOO,k.roc.food,value,0.01
440,,GOO,roc.wgt,value,100
441,,GOO,ddepend,value,2
441,,GOO,max.temp,value,18
441,,GOO,k.roc.food,value,0.01
441,,GOO,roc.wgt,value,100
442,,GOO,ddepend,value,3
442,,GOO,max.temp,value,18
442,,GOO,k.roc.food,value,0.01
442,,GOO,roc.wgt,value,100
443,,GOO,ddepend,value,2
443,,GOO,max.temp,value,20
443,,GOO,k.roc.food,value,0.01
443,,GOO,roc.wgt,value,100
444,,GOO,ddepend,value,3
444,,GOO,max.temp,value,20
444,,GOO,k.roc.food,value,0.01
444,,GOO,roc.wgt,value,100
445,,GOO,ddepend,value,2
445,,GOO,max.temp,value,10
445,,GOO,k.roc.food,value,0.1
445,,GOO,roc.wgt,value,100
446,,GOO,ddepend,value,3
446,,GOO,max.temp,value,10
446,,GOO,k.roc.food,value,0.1
446,,GOO,roc.wgt,value,100
447,,GOO,ddepend,value,2
447,,GOO,max.temp,value,12
447,,GOO,k.roc.food,value,0.1
447,,GOO,roc.wgt,value,100
448,,GOO,ddepend,value,3
448,,GOO,max.temp,value,12
448,,GOO,k.roc.food,value,0.1
448,,GOO,roc.wgt,value,100
449,,GOO,ddepend,value,2
