Time FPL FPS FVD FVS FVB FVT FMM FBP FDD FDE FDS FDB FDC FDO FDF SHB SHD SHP SSK SB PIN REP WHB WHT CEP BFS BFF BG BML BMS PWN ZL BD BC ZG TsActFPL TsActFPS TsActFVD TsActFVS TsActFVB TsActFVT TsActFMM TsActFBP TsActFDD TsActFDE TsActFDS TsActFDB TsActFDC TsActFDO TsActFDF TsActSHB TsActSHD TsActSHP TsActSSK TsActSB TsActPIN TsActREP TsActWHB TsActWHT TsActCEP TsActBFS TsActBFF TsActBG TsActBML TsActBMS TsActPWN TsActZL TsActBD TsActBC TsActZG
1.314000e+04 82373.327675 1.188638 3357.722736 31763.582192 4176.557190 633.376147 0.000022 529.641612 2763.841681 2551.769434 19107.693166 1755.437822 16858.665244 762.859285 982.990323 3163.805942 2.453454 0.001965 7111.453061 0.000000 0.000000 0.000000 0.000000 0.000000 258.833205 0.000241 11275.161239 4107.475429 403.977338 6202.181761 585.335673 0.000000 13970.045663 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.350500e+04 81082.031048 0.936486 3361.854854 31496.452844 4063.397093 611.694981 0.000022 516.084873 2740.762635 2460.486526 18876.419831 1618.752710 16748.823762 733.332221 941.156602 3260.010337 2.441755 0.001924 7038.782350 0.000000 0.000000 0.000000 0.000000 0.000000 261.028177 0.000241 11134.100638 3540.762214 393.426673 6067.173678 588.833460 0.000000 14024.745549 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.387000e+04 79816.370013 0.737133 3374.635973 31416.825887 3950.964292 591.140458 0.000021 502.313282 2734.928358 2380.579645 18641.453646 1501.580099 16653.110720 707.671217 901.107071 3348.823458 2.430803 0.001889 6971.557484 0.000000 0.000000 0.000000 0.000000 0.000000 263.231492 0.000241 10995.136942 3049.490048 382.970475 5935.595787 591.669341 0.000000 14076.361112 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.423500e+04 78553.607221 0.578826 3377.286024 31178.149859 3817.532077 570.955415 0.000021 486.351937 2707.542322 2303.003909 18314.899955 1399.312393 16514.141513 682.144880 865.163556 3426.220777 2.419306 0.001855 6889.689568 0.000000 0.000000 0.000000 0.000000 0.000000 265.662101 0.000241 10858.308155 2624.599061 372.922346 5808.018755 595.790580 0.000000 14127.681547 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.460000e+04 77401.320967 0.453863 3388.469367 31130.138730 3714.641078 552.024721 0.000021 473.354036 2700.960600 2248.630684 18062.286330 1316.857324 16420.929806 664.631105 837.357083 3492.956654 2.410600 0.001826 6823.178886 0.000000 0.000000 0.000000 0.000000 0.000000 268.074248 0.000241 10723.724472 2259.619607 363.002529 5683.610720 599.918641 0.000000 14175.890385 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.496500e+04 76374.505909 0.356088 3391.290212 30923.507323 3618.298092 533.795897 0.000020 462.791072 2678.897289 2193.572599 17818.967055 1251.948519 16318.359610 650.399063 818.602224 3549.512546 2.399179 0.001799 6751.945021 0.000000 0.000000 0.000000 0.000000 0.000000 270.670736 0.000241 10591.142560 1947.017686 353.513901 5562.983402 605.495537 0.000000 14223.770290 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.533000e+04 75552.088942 0.279816 3403.782176 30907.652022 3557.561258 517.111212 0.000020 456.642130 2680.670057 2155.991247 17683.018936 1206.344738 16267.000655 643.073850 806.714667 3589.849771 2.383556 0.001777 6697.965450 0.000000 0.000000 0.000000 0.000000 0.000000 273.183090 0.000241 10460.567048 1679.166197 344.166236 5445.290393 611.333637 0.000000 14268.585857 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.569500e+04 74906.936922 0.219030 3408.024164 30734.269833 3497.565498 501.322393 0.000020 451.824373 2666.136533 2123.883110 17544.202893 1175.657586 16195.924689 636.555575 800.682819 3614.788143 2.365781 0.001749 6639.886694 0.000000 0.000000 0.000000 0.000000 0.000000 275.802787 0.000241 10331.842213 1449.144697 335.232199 5331.203691 618.554328 0.000000 14313.089611 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.606000e+04 74477.930141 0.172336 3422.253864 30753.737964 3464.444926 487.135229 0.000019 449.834377 2673.196743 2105.032980 17490.106105 1160.471943 16167.937878 634.852249 799.021117 3625.770800 2.352874 0.001720 6598.101914 0.000000 0.000000 0.000000 0.000000 0.000000 278.253134 0.000241 10205.065039 1251.363510 326.424525 5219.855881 625.890296 0.000000 14354.628924 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.642500e+04 74216.718216 0.136169 3428.942688 30627.352934 3425.965696 473.904993 0.000019 448.164533 2663.076915 2089.456882 17415.794550 1157.544826 16118.888467 633.233178 802.429893 3616.576015 2.342449 0.001695 6551.251439 0.000000 0.000000 0.000000 0.000000 0.000000 280.715913 0.000241 10080.137675 1081.013945 317.992478 5111.948427 633.998617 0.000000 14395.817402 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.679000e+04 74158.596273 0.107922 3446.242280 30701.792720 3409.626078 462.271500 0.000019 448.795406 2674.160535 2087.015546 17412.118332 1169.873619 16111.552967 636.033250 810.692134 3588.194800 2.326469 0.001674 6520.978367 0.000000 0.000000 0.000000 0.000000 0.000000 282.934822 0.000241 9957.204026 934.200496 309.664748 5006.622294 641.680974 0.000000 14434.135481 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.715500e+04 74248.798566 0.085749 3455.450162 30623.577143 3384.575299 451.549439 0.000019 449.279412 2667.237127 2091.456324 17377.558904 1193.577924 16079.978951 638.011811 823.073020 3549.586792 2.304344 0.001656 6485.597588 0.000000 0.000000 0.000000 0.000000 0.000000 285.121431 0.000241 9836.142101 807.518942 301.689013 4904.607255 649.286239 0.000000 14472.177772 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.752000e+04 74506.435998 0.068303 3474.600547 30734.422091 3379.329312 442.312568 0.000018 451.495999 2681.027577 2098.371526 17406.655489 1228.477760 16087.698545 643.332419 837.336831 3508.507527 2.289080 0.001641 6464.319614 0.000000 0.000000 0.000000 0.000000 0.000000 287.049056 0.000241 9717.033461 698.183461 293.809645 4805.007070 655.702457 0.000000 14507.535282 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.788500e+04 74861.461776 0.054552 3484.687440 30679.532004 3363.342683 433.859919 0.000018 452.942381 2676.156632 2102.508965 17399.115633 1268.202595 16068.969808 646.657526 852.258563 3469.035222 2.278209 0.001626 6437.322899 0.000000 0.000000 0.000000 0.000000 0.000000 288.940770 0.000241 9599.702572 603.735015 286.261487 4708.531528 660.915861 0.000000 14542.694724 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.825000e+04 75320.923266 0.043461 3504.121347 30804.342778 3365.371437 426.729552 0.000018 455.628630 2691.494888 2114.934643 17450.588773 1312.631411 16087.788765 652.525175 866.565106 3432.850706 2.269758 0.001612 6424.383803 0.000000 0.000000 0.000000 0.000000 0.000000 290.588434 0.000241 9484.211340 522.147858 278.802228 4614.271725 664.102888 0.000000 14575.338419 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.825950e+04 2126.280996 0.002527 108.842556 877.279238 79.376434 10.219072 0.000001 12.504650 66.772232 85.073926 514.578242 31.254843 441.345829 14.253358 20.843531 95.098059 0.062678 0.000044 184.173735 0.000000 0.000000 0.000000 0.000000 0.000000 7.997933 0.000007 258.232182 13.264233 7.546036 125.133853 18.217711 0.000000 399.852750 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
