Time FPL FPS FVD FVS FVB FVT FMM FBP FDD FDE FDS FDB FDC FDO FDF SHB SHD SHP SSK SB PIN REP WHB WHT CEP BFS BFF BG BML BMS PWN ZL BD BC ZG PL DF PS ZM ZS PB BB BO DL DR DC DIN RelFPL RelFPS RelFVD RelFVS RelFVB RelFVT RelFMM RelFBP RelFDD RelFDE RelFDS RelFDB RelFDC RelFDO RelFDF RelSHB RelSHD RelSHP RelSSK RelSB RelPIN RelREP RelWHB RelWHT RelCEP RelBFS RelBFF RelBG RelBML RelBMS RelPWN RelZL RelBD RelBC RelZG RelPL RelDF RelPS RelZM RelZS RelPB RelBB RelBO RelDL RelDR RelDC RelDIN PelDemRatio PiscivPlankRatio DivCount InfEpiRatio BSSslope HabitCover
8.395000e+03 189015.134769 104.315596 13461.317382 92508.328899 123758.588412 229162.091774 7.726278 54349.215131 123436.413165 3000921.870053 121759.680343 16752.164381 351512.050702 87909.110373 31851.514123 2756358.007056 36994.485964 18467.369683 204038.101417 3312.540008 1550.737420 342.595443 211265.972831 13117.944607 389134.906550 0.000301 1388458.621406 181115.580079 11932.926350 470789.935207 306587.530681 4910517.642366 391342656.802553 5325487.301140 4051080.283257 4508374.943627 228532.068512 11986602.580288 2727034.775881 9150305.291178 1730918.015923 235626539.848727 57200308.902313 1371365576.167886 3819797.749536 0.000000 1975747257.000348 0.316348 0.000084 1.243144 1.001431 1.374456 4.230381 0.390154 1.359163 1.951440 24.290274 1.089135 0.146246 1.337083 0.396882 0.436045 12.750303 1.991554 2.568420 2.612964 1.790594 0.200938 0.425882 2.049726 0.664082 10.465439 0.000000 0.766033 0.035968 0.580096 0.585938 15.731402 9.312398 1.042940 0.883893 4.483406 1.807626 0.249776 16.137289 4.846134 4.105117 54.358127 15.643159 0.949377 91.044453 0.063399 1.000000 0.612029 0.147369 0.217095 36.714286 454.450618 10747.935958 0.002731
8.760000e+03 186537.516450 83.418356 13405.761111 91430.754027 122146.298954 225125.602271 7.627159 52999.391767 122087.099390 2864329.567026 121002.943841 15258.913211 350508.693453 85822.574882 30512.314553 2961051.163850 37240.102125 18185.165086 203537.239712 3257.845902 1510.052305 341.159416 211717.217199 12996.938764 391822.319823 0.000301 1371567.647482 156505.519741 11629.177726 459558.760684 310032.788292 4955359.268537 393317935.397315 5324115.950714 4297060.230937 6537868.850716 214754.168963 12091177.075101 2882859.952367 9483535.553373 1729655.635090 242178179.373292 57675696.502044 1408339201.433014 3951635.445185 0.000000 1947573755.821780 0.312201 0.000067 1.238014 0.989766 1.356550 4.155867 0.385149 1.325407 1.930108 23.184659 1.082366 0.133210 1.333267 0.387462 0.417712 13.697169 2.004776 2.529171 2.606550 1.761029 0.195667 0.424097 2.054104 0.657956 10.537715 0.000000 0.756714 0.031081 0.565330 0.571960 15.908182 9.397437 1.048205 0.883665 4.755637 2.621348 0.234718 16.278075 5.123047 4.254615 54.318483 16.078120 0.957267 93.499119 0.065587 1.000000 0.603301 0.146973 0.217530 36.809524 471.065258 10770.898427 0.002690
9.125000e+03 184105.618755 66.657542 13361.956549 91420.590610 122354.673263 219056.324009 7.531419 51892.929311 122696.093191 2735026.669809 120544.744593 13880.980212 350355.052168 84013.059853 29313.479044 3168449.974128 37501.019974 17920.354529 201618.443669 3220.709961 1486.243059 340.906386 211991.754004 13018.975852 394417.507992 0.000301 1354817.537787 135232.143998 11327.320885 448642.290985 315464.285857 4778243.183903 395284479.498248 5322946.140896 4532617.638277 4526503.327066 201765.806735 12624183.733063 3041889.242211 9482395.956947 1867448.531387 248733912.996224 58350216.523212 1447486149.953039 3951975.299676 0.000000 1906840840.662033 0.308131 0.000054 1.233968 0.989656 1.358864 4.043826 0.380314 1.297736 1.939736 22.138046 1.078267 0.121180 1.332682 0.379293 0.401300 14.656550 2.018823 2.492341 2.581977 1.740955 0.192581 0.423782 2.056768 0.659072 10.607510 0.000000 0.747473 0.026856 0.550656 0.558374 16.186880 9.061550 1.053445 0.883471 5.016333 1.814894 0.220522 16.995650 5.405653 4.254103 58.645761 16.513352 0.968462 96.098070 0.065593 1.000000 0.590683 0.146866 0.216012 36.714286 488.033774 10784.870582 0.002649
9.490000e+03 181599.523836 53.175863 13314.629840 90333.087850 120682.981431 213688.514367 7.417339 50581.911662 121336.497165 2606643.861199 119750.843870 12589.045739 349230.966998 82033.875562 28100.122928 3377630.122369 37610.767853 17647.964156 201748.367934 3163.354177 1446.176296 338.943964 211900.272041 12902.865689 396907.670575 0.000301 1338206.939465 116840.950977 11037.305731 438130.300914 317453.797935 4821594.609439 397311453.061512 5321846.098903 4795111.707505 7111603.792292 189553.968523 12291316.657612 3234217.966623 9843862.085557 1833459.458684 255620427.084378 58850467.383367 1486140837.322887 4084740.712647 0.000000 1875445298.495173 0.303937 0.000043 1.229598 0.977883 1.340298 3.944735 0.374554 1.264950 1.918241 21.098881 1.071166 0.109902 1.328406 0.370357 0.384689 15.624171 2.024731 2.454458 2.583641 1.709952 0.187390 0.421343 2.055880 0.653194 10.674481 0.000000 0.738309 0.023204 0.536557 0.545291 16.288964 9.143763 1.058847 0.883288 5.306840 2.851386 0.207175 16.547518 5.747435 4.416268 57.578361 16.970546 0.976765 98.664340 0.067796 1.000000 0.580958 0.146388 0.216513 36.809524 505.208129 10780.222166 0.002609
9.855000e+03 179123.498699 42.385376 13280.243750 90295.830331 120817.875912 208899.142944 7.302859 49498.456766 121939.984599 2484653.870373 119254.123559 11413.418650 348952.160634 80359.996096 26999.412967 3588851.832937 37736.146545 17394.381236 201747.674856 3125.397148 1423.163602 339.510995 211694.622908 12930.035387 399395.963646 0.000301 1321737.404981 100945.174462 10749.370388 427897.257801 321656.700733 4647021.764879 399314636.527303 5320818.731799 5036366.998335 4552349.171058 178044.763591 12480174.869381 3430132.403335 9766893.250104 1896639.165642 262342235.467476 59570609.577706 1525828333.885746 4063104.172150 0.000000 1834750763.028321 0.299793 0.000034 1.226422 0.977480 1.341796 3.856323 0.368773 1.237855 1.927782 20.111461 1.066723 0.099639 1.327346 0.362800 0.369620 16.601236 2.031480 2.419190 2.583632 1.689434 0.184408 0.422048 2.053885 0.654569 10.741401 0.000000 0.729222 0.020047 0.522560 0.532555 16.504620 8.812700 1.064186 0.883118 5.573841 1.825257 0.194596 16.801774 6.095589 4.381738 59.562470 17.416804 0.988718 101.299179 0.067437 1.000000 0.568352 0.146251 0.214866 36.761905 522.824768 10769.765423 0.002569
1.022000e+04 176589.975964 33.736601 13243.821356 89210.646956 119067.215018 201764.369109 7.182744 48237.214932 120570.667478 2365843.754042 118428.144055 10333.822755 347710.066604 78576.261974 25905.736005 3800079.609546 37821.977406 17134.100017 201151.593632 3069.598203 1385.900692 338.252890 211183.761331 12817.923888 401850.527837 0.000301 1305413.134129 87204.331169 10472.944001 418035.683993 322726.633781 4701289.828161 401365205.835774 5319731.905865 5307566.789775 7737873.901411 167226.458114 11785772.489724 3657231.814474 9952084.119897 1834032.836025 269248310.808261 60110796.886635 1564225637.347313 4194116.134376 0.000000 1802714344.384100 0.295552 0.000027 1.223059 0.965732 1.322353 3.724613 0.362707 1.206314 1.906134 19.149779 1.059334 0.090214 1.322621 0.354747 0.354648 17.578329 2.036101 2.382990 2.575998 1.659272 0.179579 0.420484 2.048929 0.648894 10.807415 0.000000 0.720216 0.017318 0.509122 0.520281 16.559520 8.915615 1.069651 0.882938 5.873983 3.102488 0.182772 15.866916 6.499161 4.464820 57.596368 17.875296 0.997683 103.848361 0.069611 1.000000 0.558428 0.145736 0.215454 36.809524 540.737327 10743.781033 0.002529
1.058500e+04 174096.174893 26.838398 13221.852646 89160.978483 119114.227091 196204.203608 7.058491 47207.906647 121170.936307 2253678.637593 117899.487736 9368.766831 347320.251801 77121.414626 24913.130194 4009461.536850 37932.005429 16788.355291 200798.995736 3034.991069 1363.481251 339.410688 210659.318499 12843.170059 404366.409237 0.000301 1289239.282750 75328.706372 10198.701534 408423.389503 326057.167259 4544906.915528 403373713.255654 5318585.628719 5546050.842371 4671494.567030 157033.116316 11825247.771623 3885897.594692 9663850.162861 1849612.182442 275821740.960938 60862902.572027 1602776709.001716 4149167.220592 0.000000 1763904950.455531 0.291379 0.000022 1.221030 0.965195 1.322876 3.621971 0.356433 1.180573 1.915624 18.241885 1.054606 0.081789 1.321138 0.348179 0.341059 18.546884 2.042024 2.334904 2.571483 1.640565 0.176674 0.421923 2.043841 0.650172 10.875077 0.000000 0.711292 0.014960 0.495790 0.508318 16.730414 8.619047 1.075004 0.882747 6.137918 1.873028 0.171631 15.920060 6.905516 4.335509 58.085625 18.311703 1.010166 106.407753 0.068865 1.000000 0.546406 0.145602 0.213816 36.714286 559.191590 10717.105897 0.002490
1.095000e+04 171561.454759 21.315301 13199.551404 88086.143222 117266.100049 192043.239827 6.936333 45997.315610 119797.797803 2145659.036597 117047.153309 8493.294936 345960.446444 75580.274088 23931.678726 4217320.224294 38006.812924 16444.147039 199892.787824 2984.570322 1328.086180 338.563004 209922.900441 12729.610783 406887.313255 0.000301 1273218.432803 65063.283954 9935.585360 399154.018669 326595.876106 4578392.121361 405419037.230459 5317215.794622 5814389.073425 8088873.379846 147454.172757 10993362.168159 4140792.630095 9612003.789116 1775426.965129 282515646.849878 61465160.485789 1639620094.591574 4286216.228414 0.000000 1732717529.341161 0.287136 0.000017 1.218970 0.953559 1.302350 3.545159 0.350264 1.150299 1.893916 17.367545 1.046982 0.074146 1.315966 0.341221 0.327623 19.508392 2.046051 2.287032 2.559878 1.613310 0.172088 0.420869 2.036696 0.644423 10.942875 0.000000 0.702454 0.012921 0.482999 0.496781 16.758056 8.682549 1.080454 0.882520 6.434893 3.243220 0.161162 14.800112 7.358482 4.312250 55.755896 18.756109 1.020162 108.853772 0.071140 1.000000 0.536745 0.145261 0.214157 36.857143 578.113230 10679.646241 0.002451
1.131500e+04 169081.955995 16.922052 13192.837083 88033.763308 117186.449863 185697.324839 6.815884 45016.424232 120397.193174 2047861.174743 116500.875352 7720.235951 345423.272360 74354.979223 23044.297683 4423324.941157 37966.065748 16131.024251 199282.043279 2956.232667 1307.296703 339.994296 209231.844078 12761.684553 409521.160493 0.000301 1257356.642137 56191.217260 9674.653846 390107.622015 329337.342081 4449985.248145 407402460.071797 5315608.316994 6036519.004570 4803177.072648 138430.824107 11267290.663924 4395321.078015 9202202.279038 1791466.057512 288828500.447929 62249415.821415 1676850407.801190 4229766.620973 0.000000 1695525394.796281 0.282987 0.000014 1.218350 0.952992 1.301466 3.428012 0.344182 1.125769 1.903392 16.575942 1.042095 0.067397 1.313923 0.335689 0.315475 20.461324 2.043858 2.243484 2.552056 1.597992 0.169394 0.422648 2.029991 0.646047 11.013710 0.000000 0.693702 0.011159 0.470315 0.485522 16.898724 8.439036 1.085740 0.882253 6.680728 1.925826 0.151299 15.168896 7.810798 4.128400 56.259591 19.175217 1.033179 111.325478 0.070203 1.000000 0.525224 0.145069 0.212575 36.809524 597.735205 10644.494312 0.002413
1.168000e+04 166601.527595 13.419288 13186.727128 86989.217062 115192.821866 179443.705805 6.678620 43888.606350 119019.504171 1955601.393614 115635.462922 7031.097490 343891.310641 73049.419137 22189.636766 4622642.133951 37894.212634 15830.815486 198133.425270 2913.563872 1274.037278 339.277032 208374.287693 12653.361791 412227.275329 0.000301 1241660.295290 48521.661473 9424.401379 381380.365984 329677.085896 4539474.526688 409409763.994429 5313506.524978 6290508.421666 8217455.781463 129953.553558 10521511.864264 4671693.972756 9096802.522820 1755205.437704 295408193.465936 62910612.659715 1713240498.601112 4389487.193734 0.000000 1664211440.104599 0.278835 0.000011 1.217786 0.941685 1.279325 3.312569 0.337251 1.097565 1.881612 15.829167 1.034354 0.061381 1.308095 0.329795 0.303775 21.383322 2.039990 2.201731 2.537347 1.574927 0.165085 0.421757 2.021671 0.640563 11.086488 0.000000 0.685042 0.009636 0.458149 0.474661 16.916157 8.608745 1.091090 0.881904 6.961823 3.294775 0.142034 14.164871 8.301932 4.081114 55.120855 19.612041 1.044153 113.741403 0.072854 1.000000 0.515524 0.144611 0.213095 36.857143 618.109320 10600.872413 0.002375
1.204500e+04 164204.508000 10.638390 13197.346906 86959.479889 114907.553438 173604.322503 6.554138 42986.554481 119611.894923 1874053.375790 115060.858146 6434.291439 343226.066236 72025.756817 21426.006827 4815505.820085 37858.357620 15564.315556 197192.775294 2894.295035 1255.264741 339.168045 207599.915121 12690.904095 415110.026914 0.000301 1226137.116829 41892.081856 9176.236329 372854.236181 332135.257966 4469053.851597 411344757.149250 5310848.798971 6491304.635889 5177572.137410 121969.958512 10806099.886822 4939072.723274 8654165.310811 1779547.399380 301598080.793399 63696846.598109 1749674380.754165 4312833.214289 0.000000 1626945012.069552 0.274823 0.000009 1.218767 0.941363 1.276157 3.204773 0.330965 1.075006 1.890977 15.169095 1.029214 0.056171 1.305565 0.325174 0.293321 22.275466 2.038059 2.164666 2.525301 1.564512 0.162652 0.421621 2.014158 0.642463 11.164017 0.000000 0.676478 0.008319 0.446085 0.464049 17.042289 8.475198 1.096247 0.881463 7.184048 2.075939 0.133308 14.548005 8.777083 3.882533 55.885295 20.022985 1.057203 116.160235 0.071582 1.000000 0.503980 0.144403 0.211527 36.761905 639.477458 10561.481909 0.002338
1.241000e+04 161827.225656 8.422848 13208.996912 85953.477634 112656.299706 167805.846548 6.429307 41927.900263 118214.519921 1797209.906437 114143.283299 5905.994133 341544.473205 70868.179822 20687.815262 5002972.039436 37793.442707 15307.855837 195686.026579 2860.594745 1224.468475 336.924175 206685.121683 12586.617087 418110.185783 0.000301 1210789.366172 36159.063296 8938.220176 364625.830546 332585.905731 4555716.108285 413297818.971900 5307155.078513 6721213.377148 8265459.879858 114471.500726 10374492.184834 5215720.622451 8498580.803219 1726823.152888 308000848.325591 64332258.131955 1784905721.397574 4459935.932786 0.000000 1597055848.507576 0.270845 0.000007 1.219843 0.930472 1.251154 3.097732 0.324661 1.048531 1.868885 14.547103 1.021007 0.051559 1.299168 0.319948 0.283215 23.142644 2.034565 2.128998 2.506005 1.546295 0.158662 0.418832 2.005282 0.637184 11.244704 0.000000 0.668010 0.007181 0.434514 0.453808 17.065412 8.639546 1.101452 0.880850 7.438492 3.314023 0.125113 13.966941 9.268706 3.812733 54.229531 20.448062 1.067749 118.499231 0.074023 1.000000 0.494721 0.143916 0.212136 36.857143 662.104777 10514.947396 0.002302
1.277500e+04 159535.297105 6.663624 13236.652694 85953.292171 111995.210891 162215.509262 6.312663 41053.918536 118759.604060 1729726.146122 113454.679740 5449.046789 340628.280686 69893.664214 20015.008449 5179864.462167 37757.536399 15080.184674 194381.415840 2849.699225 1207.942663 336.992758 205874.363125 12628.618564 421334.972385 0.000301 1195629.546517 31199.936430 8702.061837 356578.593892 335052.690090 4561064.531641 415165971.285347 5302247.767494 6893483.268238 5206854.961794 107411.563472 10682195.317217 5471568.569940 8103166.018848 1766662.695057 314148826.764525 65008442.174182 1821217385.251863 4375373.301180 0.000000 1561084626.232990 0.267009 0.000005 1.222397 0.930470 1.243812 2.994533 0.318771 1.026675 1.877503 14.000871 1.014847 0.047570 1.295683 0.315548 0.274004 23.960909 2.032632 2.097334 2.489298 1.540405 0.156520 0.418917 1.997416 0.639310 11.331432 0.000000 0.659647 0.006196 0.423034 0.443793 17.191986 8.649689 1.106430 0.880036 7.629147 2.087680 0.117397 14.381195 9.723366 3.635337 55.480661 20.856224 1.078972 120.909949 0.072620 1.000000 0.483578 0.143691 0.210736 36.809524 686.616506 10473.705326 0.002266
1.314000e+04 157262.179869 5.260346 13262.500095 85005.165265 109261.018433 156757.616115 6.186090 39986.634352 117274.738302 1665296.679603 112312.567530 5048.471204 338564.599245 68679.414714 19371.553752 5344847.012669 37562.342555 14756.823361 192493.175493 2823.668749 1179.624710 334.941133 204944.773191 12521.877391 424712.514859 0.000301 1180664.014769 26905.836742 8475.403789 348810.885805 335905.145631 4703615.035761 417049170.472682 5295286.670228 7101545.874932 8042539.885992 100782.471689 9859684.741903 5716475.733245 7957513.871777 1747151.922432 320571127.326755 65540930.482029 1856497052.702951 4533555.957682 0.000000 1530726871.577085 0.263204 0.000004 1.224784 0.920207 1.213446 2.893779 0.312379 0.999984 1.854028 13.479362 1.004631 0.044073 1.287834 0.310066 0.265195 24.724082 2.022124 2.052361 2.465116 1.526335 0.152851 0.416367 1.988397 0.633907 11.422268 0.000000 0.651390 0.005343 0.412015 0.434125 17.235727 8.920024 1.111449 0.878880 7.859414 3.224643 0.110151 13.273868 10.158583 3.569993 54.867940 21.282599 1.087810 123.252153 0.075245 1.000000 0.474174 0.143254 0.211587 36.809524 714.293662 10426.418118 0.002231
1.350500e+04 155043.753335 4.142702 13300.742696 85054.335634 107967.214690 151530.478035 6.056671 39002.760608 117650.794659 1607917.240485 111181.062381 4705.237285 337050.876781 67434.477735 18767.768489 5498577.258144 37413.935611 14467.261623 190810.713520 2819.268703 1165.057867 335.141519 204118.733532 12563.422559 428333.155320 0.000301 1165907.878040 23183.476111 8250.282218 341208.321761 338661.648852 4756082.955419 418850741.014316 5286532.460751 7249556.927583 5239917.766764 94542.697885 10242814.002348 5914630.374585 7550768.219617 1770691.689579 326569800.378570 66059022.518017 1891763734.073412 4407543.856098 0.000000 1496272145.432045 0.259491 0.000003 1.228315 0.920739 1.199078 2.797285 0.305844 0.975379 1.859973 13.014917 0.994510 0.041077 1.282076 0.304445 0.256929 25.435204 2.014135 2.012089 2.443570 1.523956 0.150964 0.416616 1.980383 0.636010 11.519642 0.000000 0.643249 0.004604 0.401071 0.424663 17.377166 9.019525 1.116250 0.877427 8.023220 2.100936 0.103331 13.789666 10.510718 3.387514 55.607188 21.680848 1.096409 125.593495 0.073154 1.000000 0.463501 0.143149 0.210514 36.714286 747.669204 10384.399260 0.002197
1.387000e+04 152795.441990 3.250002 13324.146601 84174.441071 104737.184343 146417.903443 5.937657 37722.905944 115946.502096 1551156.342166 109356.983752 4400.058453 334290.957266 65811.012400 18162.457214 5632577.953162 37211.414195 14196.726611 188574.146829 2798.308994 1138.561343 333.164975 203188.019355 12461.398594 432100.498626 0.000301 1151373.526854 19957.060635 8034.226644 333869.325302 339857.318742 4957421.294441 420670692.521521 5276531.054227 7439202.485245 8326665.561399 88685.382133 9493881.127205 6072778.436859 7405201.724454 1709126.481210 332758369.996825 66023439.214108 1925488712.353492 4452939.125283 0.000000 1468443203.702730 0.255728 0.000003 1.230477 0.911214 1.163205 2.702906 0.299834 0.943373 1.833030 12.555479 0.978193 0.038412 1.271578 0.297116 0.248643 26.055062 2.003232 1.974464 2.414928 1.512626 0.147530 0.414159 1.971353 0.630845 11.620961 0.000000 0.635230 0.003963 0.390568 0.415529 17.438518 9.401347 1.121100 0.875767 8.233104 3.338563 0.096930 12.781395 10.791758 3.322208 53.673781 22.091705 1.095818 127.832483 0.073907 1.000000 0.454881 0.143005 0.211703 36.857143 790.672482 10337.054470 0.002164
1.423500e+04 150654.429341 2.545244 13354.384106 84290.535785 103465.955268 141547.643584 5.826704 36616.655989 116164.852484 1503125.221363 107698.644744 4146.181723 332632.387738 64472.995082 17664.172802 5748677.285024 37073.997010 13962.711895 186740.311399 2797.835069 1125.523678 333.416815 202387.848793 12507.562242 436084.229406 0.000301 1137074.506952 17176.186049 7820.156448 326681.550211 342928.786988 5054440.606280 422402376.181383 5267828.246416 7570887.092721 6155900.234065 83173.610595 10025185.862670 6164942.844226 7035003.938846 1699473.455041 338479684.324146 66007859.556273 1958769220.980358 4266015.570897 0.000000 1437306999.382671 0.252145 0.000002 1.233269 0.912471 1.149087 2.613000 0.294231 0.915708 1.836482 12.166702 0.963360 0.036196 1.265269 0.291075 0.241821 26.592111 1.995834 1.941917 2.391444 1.512370 0.145841 0.414472 1.963590 0.633182 11.728100 0.000000 0.627341 0.003411 0.380162 0.406583 17.596119 9.585336 1.125715 0.874323 8.378842 2.468198 0.090905 13.496678 10.955541 3.156126 53.370635 22.471541 1.095559 130.041964 0.070805 1.000000 0.445236 0.143173 0.210706 36.714286 847.989629 10296.350784 0.002131
1.460000e+04 148698.192036 1.993090 13376.952553 83490.970114 100959.094216 136854.534735 5.718649 35604.461494 114605.839119 1461063.900903 106068.589899 3940.364258 330716.346834 63427.750607 17312.613835 5848275.630668 36924.049703 13746.037311 184705.670181 2780.440680 1101.061246 331.467438 201491.569028 12408.660255 440158.980399 0.000301 1122998.297728 14793.138793 7615.695322 319743.458558 344949.587281 5256420.472642 424138308.476813 5260716.926741 7749690.306289 8611881.514103 78001.145930 9234480.654889 6207681.097132 6932498.973427 1640443.351419 344505596.645268 65875195.996121 1991698840.296808 4370354.736242 0.000000 1411581364.230331 0.248871 0.000002 1.235353 0.903815 1.121246 2.526364 0.288775 0.890395 1.811835 11.826247 0.948779 0.034399 1.257980 0.286356 0.237009 27.052831 1.987762 1.911782 2.365388 1.502968 0.142671 0.412049 1.954894 0.628175 11.837687 0.000000 0.619575 0.002938 0.370222 0.397948 17.699809 9.968375 1.130342 0.873143 8.576727 3.452920 0.085252 12.432170 11.031490 3.110139 51.516841 22.871599 1.093357 132.228149 0.072537 1.000000 0.437266 0.142991 0.211650 36.714286 920.737938 10250.757315 0.002100
1.496500e+04 147070.433903 1.563578 13411.259886 83680.474320 100557.694024 132477.029498 5.623926 35028.978459 115158.920938 1430712.858282 105137.199816 3790.061581 330232.373401 62909.585488 17095.372975 5920462.495162 36748.806669 13563.494425 183175.452546 2783.781661 1090.376268 330.146200 200731.577971 12458.424207 444361.355257 0.000301 1109134.094336 12752.672364 7413.788322 312943.845136 348936.780618 5349402.854076 425773477.269040 5255356.475798 7870833.933306 6493571.481545 73135.051930 9685137.198549 6195332.256718 6606104.360813 1638010.319286 350064790.480681 65784177.070518 2024081398.665618 4191388.053283 0.000000 1382256293.553891 0.246147 0.000001 1.238521 0.905866 1.116788 2.445554 0.283992 0.876003 1.820579 11.580577 0.940448 0.033087 1.256139 0.284017 0.234035 27.386752 1.978328 1.886395 2.345791 1.504774 0.141287 0.410406 1.947521 0.630694 11.950706 0.000000 0.611926 0.002533 0.360407 0.389485 17.904397 10.144708 1.134700 0.872253 8.710799 2.603587 0.079934 13.038879 11.009545 2.963708 51.440434 23.240672 1.091847 134.378015 0.069566 1.000000 0.428182 0.142940 0.210343 36.571429 1008.550114 10212.096968 0.002070
1.533000e+04 145758.179938 1.228372 13439.533794 82959.352293 98734.345787 128339.381871 5.527524 34531.237545 113976.594284 1405431.890826 104266.757538 3683.638255 329147.115272 62487.719659 16961.598734 5965972.946982 36441.112627 13395.521500 181491.219975 2770.368760 1068.799126 326.825541 199881.666393 12361.343764 448534.360679 0.000301 1095469.855691 11002.225481 7221.256878 306381.900461 351940.732549 5496718.851694 427410458.186471 5251034.531757 8042959.826201 8583801.550548 68569.725017 8835725.199694 6150315.224078 6526595.057897 1585973.227975 355910015.260659 65627967.919185 2055978399.139474 4305561.082925 0.000000 1358391235.995641 0.243950 0.000001 1.241133 0.898060 1.096538 2.369172 0.279124 0.863556 1.801887 11.375946 0.932661 0.032158 1.252011 0.282112 0.232203 27.597273 1.961764 1.863033 2.324223 1.497523 0.138491 0.406278 1.939275 0.625780 12.062935 0.000000 0.604387 0.002185 0.351047 0.381319 18.058533 10.424081 1.139062 0.871536 8.901294 3.441661 0.074944 11.895335 10.929547 2.928037 49.806250 23.628734 1.089254 136.495645 0.071461 1.000000 0.420790 0.142585 0.211266 36.761905 1110.607634 10168.861927 0.002040
1.569500e+04 144827.705557 0.967310 13479.688830 83224.950103 98816.676730 124546.310273 5.442393 34338.306656 114795.968872 1389712.168448 103916.726900 3623.623084 329129.965499 62357.577416 16912.784264 5989788.344873 36214.812013 13161.010541 180308.401637 2778.050588 1060.945526 325.996541 199167.915868 12411.034638 452703.112899 0.000301 1082008.218900 9498.113633 7031.093126 299948.821829 356896.407496 5516987.651290 428948453.586091 5247695.820452 8156454.192594 6495191.098580 64275.923015 9087728.335721 6074854.277339 6220771.739305 1581682.665770 361272652.297719 65546497.281151 2087129627.755051 4132159.382766 0.000000 1331173494.399985 0.242393 0.000001 1.244841 0.900935 1.097452 2.299151 0.274825 0.858731 1.814841 11.248706 0.929530 0.031634 1.251946 0.281525 0.231535 27.707438 1.949581 1.830418 2.309075 1.501676 0.137473 0.405248 1.932350 0.628295 12.175050 0.000000 0.596960 0.001886 0.341803 0.373312 18.312815 10.462519 1.143161 0.870981 9.026900 2.604236 0.070251 12.234601 10.795447 2.790835 49.671508 23.984758 1.087902 138.563764 0.068583 1.000000 0.412358 0.142419 0.210192 36.619048 1225.354942 10132.553616 0.002011
1.606000e+04 144208.245341 0.763079 13516.325941 82609.593525 97414.733127 121017.174138 5.370517 34120.330758 113814.036648 1376825.933232 103471.759486 3597.365235 328381.503756 62195.691040 16917.195923 5979671.418125 36020.200545 12948.824240 178919.129839 2769.689827 1042.677128 323.233088 198374.460744 12319.239766 456687.572087 0.000301 1068742.930089 8203.548243 6849.536260 293742.231806 360546.166543 5550956.723040 430487785.039399 5244930.540088 8321827.920274 8322233.247887 60254.058737 8200201.896964 5990977.739926 6159669.981308 1529874.813759 366852729.537432 65429896.720142 2117315143.658677 4246019.477960 0.000000 1309763335.391091 0.241356 0.000001 1.248224 0.894274 1.081882 2.234003 0.271195 0.853280 1.799317 11.144402 0.925550 0.031405 1.249099 0.280794 0.231595 27.660639 1.939104 1.800907 2.291284 1.497156 0.135106 0.401812 1.924652 0.623648 12.282209 0.000000 0.589641 0.001629 0.332977 0.365587 18.500089 10.526939 1.147263 0.870522 9.209923 3.336786 0.065855 11.039744 10.646393 2.763423 48.044523 24.355217 1.085967 140.567769 0.070473 1.000000 0.405726 0.142064 0.211449 36.714286 1350.628106 10092.189595 0.001982
1.642500e+04 143950.164006 0.603552 13568.454570 83014.435912 97862.869553 117843.157094 5.309667 34150.810205 114814.334024 1372072.494989 103435.961331 3614.309297 328674.004433 62276.896598 17010.106330 5934099.721803 35905.576960 12778.687788 178038.694238 2783.455014 1038.139971 322.928830 197722.879262 12380.564189 460523.145626 0.000301 1055683.585557 7088.240411 6669.811420 287655.979453 365908.021957 5480306.836724 431928655.163846 5242746.533194 8425654.985336 6393895.301516 56478.979777 8453045.678247 5904067.905642 5889566.946759 1526909.088525 371932214.894025 65405963.704885 2146784491.052038 4072655.871740 0.000000 1284626902.964251 0.240924 0.000000 1.253038 0.898656 1.086859 2.175410 0.268122 0.854042 1.815131 11.105926 0.925230 0.031553 1.250212 0.281161 0.232867 27.449835 1.932934 1.777245 2.280009 1.504597 0.134518 0.401434 1.918330 0.626753 12.385363 0.000000 0.582436 0.001408 0.324240 0.358013 18.775213 10.392957 1.151103 0.870160 9.324830 2.563622 0.061729 11.380142 10.491948 2.642246 47.951386 24.692442 1.085569 142.524228 0.067596 1.000000 0.397940 0.142001 0.210690 36.571429 1484.321397 10059.042951 0.001955
