Time  FPL FPS FVD FVS FVB FVT FMM FBP FDD FDE FDS FDB FDC FDO FDF SHB SHD SHP SSK SB PIN REP WHB WHT CEP BFS BFF BG BML BMS PWN ZL BD BC ZG PL DF PS ZM ZS PB BB BO DL DR DC DIN RelFPL RelFPS RelFVD RelFVS RelFVB RelFVT RelFMM RelFBP RelFDD RelFDE RelFDS RelFDB RelFDC RelFDO RelFDF RelSHB RelSHD RelSHP RelSSK RelSB RelPIN RelREP RelWHB RelWHT RelCEP RelBFS RelBFF RelBG RelBML RelBMS RelPWN RelZL RelBD RelBC RelZG RelPL RelDF RelPS RelZM RelZS RelPB RelBB RelBO RelDL RelDR RelDC RelDIN PelDemRatio PiscivPlankRatio DivCount InfEpiRatio BSSslope HabitCover
8.395000e+003 776577.603216 824563.657867 7533.982514 35232.069333 14965.747382 137186.644484 5.656881 21460.489240 109660.201176 176881.315424 52484.522225 37684.459623 155765.370880 10231.221104 9873.523904 669748.363945 24658.405635 4658.566099 112723.085316 1506.912808 1699.210580 519.998562 215981.314450 8199.949946 146671.910041 105798.529638 1689583.590294 3517377.296380 32677.129167 765496.143056 580837.111495 3872570.294772 393043098.796400 5333876.021658 1967351.800135 4661176.745918 0.045810 4624012.553416 2120765.728224 4159278.813067 1257090.075976 264349614.193556 93933383.614210 1524534965.701437 4210241.834083 0.000000 782188204.361047 1.299731 0.666850 0.695759 0.381398 0.166209 2.532495 0.285656 0.536683 1.733648 1.431725 0.469472 0.328984 0.592501 0.046191 0.135168 3.098108 1.327456 0.647908 1.443560 0.814562 0.220177 0.646413 2.095475 0.415114 1.972306 1.876856 0.932168 0.698525 1.588535 0.952726 29.803502 7.344015 1.047472 0.885285 2.177305 1.868891 0.000000 6.225202 3.768751 1.865984 39.477931 17.550073 1.559051 101.213312 0.069879 1.000000 0.242299 0.400576 1.756233 37.190476 285.457482 10987.938099 0.003566
8.760000e+003 671114.879044 792278.040855 6897.499509 34588.893861 13883.722960 140009.212002 5.691210 19497.908383 107774.014299 174490.066103 48611.795799 32848.745688 145768.316024 8274.957969 8561.040579 685348.903479 23942.208056 4853.139286 106744.540289 1451.595731 1661.118550 522.111861 218587.433158 8100.720840 150994.601853 103133.044948 1680274.479352 3416145.683301 33275.259843 763336.116158 618258.406130 3805342.374774 394154220.519003 5332386.734937 1997621.032183 4931726.483675 0.054364 4485216.244392 2069346.097425 4050081.065853 1208200.885333 268437585.099115 90891458.309607 1546726077.668392 4073198.550130 0.000000 748053681.247950 1.123221 0.640740 0.636980 0.374435 0.154192 2.584600 0.287389 0.487603 1.703829 1.412370 0.434830 0.286768 0.554474 0.037359 0.117200 3.170273 1.288900 0.674969 1.366998 0.784660 0.215241 0.649040 2.120760 0.410090 2.030433 1.829571 0.927032 0.678421 1.617612 0.950037 31.723637 7.216523 1.050433 0.885038 2.210805 1.977368 0.000000 6.038344 3.677375 1.816995 37.942604 17.821472 1.508563 102.686572 0.067605 1.000000 0.231725 0.414093 1.784629 37.333333 356.219658 11120.524772 0.003530
9.125000e+003 579418.544848 761639.657730 6327.694824 34592.915732 12922.890370 141026.013533 5.687614 18008.375781 106840.552124 172302.447000 44991.587728 28959.666244 137745.325499 6709.794998 7687.538965 702818.158902 23389.823206 4271.188378 101240.986562 1442.609506 1631.813856 525.038293 220693.389674 8096.729838 156748.336312 100784.472751 1670353.715013 3313219.034343 33863.925871 761090.283171 654213.731887 3734695.856730 395203915.770648 5331175.169876 2028166.756055 2855951.738153 0.045174 4174396.864237 2018951.777947 3979791.785066 1163974.676121 272285170.472938 87873532.472760 1567900198.445844 3778951.937995 0.000000 725368566.580310 0.969752 0.615962 0.584359 0.374479 0.143521 2.603370 0.287208 0.450353 1.689071 1.394663 0.402448 0.252817 0.523956 0.030293 0.105242 3.251082 1.259163 0.594032 1.296518 0.779803 0.211444 0.652677 2.141192 0.409888 2.107804 1.787907 0.921559 0.657980 1.646229 0.947242 33.568551 7.082548 1.053231 0.884837 2.244610 1.145089 0.000000 5.619895 3.587821 1.785461 36.553715 18.076912 1.458473 104.092314 0.062721 1.000000 0.224698 0.416685 1.699539 37.190476 460.200729 11227.667214 0.003493
9.490000e+003 778917.970544 732554.787849 6165.573613 34498.749960 14343.633462 141411.595844 5.636092 17349.564581 104369.608938 168708.030963 42244.529800 26755.631945 134705.043724 6110.622409 7747.228067 722078.287577 22760.869753 4070.429643 96146.412347 1423.833549 1605.335728 506.889960 222675.096337 8169.440953 163450.081616 99141.343381 1660098.415701 3214855.818243 34479.405250 758867.409025 686699.709961 3664331.410069 396177144.178419 5330128.700547 2062065.782757 2802229.465165 0.054569 3807933.752312 1968123.530746 3887791.447031 1098848.045358 275589297.370766 83863379.725789 1585205346.566648 3475109.780646 0.000000 711153203.431010 1.303648 0.592440 0.569387 0.373459 0.159300 2.610488 0.284606 0.433877 1.650007 1.365568 0.377875 0.233576 0.512392 0.027588 0.106059 3.340175 1.225304 0.566110 1.231275 0.769653 0.208013 0.630117 2.160419 0.413569 2.197923 1.758758 0.915901 0.638446 1.676149 0.944476 35.235448 6.949107 1.055824 0.884663 2.282127 1.123549 0.000000 5.126534 3.497495 1.744186 34.508464 18.296272 1.391915 105.241197 0.057678 1.000000 0.220294 0.440955 1.818435 37.333333 609.467223 11328.490781 0.003459
9.855000e+003 683378.834694 765693.759426 6082.858683 34768.686177 14952.775101 141654.370235 5.562296 17005.768784 104286.511434 166767.811442 41121.042641 25361.944230 133673.056105 5841.197591 8037.534162 819873.850882 22166.991850 4636.567851 92038.626094 1430.512671 1583.193982 509.836475 224250.186129 8184.573122 171762.253911 98023.278249 1649403.458257 3121118.532305 35102.471355 756525.606053 717369.549873 3583472.655168 397080539.634135 5329256.772505 2095086.103498 2393638.078706 0.045466 3343877.112119 1915211.463060 3737774.916559 1016584.755586 278458324.166686 80006489.511522 1600153124.453805 3162028.880656 0.000000 704002792.973669 1.143747 0.619240 0.561748 0.376382 0.166065 2.614970 0.280880 0.425280 1.648694 1.349864 0.367826 0.221409 0.508466 0.026371 0.110033 3.792555 1.193334 0.644848 1.178670 0.773264 0.205144 0.633780 2.175701 0.414335 2.309697 1.738924 0.910000 0.619831 1.706438 0.941561 36.809157 6.795765 1.058232 0.884518 2.318671 0.959725 0.000000 4.501785 3.403467 1.676884 31.925050 18.486745 1.327900 106.233574 0.052481 1.000000 0.218079 0.456996 1.845243 37.238095 831.403351 11408.628516 0.003426
1.022000e+004 563601.860657 731020.129436 5862.170870 34754.436857 12934.072946 141826.407696 5.485266 16685.168458 103805.117017 162835.424020 40087.136214 24468.663040 132909.201482 5531.152547 7876.747064 804309.144716 21454.283664 4111.464114 88345.379206 1400.783697 1566.377801 512.394268 226163.218779 8313.522985 181268.893567 97537.850626 1638234.360554 3031795.745191 35755.348578 754186.979595 745432.216883 3502005.938674 397909485.887316 5328474.421242 2129794.982563 2490808.550168 0.054984 3137057.989440 1861067.002236 3562671.678531 958954.541585 281037365.023170 76731400.046182 1613934621.361402 3066714.141884 0.000000 696051887.584161 0.943281 0.591199 0.541368 0.376227 0.143645 2.618146 0.276990 0.417262 1.641083 1.318034 0.358578 0.213610 0.505561 0.024971 0.107832 3.720556 1.154966 0.571818 1.131373 0.757194 0.202965 0.636960 2.194261 0.420863 2.437533 1.730312 0.903838 0.602092 1.738177 0.938650 38.249089 6.641270 1.060441 0.884389 2.357084 0.998686 0.000000 4.223349 3.307248 1.598327 30.115218 18.657967 1.273542 107.148523 0.050900 1.000000 0.215616 0.440998 1.685996 37.285714 1170.304694 11505.959534 0.003395
1.058500e+004 779497.471627 703722.508253 5712.662009 34366.913454 13432.115005 140309.037195 5.418061 16414.132649 103668.071499 159283.145323 38997.639392 23731.012346 130701.228488 5257.015613 7538.951829 795064.520597 20995.452010 3698.610829 84841.448414 1421.507508 1554.839151 500.599603 227650.373853 8268.590978 192435.116309 97394.152702 1626391.502415 2946321.630318 36416.129998 751763.301865 772137.190797 3424534.468333 398692709.409927 5327802.747484 2163724.228981 2245662.236000 0.045427 2986460.922330 1809360.811832 3388522.573142 902795.817435 283436388.206469 73973492.716877 1626904540.329184 2888434.001220 0.000000 691665742.709658 1.304617 0.569122 0.527561 0.372032 0.149176 2.590135 0.273596 0.410484 1.638917 1.289281 0.348832 0.207171 0.497162 0.023734 0.103208 3.677793 1.130265 0.514398 1.086501 0.768396 0.201470 0.622298 2.208690 0.418589 2.587686 1.727763 0.897304 0.585117 1.770299 0.935634 39.619356 6.494352 1.062528 0.884277 2.394634 0.900395 0.000000 4.020604 3.215363 1.520199 28.351597 18.817237 1.227768 108.009591 0.047941 1.000000 0.214258 0.457168 1.794722 37.238095 1698.655475 11581.623183 0.003364
1.095000e+004 587424.972215 909223.574633 5725.285755 33559.235229 13152.670920 140323.997671 5.335270 16159.729056 102404.945387 157467.824310 38799.824541 23399.234920 128475.544697 4868.833990 7525.445516 785435.064106 20468.300183 3632.215617 82239.955309 1379.969690 1541.824892 498.633714 228822.367539 8308.596631 205079.103083 98361.532349 1614953.101458 2864921.367197 37106.981948 749378.710035 796625.055367 3354322.793692 399397150.104778 5327174.177784 2198444.871379 2409317.532585 0.054690 2959131.106159 1758313.927754 3229681.510077 869801.509861 285775815.853336 71767154.388196 1640223328.234006 2901260.420027 0.000000 684108857.329093 0.983152 0.735317 0.528727 0.363289 0.146073 2.590411 0.269415 0.404122 1.618947 1.274587 0.347063 0.204274 0.488696 0.021981 0.103023 3.633249 1.101886 0.505164 1.053186 0.745943 0.199783 0.619854 2.220061 0.420614 2.757711 1.744924 0.890994 0.568952 1.803884 0.932666 40.875860 6.361201 1.064406 0.884173 2.433060 0.966012 0.000000 3.983810 3.124649 1.448937 27.315437 18.972551 1.191149 108.893820 0.048153 1.000000 0.211917 0.484217 2.082098 37.285714 2453.657775 11641.253532 0.003338
1.131500e+004 511619.747079 999205.895201 5841.058672 33365.275417 13328.958328 140101.047844 5.288033 15948.465319 103753.177882 156270.005726 38294.359012 23001.880524 127692.895231 4598.365831 7602.692544 779380.324534 19832.901670 3423.174765 79579.468231 1403.386999 1533.159124 502.266055 230357.680324 8268.504993 220036.061174 99903.053061 1603779.370826 2787191.444330 37805.584281 746866.242156 820465.355069 3282764.181666 400043750.151696 5326607.468165 2229668.905008 2155974.486475 0.045078 2861817.622028 1707526.420442 3083998.970108 838445.092390 288101061.838034 69902745.757205 1653223107.164721 2791210.392952 0.000000 680419602.096016 0.856280 0.808089 0.539418 0.361189 0.148031 2.586295 0.267030 0.398839 1.640262 1.264892 0.342541 0.200806 0.485719 0.020760 0.104080 3.605241 1.067681 0.476091 1.019115 0.758601 0.198661 0.624369 2.234956 0.418584 2.958838 1.772271 0.884829 0.553515 1.837845 0.929539 42.099136 6.225496 1.066129 0.884079 2.467616 0.864434 0.000000 3.852800 3.034396 1.383580 26.330713 19.126923 1.160204 109.756871 0.046327 1.000000 0.210774 0.501087 2.235276 37.238095 3534.565696 11719.366228 0.003314
1.168000e+004 708919.663966 905104.919131 5769.860034 33143.155481 12952.880116 132611.869876 5.319063 15759.727231 103337.526929 152994.031534 37547.371548 22456.855214 128095.378323 4276.947245 7244.186846 774113.977666 19356.559285 3215.832735 76535.689962 1375.143817 1526.435051 487.980743 231838.133789 8264.404133 236659.013552 101989.053266 1592875.475638 2712969.418391 38535.748356 744304.900109 841973.866825 3221253.386072 400625927.245446 5326043.674850 2261798.665033 2366116.831371 0.054452 2808237.927568 1657776.705485 2955603.547637 819796.441594 290415639.762596 68365863.609029 1666533908.669111 2816949.803889 0.000000 673240705.415457 1.186494 0.731986 0.532843 0.358785 0.143854 2.448043 0.268597 0.394119 1.633691 1.238375 0.335860 0.196047 0.487250 0.019309 0.099172 3.580880 1.042037 0.447254 0.980135 0.743334 0.197789 0.606611 2.249320 0.418377 3.182368 1.809276 0.878813 0.538775 1.873341 0.926351 43.202766 6.108846 1.067681 0.883985 2.503175 0.948691 0.000000 3.780666 2.945987 1.325977 25.745066 19.280587 1.134696 110.640570 0.046754 1.000000 0.208550 0.490526 2.123158 37.285714 5084.120734 11794.683930 0.003293
1.204500e+004 875194.182320 1142848.679743 5720.678585 32384.724656 14489.599564 125987.414439 5.400108 15664.501093 103068.292476 150974.265503 37151.542817 22495.224408 128217.395419 4089.124236 6967.124323 805688.173231 18819.575943 3248.922268 74602.065879 1379.939575 1513.717247 474.123869 233808.009815 8135.656194 255492.939836 104376.495762 1582143.488964 2641915.722115 39273.384717 741617.254954 862531.935727 3165097.288943 401160500.902599 5325511.165369 2291793.965920 2155074.248179 0.044951 2671304.408686 1610817.215450 2838782.092053 799147.666596 292727383.339161 67053404.959188 1679523152.620255 2731089.579649 0.000000 669480610.768111 1.464782 0.924257 0.528301 0.350574 0.160921 2.325755 0.272689 0.391737 1.629435 1.222027 0.332319 0.196382 0.487714 0.018461 0.095379 3.726936 1.013129 0.451856 0.955373 0.745927 0.196141 0.589385 2.268432 0.411859 3.435628 1.851629 0.872892 0.524664 1.909199 0.923006 44.257627 6.002350 1.069105 0.883897 2.536371 0.864073 0.000000 3.596316 2.862537 1.273568 25.096608 19.434063 1.112913 111.502921 0.045329 1.000000 0.207385 0.538453 2.633421 37.238095 7311.985212 11894.898859 0.003274
1.241000e+004 710923.491305 1003886.625923 5843.830596 31954.025657 13028.384917 126838.994157 5.445386 15565.466811 102453.125501 148779.912312 36336.640366 22157.723714 127669.607766 3794.851414 6983.227779 795210.616105 18331.124441 3304.979764 72132.705838 1338.434103 1496.441678 456.487132 235330.979022 8005.888884 276174.253063 107176.682698 1571680.952942 2574349.798550 40045.916211 738854.800400 881185.616722 3116094.392128 401623147.061069 5324951.378217 2321923.819157 2340878.351551 0.054428 2611883.960220 1562898.762759 2734692.823652 791538.574730 295028554.905979 65975018.872597 1692770717.118450 2776533.005227 0.000000 662514815.389721 1.189848 0.811874 0.539674 0.345912 0.144692 2.341475 0.274976 0.389261 1.619709 1.204265 0.325030 0.193436 0.485630 0.017133 0.095600 3.678469 0.986834 0.459653 0.923750 0.723491 0.193903 0.567461 2.283208 0.405290 3.713731 1.901304 0.867120 0.511246 1.946754 0.919568 45.214771 5.909420 1.070338 0.883804 2.569716 0.938571 0.000000 3.516320 2.777382 1.226870 24.857650 19.586837 1.095014 112.382422 0.046083 1.000000 0.205228 0.491043 2.107657 37.285714 10512.268486 11972.378859 0.003256
1.277500e+004 958481.917546 911974.067203 5846.315302 32276.917283 13488.157390 120803.925566 5.512596 15578.526781 102771.126175 147590.177186 36152.031753 22589.667918 129160.317005 3676.469061 6993.369119 786494.521310 17836.830933 3314.377231 70253.626737 1362.119536 1486.979124 443.016715 236176.092267 8016.283188 298791.719029 110198.667087 1561427.978161 2510668.787755 40831.303872 735923.053657 899430.446724 3076126.987335 402059442.432369 5324400.074037 2350915.294116 2104006.693691 0.044930 2538015.135274 1518191.620903 2640215.531682 780807.511114 297320671.396485 65004240.934977 1705642667.812290 2681483.951186 0.000000 659043124.250758 1.604177 0.737542 0.539904 0.349407 0.149799 2.230066 0.278370 0.389587 1.624737 1.194635 0.323378 0.197207 0.491301 0.016598 0.095739 3.638150 0.960224 0.460960 0.899686 0.736294 0.192677 0.550716 2.291407 0.405816 4.017870 1.954914 0.861463 0.498600 1.984935 0.915919 46.150937 5.833625 1.071501 0.883712 2.601802 0.843598 0.000000 3.416872 2.697934 1.184484 24.520650 19.739009 1.078902 113.236986 0.044506 1.000000 0.204152 0.500539 2.168388 37.238095 15046.662683 12015.371266 0.003240
1.314000e+004 930739.200865 821294.120385 5941.109743 32002.507167 13102.878273 115453.124242 5.594935 15772.943052 101816.432461 145708.061688 36400.550332 22679.866892 131183.189390 3687.298129 7316.115579 779815.606093 17389.580146 3760.841374 68147.261292 1347.307297 1468.539135 431.541336 236964.092888 7915.850010 322630.396910 113607.279800 1551509.622405 2451901.874177 41661.392606 732871.934950 915522.830740 3053388.152299 402433480.419094 5323804.356908 2382166.845174 2281084.548632 0.054399 2553262.488207 1476302.144112 2560206.137143 782299.340412 299612101.119395 64173844.965023 1718889285.426270 2723482.193393 0.000000 652153056.806493 1.557745 0.664206 0.548658 0.346437 0.145520 2.131289 0.282528 0.394449 1.609644 1.179400 0.325601 0.197994 0.498995 0.016647 0.100157 3.607255 0.936147 0.523053 0.872711 0.728287 0.190287 0.536451 2.299053 0.400731 4.338430 2.015383 0.855991 0.486929 2.025288 0.912122 46.976658 5.790503 1.072498 0.883614 2.636389 0.914597 0.000000 3.437399 2.623494 1.148590 24.567499 19.891137 1.065119 114.116424 0.045203 1.000000 0.202018 0.487830 2.017307 37.285714 21399.227668 12055.457253 0.003226
1.350500e+004 1121177.237643 938558.818999 6087.103552 31529.631419 13796.322661 115372.717976 5.603422 16108.125688 102779.141549 143571.185063 37117.221125 24090.301753 133911.785317 3927.848013 7824.507691 803287.174700 16849.912188 3895.426853 66671.077017 1367.877463 1456.857844 420.228928 237080.393500 7877.112943 348198.135362 117213.975980 1541881.523942 2397868.853991 42511.869165 729642.915535 932111.681625 3043077.758923 402777697.211369 5323205.913267 2412327.862539 2061673.485733 0.044896 2519832.894290 1437435.267963 2486862.302169 779360.311434 301917430.839648 63400291.800279 1731945799.931545 2641471.088396 0.000000 648491431.500735 1.876475 0.759042 0.562140 0.341318 0.153221 2.129805 0.282956 0.402831 1.624863 1.162104 0.332012 0.210307 0.509374 0.017733 0.107117 3.715829 0.907095 0.541771 0.853807 0.739406 0.188774 0.522388 2.300181 0.398770 4.682241 2.079365 0.850679 0.476199 2.066632 0.908103 47.827853 5.770950 1.073415 0.883514 2.669768 0.826625 0.000000 3.392393 2.554425 1.115685 24.475201 20.044187 1.052280 114.983241 0.043842 1.000000 0.200884 0.523636 2.405162 37.238095 30189.385438 12061.373710 0.003214
1.387000e+004 880607.921437 855076.295608 6379.811932 31089.675864 14660.033368 110355.580686 5.668981 16680.876202 102380.648947 142971.290877 38300.982590 25492.046056 137689.477917 4302.889349 8411.624343 796051.315255 16474.988454 3441.282137 65725.782443 1345.623846 1436.885870 422.552697 237769.136311 7820.888187 374886.263847 121213.044497 1532620.751691 2348351.344889 43411.975478 726357.450713 947894.918721 3050245.745876 403056880.341339 5322546.749088 2443566.054979 2235315.901038 0.054357 2554977.738132 1399234.985040 2423822.405935 785361.939615 304246591.867933 62747252.686204 1745505707.673214 2696601.921799 0.000000 641409128.381698 1.473842 0.691527 0.589172 0.336555 0.162813 2.037188 0.286267 0.417155 1.618563 1.157248 0.342601 0.222545 0.523744 0.019426 0.115155 3.682358 0.886911 0.478609 0.841701 0.727377 0.186186 0.525277 2.306863 0.395924 5.041117 2.150308 0.845570 0.466365 2.110389 0.904014 48.637712 5.784543 1.074159 0.883405 2.704340 0.896246 0.000000 3.439708 2.486540 1.087404 24.663678 20.198819 1.041442 115.883478 0.044757 1.000000 0.198690 0.480940 2.050233 37.285714 42155.181449 12096.410728 0.003204
1.423500e+004 1106007.169798 754492.936626 6619.334538 31222.700252 15351.633868 115572.705469 5.688245 17396.430946 101795.702905 140538.152504 39902.604322 27023.646765 141877.850990 4923.365576 9084.265285 792588.144009 16170.434534 3010.947735 65192.354651 1362.559269 1429.243107 427.305964 238753.832968 7758.350912 402784.296906 125406.449171 1523631.387052 2302971.474355 44334.948628 722878.853966 963020.737761 3075266.717508 403308424.492118 5321871.100037 2473418.544533 2022466.814241 0.044856 2527404.372691 1363470.908671 2362371.079719 786562.412478 306602335.747826 62121521.257862 1758892686.912517 2622032.138448 0.000000 637577804.748150 1.851085 0.610182 0.611291 0.337995 0.170494 2.133497 0.287240 0.435049 1.609316 1.137554 0.356927 0.235915 0.539676 0.022227 0.124363 3.666338 0.870516 0.418759 0.834870 0.736532 0.185196 0.531186 2.316417 0.392758 5.416264 2.224699 0.840610 0.457353 2.155257 0.899685 49.413837 5.831994 1.074830 0.883293 2.737379 0.810905 0.000000 3.402587 2.422985 1.059835 24.701378 20.355216 1.031056 116.772235 0.043519 1.000000 0.197503 0.480784 1.968324 37.238095 58453.221796 12146.506995 0.003195
1.460000e+004 833778.657905 1052542.374312 6872.709473 30659.348947 15092.720006 114329.084545 5.617790 17917.374002 101859.867087 138077.698841 41594.169805 28602.148669 145498.880769 5609.464085 9452.849808 866344.997195 15874.364075 3160.373970 64650.784829 1362.140487 1419.757487 431.168049 239259.086619 7793.656084 430913.797687 130019.404957 1514932.702147 2260983.892454 45307.907334 719320.696038 976416.162157 3123176.658178 403501100.574199 5321118.298594 2504862.375538 2188382.950537 0.054271 2557052.563467 1328867.366579 2303314.089847 794446.400773 308987637.847426 61602156.365674 1772797207.820250 2680046.844167 0.000000 630175586.528513 1.395466 0.851224 0.634690 0.331897 0.167619 2.110539 0.283682 0.448077 1.610330 1.117638 0.372058 0.249696 0.553449 0.025325 0.129409 4.007521 0.854577 0.439541 0.827934 0.736305 0.183966 0.535987 2.321319 0.394545 5.794523 2.306532 0.835811 0.449014 2.202556 0.895256 50.101173 5.922851 1.075343 0.883168 2.772178 0.877429 0.000000 3.442501 2.361492 1.033340 24.948968 20.513575 1.022436 117.695351 0.044482 1.000000 0.195210 0.513641 2.334873 37.285714 80545.893147 12172.215772 0.003189
1.496500e+004 844897.481101 1090171.374632 7286.816043 30453.939409 16686.502594 115524.727783 5.554843 18460.166721 102874.607807 136784.527010 43354.475403 30110.794915 148074.308136 6160.363444 9621.507287 841244.720703 15544.175137 2966.193421 64423.348759 1384.902836 1416.116412 434.563244 239972.209758 7859.104884 460536.926720 134836.694647 1506446.750378 2221688.618819 46301.292190 715556.159053 989139.627317 3189290.143679 403652827.502823 5320324.526850 2532313.884161 1998866.087135 0.044672 2515432.506285 1292666.815965 2237634.066797 797462.296290 311403400.974101 61098186.548342 1786554655.010626 2620201.521070 0.000000 626116505.077723 1.414075 0.881655 0.672933 0.329673 0.185319 2.132611 0.280503 0.461651 1.626372 1.107171 0.387804 0.262866 0.563246 0.027812 0.131718 3.891412 0.836802 0.412535 0.825022 0.748609 0.183495 0.540207 2.328238 0.397859 6.192867 2.391990 0.831129 0.441211 2.250847 0.890571 50.754031 6.048230 1.075747 0.883036 2.802559 0.801442 0.000000 3.386469 2.297161 1.003874 25.043680 20.673957 1.014072 118.608703 0.043489 1.000000 0.193953 0.529691 2.515642 37.238095 110537.968285 12208.499697 0.003183
1.533000e+004 981684.688542 897495.644691 7556.711323 30089.757342 15871.008360 111140.901392 5.499562 19027.685735 101604.420207 134241.194327 44047.217168 32436.465904 150885.890981 6861.102599 9866.090767 820162.634371 15262.933999 2965.488152 64121.532130 1384.130469 1411.529998 438.629402 240420.898952 7807.179091 489938.432940 140113.180021 1498198.535817 2184830.977241 47345.400925 711719.825790 998198.290678 3284342.715824 403752124.684680 5319419.611200 2560887.049894 1994716.147230 0.054016 2523855.369925 1255802.850065 2167425.493371 805078.639479 313851291.961746 60693598.520005 1800777670.040630 2681992.863568 0.000000 619364599.819556 1.643011 0.725833 0.697858 0.325731 0.176262 2.051685 0.277712 0.475844 1.606292 1.086585 0.394000 0.283169 0.573940 0.030976 0.135066 3.793891 0.821662 0.412437 0.821157 0.748192 0.182900 0.545262 2.332591 0.395230 6.588231 2.485595 0.826578 0.433891 2.301605 0.885796 51.218843 6.228489 1.076012 0.882886 2.834182 0.799778 0.000000 3.397809 2.231651 0.972376 25.282865 20.836471 1.007356 119.552963 0.044514 1.000000 0.191861 0.487379 2.095644 37.238095 150680.126504 12231.329939 0.003180
1.569500e+004 737487.726901 745242.203257 7788.130331 30061.615092 16104.801113 110405.210113 5.459326 19534.981493 101806.220782 132713.635865 45220.604039 33851.350977 154204.407424 7644.555815 10241.479720 800426.680323 14939.040816 3475.705005 63649.353349 1416.220413 1403.987866 441.981818 240633.295712 7758.014960 519680.032848 145608.894829 1490106.719863 2150210.811232 48409.920378 707665.810255 1005044.614963 3416231.943146 403835632.441266 5318458.297714 2589116.000987 1806391.522847 0.044493 2459826.204364 1221382.994686 2085460.517388 810845.057268 316270768.705156 60237299.684563 1814186484.148420 2589613.280743 0.000000 617354611.351679 1.234307 0.602700 0.719229 0.325426 0.178859 2.038104 0.275680 0.488530 1.609482 1.074220 0.404496 0.295521 0.586563 0.034513 0.140205 3.702597 0.804225 0.483397 0.815110 0.765538 0.181923 0.549430 2.334652 0.392741 6.988168 2.583088 0.822114 0.427016 2.353354 0.880751 51.570136 6.478607 1.076235 0.882726 2.865423 0.724270 0.000000 3.311608 2.170484 0.935604 25.463955 20.997099 0.999783 120.443170 0.042981 1.000000 0.191238 0.452640 1.687349 37.238095 205116.140907 12242.137845 0.003178
1.606000e+004 945315.902713 715320.091525 8253.986070 30526.330554 16393.805497 108440.765815 5.377528 19900.514292 100775.710279 131382.392017 46614.753914 34811.335381 157488.680997 8444.379536 10655.689492 782064.805649 14708.606888 2936.722027 63707.059471 1425.108100 1404.406627 442.786715 241266.034368 7772.153863 548091.262446 151585.669643 1482220.049535 2117501.968859 49522.366620 703534.402223 1007494.208273 3587260.526571 403882288.688566 5317378.659123 2620603.241249 1934162.370011 0.054060 2461548.202312 1188332.300016 2000732.544528 815224.023047 318630128.856232 59829176.509340 1827598596.953622 2617947.450794 0.000000 612263745.901199 1.582142 0.578502 0.762250 0.330457 0.182069 2.001840 0.271549 0.497671 1.593190 1.063445 0.416967 0.303902 0.599056 0.038124 0.145876 3.617659 0.791820 0.408436 0.815849 0.770342 0.181977 0.550430 2.340790 0.393457 7.370215 2.689116 0.817763 0.420520 2.407434 0.875609 51.695828 6.802948 1.076359 0.882547 2.900271 0.775499 0.000000 3.313926 2.111751 0.897592 25.601473 21.153736 0.993009 121.333595 0.043451 1.000000 0.189661 0.469562 1.875801 37.238095 278392.302389 12274.333103 0.003179
1.642500e+004 1107478.231727 601387.457356 8377.794189 30990.504890 16160.473517 109072.078861 5.295255 20405.941312 101069.455508 130634.006687 48792.707577 37147.845368 160489.156456 9297.914925 11032.729010 766370.898328 14579.010910 2809.894214 63570.200863 1444.302749 1401.144465 445.856059 241267.081167 7750.562747 576753.218064 157763.862705 1474468.134041 2086536.121831 50649.563209 699245.623035 1007694.644146 3794755.304706 403902636.260138 5316241.301330 2650299.851545 1776573.145101 0.044498 2425034.280166 1155690.477891 1912003.693891 815431.065004 320938688.585807 59382685.795616 1840402639.273365 2534158.774590 0.000000 610795517.712094 1.853547 0.486361 0.773684 0.335482 0.179477 2.013494 0.267395 0.510311 1.597834 1.057387 0.436449 0.324299 0.610469 0.041977 0.151037 3.545063 0.784844 0.390797 0.814096 0.780718 0.181555 0.554246 2.340801 0.392364 7.755634 2.798716 0.813486 0.414370 2.462230 0.870271 51.706113 7.196445 1.076413 0.882358 2.933136 0.712314 0.000000 3.264768 2.053744 0.857785 25.607975 21.307001 0.985599 122.183650 0.042060 1.000000 0.189207 0.448074 1.656819 37.190476 376881.056087 12274.390545 0.003180
