"MAK","HER","WHK","BLF","WPF","SUF","WIF","WTF","FOU","HAL","PLA","FLA","BFT","TUN","BIL","MPF","BUT","BPF","ANC","GOO","MEN","FDE","COD","SHK","OHK","POL","RHK","BSB","SCU","TYL","RED","OPT","SAL","DRM","STB","TAU","WOL","SDF","FDF","HAD","YTF","DOG","SMO","SSH","DSH","BLS","POR","PSH","WSK","LSK","SK","SB","PIN","REP","RWH","BWH","SWH","TWH","INV","LSQ","ISQ","SCA","QHG","CLA","BFF","BG","LOB","RCB","BMS","NSH","OSH","ZL","BD","MA","MB","SG","BC","ZG","PL","DF","PS","ZM","ZS","PB","BB","BO","DL","DR","DC","Dlsed","Drsed","Dcsed"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0.3,0,0,0,0,0,0,0,0,0,2e-07,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0.3,0,0,0,0,0,0,0,0,0,2e-07,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0.3,0,0,0,0,0,0,0,0,0,2e-07,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0.3,0,0,0,0,0,0,0,0,0,2e-07,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8e-05,0,0,1.2e-05,0.18,0,0,0,0,0,0,0,0,1.2e-05,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8e-05,0,0,1.2e-05,0.18,0,0,0,0,0,0,0,0,1.2e-05,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8e-05,0,0,1.2e-05,0.18,0,0,0,0,0,0,0,0,1.2e-05,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8e-05,0,0,1.2e-05,0.18,0,0,0,0,0,0,0,0,1.2e-05,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00225,0.00225,0,0.045,0.045,0.045,0.225,0,0.05625,0.05625,0.0225,0.0225,0.07875,0.3375,0,0,0,0.45,0,0.225,0,0.45,0.05625,0.3375,0,0,0.05625,0.00225,0.00225,0.03375,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0.003,0,0,0,1.5e-08,0.03,0,0,0,0,0,0,0.0015,0.075,0,0,0,0.0045,0,0,0,0,0,0,0,0,0,0.003,0,0,0,0,0,0,0,0,0,0.015,0,0,0,0,0,0,0,0,0,0.3,0.006,0,0,0,0,0.0045,0,0,0,0.006,0.012,0.0015,0.03,0.0015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0.003,0,0,0,1.5e-08,0.03,0,0,0,0,0,0,0.0015,0.075,0,0,0,0.0045,0,0,0,0,0,0,0,0,0,0.003,0,0,0,0,0,0,0,0,0,0.015,0,0,0,0,0,0,0,0,0,0.3,0.006,0,0,0,0,0.0045,0,0,0,0.006,0.012,0.0015,0.03,0.0015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0.003,0,0,0,1.5e-08,0.03,0,0,0,0,0,0,0.0015,0.075,0,0,0,0.0045,0,0,0,0,0,0,0,0,0,0.003,0,0,0,0,0,0,0,0,0,0.015,0,0,0,0,0,0,0,0,0,0.3,0.006,0,0,0,0,0.0045,0,0,0,0.006,0.012,0.0015,0.03,0.0015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0.003,0,0,0,1.5e-08,0.03,0,0,0,0,0,0,0.0015,0.075,0,0,0,0.0045,0,0,0,0,0,0,0,0,0,0.003,0,0,0,0,0,0,0,0,0,0.015,0,0,0,0,0,0,0,0,0,0.3,0.006,0,0,0,0,0.0045,0,0,0,0.006,0.012,0.0015,0.03,0.0015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.009,0.006,0,0.0105,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0,0,0,0.015,0.03,0.03,0.03,0.015,0.045,0.045,0.003,0.009,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.0075,0.015,0.006,0,0,0,0,0,0,0.015,0.015,0.015,0,0,0,0,0,0,0,0.3,0.00075,0.00075,4.5e-05,0.015,0.015,0.015,0.012,4.5e-05,0.12,0.12,0.075,0.075,0.03,0.105,0,0,0,0,0.003,0,0,0,0.00105,0,0,0,0,0,0,0,0,0,0
0.009,0.006,0,0.0105,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0,0,0,0.015,0.03,0.03,0.03,0.015,0.045,0.045,0.003,0.009,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.0075,0.015,0.006,0,0,0,0,0,0,0.015,0.015,0.015,0,0,0,0,0,0,0,0.3,0.00075,0.00075,4.5e-05,0.015,0.015,0.015,0.012,4.5e-05,0.12,0.12,0.075,0.075,0.03,0.105,0,0,0,0,0.003,0,0,0,0.00105,0,0,0,0,0,0,0,0,0,0
0.009,0.006,0,0.0105,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0,0,0,0.015,0.03,0.03,0.03,0.015,0.045,0.045,0.003,0.009,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.0075,0.015,0.006,0,0,0,0,0,0,0.015,0.015,0.015,0,0,0,0,0,0,0,0.3,0.00075,0.00075,4.5e-05,0.015,0.015,0.015,0.012,4.5e-05,0.12,0.12,0.075,0.075,0.03,0.105,0,0,0,0,0.003,0,0,0,0.00105,0,0,0,0,0,0,0,0,0,0
0.009,0.006,0,0.0105,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0,0,0,0.015,0.03,0.03,0.03,0.015,0.045,0.045,0.003,0.009,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.0075,0.015,0.006,0,0,0,0,0,0,0.015,0.015,0.015,0,0,0,0,0,0,0,0.3,0.00075,0.00075,4.5e-05,0.015,0.015,0.015,0.012,4.5e-05,0.12,0.12,0.075,0.075,0.03,0.105,0,0,0,0,0.003,0,0,0,0.00105,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00225,0.00225,0,0.045,0.045,0.045,0.225,0,0.05625,0.05625,0.0225,0.0225,0.07875,0.3375,0,0,0,0.45,0,0.225,0,0.45,0.05625,0.3375,0,0,0.05625,0.00225,0.00225,0.03375,0,0,0
0.1125,0.225,0,0.3375,0.01125,0.01125,0.01125,0.01125,0.01125,0.01125,0.01125,0.01125,0.3375,0.3375,0.3375,0.1125,0.9,0.9,0.9,0,0.675,0.675,0,0.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1125,0.1125,0,0.01125,0.01125,0.01125,0.001125,0.001125,0.001125,0.001125,0.9,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0675,0,0,0
0.1125,0.225,0,0.3375,0.01125,0.01125,0.01125,0.01125,0.01125,0.01125,0.01125,0.01125,0.3375,0.3375,0.3375,0.1125,0.9,0.9,0.9,0,0.675,0.675,0,0.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1125,0.1125,0,0.01125,0.01125,0.01125,0.001125,0.001125,0.001125,0.001125,0.9,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0675,0,0,0
0.1125,0.225,0,0.3375,0.01125,0.01125,0.01125,0.01125,0.01125,0.01125,0.01125,0.01125,0.3375,0.3375,0.3375,0.1125,0.9,0.9,0.9,0,0.675,0.675,0,0.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1125,0.1125,0,0.01125,0.01125,0.01125,0.001125,0.001125,0.001125,0.001125,0.9,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0675,0,0,0
0.1125,0.225,0,0.3375,0.01125,0.01125,0.01125,0.01125,0.01125,0.01125,0.01125,0.01125,0.3375,0.3375,0.3375,0.1125,0.9,0.9,0.9,0,0.675,0.675,0,0.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1125,0.1125,0,0.01125,0.01125,0.01125,0.001125,0.001125,0.001125,0.001125,0.9,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0675,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0,0,0,0,0,0,0.006,0,0,0.048,0,0,0,0.006,0,0,0,0,0,0,0,0.018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06,0,0,0.018,0.18,0,0.06,0.24,0,0,1.2e-06,0.042,0.006,0.12,0.006,0,0,0,0,0.006,0,0,0,0.012,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0,0,0,0,0,0,0.006,0,0,0.048,0,0,0,0.006,0,0,0,0,0,0,0,0.018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06,0,0,0.018,0.18,0,0.06,0.24,0,0,1.2e-06,0.042,0.006,0.12,0.006,0,0,0,0,0.006,0,0,0,0.012,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0,0,0,0,0,0,0.006,0,0,0.048,0,0,0,0.006,0,0,0,0,0,0,0,0.018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06,0,0,0.018,0.18,0,0.06,0.24,0,0,1.2e-06,0.042,0.006,0.12,0.006,0,0,0,0,0.006,0,0,0,0.012,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0,0,0,0,0,0,0.006,0,0,0.048,0,0,0,0.006,0,0,0,0,0,0,0,0.018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06,0,0,0.018,0.18,0,0.06,0.24,0,0,1.2e-06,0.042,0.006,0.12,0.006,0,0,0,0,0.006,0,0,0,0.012,0,0,0,0,0,0,0,0,0,0
0.0105,0.006,0.0015,0,0,0,0,0.0045,0,0,0,0.0015,0,0,0,0.006,0.03,0,0,0,0,0.003,0,0.009,0,0.0075,0.003,0,0,0,0.0015,0,0,0,0,0,0.003,0,0.003,0.012,0,0,0,0,0,0,0,0,0.015,0,0,0,0,0,0,0,0,0,0.3,9e-16,0.0015,0.0015,0,0,0.0045,0.0105,0,0,0.003,0.0015,0.003,0.003,0.006,0,0,0,0,0.0135,0,0,0,0.0075,0,0,0,0,0,0,0,0,0,0
0.0105,0.006,0.0015,0,0,0,0,0.0045,0,0,0,0.0015,0,0,0,0.006,0.03,0,0,0,0,0.003,0,0.009,0,0.0075,0.003,0,0,0,0.0015,0,0,0,0,0,0.003,0,0.003,0.012,0,0,0,0,0,0,0,0,0.015,0,0,0,0,0,0,0,0,0,0.3,9e-16,0.0015,0.0015,0,0,0.0045,0.0105,0,0,0.003,0.0015,0.003,0.003,0.006,0,0,0,0,0.0135,0,0,0,0.0075,0,0,0,0,0,0,0,0,0,0
0.0105,0.006,0.0015,0,0,0,0,0.0045,0,0,0,0.0015,0,0,0,0.006,0.03,0,0,0,0,0.003,0,0.009,0,0.0075,0.003,0,0,0,0.0015,0,0,0,0,0,0.003,0,0.003,0.012,0,0,0,0,0,0,0,0,0.015,0,0,0,0,0,0,0,0,0,0.3,9e-16,0.0015,0.0015,0,0,0.0045,0.0105,0,0,0.003,0.0015,0.003,0.003,0.006,0,0,0,0,0.0135,0,0,0,0.0075,0,0,0,0,0,0,0,0,0,0
0.0105,0.006,0.0015,0,0,0,0,0.0045,0,0,0,0.0015,0,0,0,0.006,0.03,0,0,0,0,0.003,0,0.009,0,0.0075,0.003,0,0,0,0.0015,0,0,0,0,0,0.003,0,0.003,0.012,0,0,0,0,0,0,0,0,0.015,0,0,0,0,0,0,0,0,0,0.3,9e-16,0.0015,0.0015,0,0,0.0045,0.0105,0,0,0.003,0.0015,0.003,0.003,0.006,0,0,0,0,0.0135,0,0,0,0.0075,0,0,0,0,0,0,0,0,0,0
0.1125,0.1125,0,0.5625,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.225,0.225,0.225,0.1125,0.3375,0.3375,0.3375,0.1125,0.675,0.675,0.045,0.3375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1125,0,0.09,0.5625,0.5625,0.5625,0.045,0.045,0.045,0.03375,0.03375,0.03375,0,0,1.125e-05,0,0,0,0,0,0.09,0.09,0,0,0,0,0,0,0,0,0,0,0.0675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1125,0,0,0
0.1125,0.1125,0,0.5625,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.225,0.225,0.225,0.1125,0.3375,0.3375,0.3375,0.1125,0.675,0.675,0.045,0.3375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1125,0,0.09,0.5625,0.5625,0.5625,0.045,0.045,0.045,0.03375,0.03375,0.03375,0,0,1.125e-05,0,0,0,0,0,0.09,0.09,0,0,0,0,0,0,0,0,0,0,0.0675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1125,0,0,0
0.1125,0.1125,0,0.5625,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.225,0.225,0.225,0.1125,0.3375,0.3375,0.3375,0.1125,0.675,0.675,0.045,0.3375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1125,0,0.09,0.5625,0.5625,0.5625,0.045,0.045,0.045,0.03375,0.03375,0.03375,0,0,1.125e-05,0,0,0,0,0,0.09,0.09,0,0,0,0,0,0,0,0,0,0,0.0675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1125,0,0,0
0.1125,0.1125,0,0.5625,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.225,0.225,0.225,0.1125,0.3375,0.3375,0.3375,0.1125,0.675,0.675,0.045,0.3375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1125,0,0.09,0.5625,0.5625,0.5625,0.045,0.045,0.045,0.03375,0.03375,0.03375,0,0,1.125e-05,0,0,0,0,0,0.09,0.09,0,0,0,0,0,0,0,0,0,0,0.0675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1125,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0.225,0.225,0,0.3375,0,0,0,0.01125,0.00675,0,0,0,0,0,0,0,0,0,0,0,0.0045,0,0,0,0,0.0045,0,0,0,0.5625,0.5625,0,0.045,0.045,0.045,0.03375,0,0,0,0,1.125e-05,0,0,0,0,0,0,0,0,0,0,0,0.003375,0,0,0.01125,0,0,0.009,0.005625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1125,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0.225,0.225,0,0.3375,0,0,0,0.01125,0.00675,0,0,0,0,0,0,0,0,0,0,0,0.0045,0,0,0,0,0.0045,0,0,0,0.5625,0.5625,0,0.045,0.045,0.045,0.03375,0,0,0,0,1.125e-05,0,0,0,0,0,0,0,0,0,0,0,0.003375,0,0,0.01125,0,0,0.009,0.005625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1125,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0.225,0.225,0,0.3375,0,0,0,0.01125,0.00675,0,0,0,0,0,0,0,0,0,0,0,0.0045,0,0,0,0,0.0045,0,0,0,0.5625,0.5625,0,0.045,0.045,0.045,0.03375,0,0,0,0,1.125e-05,0,0,0,0,0,0,0,0,0,0,0,0.003375,0,0,0.01125,0,0,0.009,0.005625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1125,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0.225,0.225,0,0.3375,0,0,0,0.01125,0.00675,0,0,0,0,0,0,0,0,0,0,0,0.0045,0,0,0,0,0.0045,0,0,0,0.5625,0.5625,0,0.045,0.045,0.045,0.03375,0,0,0,0,1.125e-05,0,0,0,0,0,0,0,0,0,0,0,0.003375,0,0,0.01125,0,0,0.009,0.005625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1125,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.085714286,0.000428571,0.3,0,0.085714286,0,0,0,0.128571429,0.085714286,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00045,0.003375,0.003375,0.003375,0.009,0.0005625,0.1125,0.1125,0.0225,0.0225,0,0.3375,0,0,0,0.01125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0.0015,0,0,0,0,0.0015,0.03,0,0,0,0,0,0,0.0045,0,0,0.003,0,0,0,0.0015,0,0,0,0,0,0,0,0.0045,0,0,0,0,0,0,0,0,0,0.015,0,0,0,0,0,0,0,0,0,0.3,0,0,0,0,0,0,0.0135,0,0,0.003,0.0075,0.0135,0.06,0.0075,0,0,0,0,0.0045,0,0,0,0.0015,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0.0015,0,0,0,0,0.0015,0.03,0,0,0,0,0,0,0.0045,0,0,0.003,0,0,0,0.0015,0,0,0,0,0,0,0,0.0045,0,0,0,0,0,0,0,0,0,0.015,0,0,0,0,0,0,0,0,0,0.3,0,0,0,0,0,0,0.0135,0,0,0.003,0.0075,0.0135,0.06,0.0075,0,0,0,0,0.0045,0,0,0,0.0015,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0.0015,0,0,0,0,0.0015,0.03,0,0,0,0,0,0,0.0045,0,0,0.003,0,0,0,0.0015,0,0,0,0,0,0,0,0.0045,0,0,0,0,0,0,0,0,0,0.015,0,0,0,0,0,0,0,0,0,0.3,0,0,0,0,0,0,0.0135,0,0,0.003,0.0075,0.0135,0.06,0.0075,0,0,0,0,0.0045,0,0,0,0.0015,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0.0015,0,0,0,0,0.0015,0.03,0,0,0,0,0,0,0.0045,0,0,0.003,0,0,0,0.0015,0,0,0,0,0,0,0,0.0045,0,0,0,0,0,0,0,0,0,0.015,0,0,0,0,0,0,0,0,0,0.3,0,0,0,0,0,0,0.0135,0,0,0.003,0.0075,0.0135,0.06,0.0075,0,0,0,0,0.0045,0,0,0,0.0015,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003375,0.003375,0.003375,0.003375,0.003375,0.003375,0.003375,0.003375,0.003375,0.003375,0.003375,0.003375,0.003375,0.003375,0.003375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003375,0,0,0,0.0675,0.0675,0.0675,0.01125,0.03375,0.1125,0.1125,0.9,0.9,0.05625,0,0,0,0,0,0.3375,0,0,0,0,0,0,0,0,0,0,0.225,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003375,0.003375,0.003375,0.003375,0.003375,0.003375,0.003375,0.003375,0.003375,0.003375,0.003375,0.003375,0.003375,0.003375,0.003375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003375,0,0,0,0.0675,0.0675,0.0675,0.01125,0.03375,0.1125,0.1125,0.9,0.9,0.05625,0,0,0,0,0,0.3375,0,0,0,0,0,0,0,0,0,0,0.225,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003375,0.003375,0.003375,0.003375,0.003375,0.003375,0.003375,0.003375,0.003375,0.003375,0.003375,0.003375,0.003375,0.003375,0.003375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003375,0,0,0,0.0675,0.0675,0.0675,0.01125,0.03375,0.1125,0.1125,0.9,0.9,0.05625,0,0,0,0,0,0.3375,0,0,0,0,0,0,0,0,0,0,0.225,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003375,0.003375,0.003375,0.003375,0.003375,0.003375,0.003375,0.003375,0.003375,0.003375,0.003375,0.003375,0.003375,0.003375,0.003375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003375,0,0,0,0.0675,0.0675,0.0675,0.01125,0.03375,0.1125,0.1125,0.9,0.9,0.05625,0,0,0,0,0,0.3375,0,0,0,0,0,0,0,0,0,0,0.225,0,0,0
0.0045,0.0015,0,0,0.0135,0,0,0.006,0,0,0.006,0.003,0,0,0,0.0015,0.03,0,0,0.0105,0,0.0015,0.0135,0.0045,0.003,0.006,0.009,0.0045,0.0105,0,0.0045,0.0015,0,0,0,0,0.0015,0.012,0.003,0.0015,0.006,0.0015,0,0,0.006,0,0,0,0.015,0,0.012,0,0,0,0,0,0,0,0.3,0,0.0045,0.0135,0.0045,0,0.0015,0.0015,0.0015,0.0015,0.09,0.006,0.006,0.03,0.003,0,0,0,0,0.003,0,0,0,0.0015,0,0,0,0,0,0,0,0,0,0
0.0045,0.0015,0,0,0.0135,0,0,0.006,0,0,0.006,0.003,0,0,0,0.0015,0.03,0,0,0.0105,0,0.0015,0.0135,0.0045,0.003,0.006,0.009,0.0045,0.0105,0,0.0045,0.0015,0,0,0,0,0.0015,0.012,0.003,0.0015,0.006,0.0015,0,0,0.006,0,0,0,0.015,0,0.012,0,0,0,0,0,0,0,0.3,0,0.0045,0.0135,0.0045,0,0.0015,0.0015,0.0015,0.0015,0.09,0.006,0.006,0.03,0.003,0,0,0,0,0.003,0,0,0,0.0015,0,0,0,0,0,0,0,0,0,0
0.0045,0.0015,0,0,0.0135,0,0,0.006,0,0,0.006,0.003,0,0,0,0.0015,0.03,0,0,0.0105,0,0.0015,0.0135,0.0045,0.003,0.006,0.009,0.0045,0.0105,0,0.0045,0.0015,0,0,0,0,0.0015,0.012,0.003,0.0015,0.006,0.0015,0,0,0.006,0,0,0,0.015,0,0.012,0,0,0,0,0,0,0,0.3,0,0.0045,0.0135,0.0045,0,0.0015,0.0015,0.0015,0.0015,0.09,0.006,0.006,0.03,0.003,0,0,0,0,0.003,0,0,0,0.0015,0,0,0,0,0,0,0,0,0,0
0.0045,0.0015,0,0,0.0135,0,0,0.006,0,0,0.006,0.003,0,0,0,0.0015,0.03,0,0,0.0105,0,0.0015,0.0135,0.0045,0.003,0.006,0.009,0.0045,0.0105,0,0.0045,0.0015,0,0,0,0,0.0015,0.012,0.003,0.0015,0.006,0.0015,0,0,0.006,0,0,0,0.015,0,0.012,0,0,0,0,0,0,0,0.3,0,0.0045,0.0135,0.0045,0,0.0015,0.0015,0.0015,0.0015,0.09,0.006,0.006,0.03,0.003,0,0,0,0,0.003,0,0,0,0.0015,0,0,0,0,0,0,0,0,0,0
0,0.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0.24,0.06,0.06,0.06,0,0.3,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006,0.006,0,0,0,0,0,0,0,0,0.27,0.27,0.012,0,0,0,0,0,0,0,0,0,0.009,0,0,0,0,0,0,0,0,0,0
0,0.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0.24,0.06,0.06,0.06,0,0.3,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006,0.006,0,0,0,0,0,0,0,0,0.27,0.27,0.012,0,0,0,0,0,0,0,0,0,0.009,0,0,0,0,0,0,0,0,0,0
0,0.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0.24,0.06,0.06,0.06,0,0.3,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006,0.006,0,0,0,0,0,0,0,0,0.27,0.27,0.012,0,0,0,0,0,0,0,0,0,0.009,0,0,0,0,0,0,0,0,0,0
