name,name,name,number,MAK,HER,WHK,BLF,WPF,SUF,WIF,WTF,FOU,HAL,PLA,FLA,BFT,TUN,BIL,MPF,BUT,BPF,ANC,GOO,MEN,FDE,COD,SHK,OHK,POL,RHK,BSB,SCU,TYL,RED,OPT,SAL,DRM,STB,TAU,WOL,SDF,FDF,HAD,YTF,DOG,SMO,SSH,DSH,BLS,POR,PSH,WSK,LSK,SK,SB,PIN,REP,RWH,BWH,SWH,TWH,INV,LSQ,ISQ,SCA,QHG,CLA,BFF,BG,LOB,RCB,BMS,NSH,OSH,ZL,BD,MA,MB,SG,BC,ZG,PL,DF,PS,ZM,ZS,PB,BB,BO,DL,DR,DC,Dlsed,Drsed,Dcsed
pPREY2PIN2,PIN,pPREY2PIN2,92,0.1125,0.225,0,0.3375,0.01125,0.01125,0.01125,0.01125,0.01125,0.01125,0.01125,0.01125,0.3375,0.3375,0.3375,0.1125,0.9,0.9,0.9,0,0.675,0.675,0,0.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1125,0.1125,0,0.01125,0.01125,0.01125,0.001125,0.001125,0.001125,0.001125,0.9,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0675,0,0,NA
pPREY1PLA1,PLA,pPREY1PLA1,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0,0,0,0,0,0,0.006,0,0,0.048,0,0,0,0.006,0,0,0,0,0,0,0,0.018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06,0,0,0.018,0.18,0,0.06,0.24,0,0,1.20E-06,0.042,0.006,0.12,0.006,0,0,0,0,0.006,0,0,0,0.012,0,0,0,0,0,0,0,0,0,NA
pPREY1PLA2,PLA,pPREY1PLA2,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0,0,0,0,0,0,0.006,0,0,0.048,0,0,0,0.006,0,0,0,0,0,0,0,0.018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06,0,0,0.018,0.18,0,0.06,0.24,0,0,1.20E-06,0.042,0.006,0.12,0.006,0,0,0,0,0.006,0,0,0,0.012,0,0,0,0,0,0,0,0,0,NA
pPREY2PLA1,PLA,pPREY2PLA1,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0,0,0,0,0,0,0.006,0,0,0.048,0,0,0,0.006,0,0,0,0,0,0,0,0.018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06,0,0,0.018,0.18,0,0.06,0.24,0,0,1.20E-06,0.042,0.006,0.12,0.006,0,0,0,0,0.006,0,0,0,0.012,0,0,0,0,0,0,0,0,0,NA
pPREY2PLA2,PLA,pPREY2PLA2,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0,0,0,0,0,0,0.006,0,0,0.048,0,0,0,0.006,0,0,0,0,0,0,0,0.018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06,0,0,0.018,0.18,0,0.06,0.24,0,0,1.20E-06,0.042,0.006,0.12,0.006,0,0,0,0,0.006,0,0,0,0.012,0,0,0,0,0,0,0,0,0,NA
pPREY1POL1,POL,pPREY1POL1,92,0.0105,0.006,0.0015,0,0,0,0,0.0045,0,0,0,0.0015,0,0,0,0.006,0.03,0,0,0,0,0.003,0,0.009,0,0.0075,0.003,0,0,0,0.0015,0,0,0,0,0,0.003,0,0.003,0.012,0,0,0,0,0,0,0,0,0.015,0,0,0,0,0,0,0,0,0,0.3,9.00E-16,0.0015,0.0015,0,0,0.0045,0.0105,0,0,0.003,0.0015,0.003,0.003,0.006,0,0,0,0,0.0135,0,0,0,0.0075,0,0,0,0,0,0,0,0,0,NA
pPREY1POL2,POL,pPREY1POL2,92,0.0105,0.006,0.0015,0,0,0,0,0.0045,0,0,0,0.0015,0,0,0,0.006,0.03,0,0,0,0,0.003,0,0.009,0,0.0075,0.003,0,0,0,0.0015,0,0,0,0,0,0.003,0,0.003,0.012,0,0,0,0,0,0,0,0,0.015,0,0,0,0,0,0,0,0,0,0.3,9.00E-16,0.0015,0.0015,0,0,0.0045,0.0105,0,0,0.003,0.0015,0.003,0.003,0.006,0,0,0,0,0.0135,0,0,0,0.0075,0,0,0,0,0,0,0,0,0,NA
pPREY2POL1,POL,pPREY2POL1,92,0.0105,0.006,0.0015,0,0,0,0,0.0045,0,0,0,0.0015,0,0,0,0.006,0.03,0,0,0,0,0.003,0,0.009,0,0.0075,0.003,0,0,0,0.0015,0,0,0,0,0,0.003,0,0.003,0.012,0,0,0,0,0,0,0,0,0.015,0,0,0,0,0,0,0,0,0,0.3,9.00E-16,0.0015,0.0015,0,0,0.0045,0.0105,0,0,0.003,0.0015,0.003,0.003,0.006,0,0,0,0,0.0135,0,0,0,0.0075,0,0,0,0,0,0,0,0,0,NA
pPREY2POL2,POL,pPREY2POL2,92,0.0105,0.006,0.0015,0,0,0,0,0.0045,0,0,0,0.0015,0,0,0,0.006,0.03,0,0,0,0,0.003,0,0.009,0,0.0075,0.003,0,0,0,0.0015,0,0,0,0,0,0.003,0,0.003,0.012,0,0,0,0,0,0,0,0,0.015,0,0,0,0,0,0,0,0,0,0.3,9.00E-16,0.0015,0.0015,0,0,0.0045,0.0105,0,0,0.003,0.0015,0.003,0.003,0.006,0,0,0,0,0.0135,0,0,0,0.0075,0,0,0,0,0,0,0,0,0,NA
pPREY1POR1,POR,pPREY1POR1,92,0.1125,0.1125,0,0.5625,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.225,0.225,0.225,0.1125,0.3375,0.3375,0.3375,0.1125,0.675,0.675,0.045,0.3375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1125,0,0.09,0.5625,0.5625,0.5625,0.045,0.045,0.045,0.03375,0.03375,0.03375,0,0,1.13E-05,0,0,0,0,0,0.09,0.09,0,0,0,0,0,0,0,0,0,0,0.0675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1125,0,0,NA
pPREY1POR2,POR,pPREY1POR2,92,0.1125,0.1125,0,0.5625,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.225,0.225,0.225,0.1125,0.3375,0.3375,0.3375,0.1125,0.675,0.675,0.045,0.3375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1125,0,0.09,0.5625,0.5625,0.5625,0.045,0.045,0.045,0.03375,0.03375,0.03375,0,0,1.13E-05,0,0,0,0,0,0.09,0.09,0,0,0,0,0,0,0,0,0,0,0.0675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1125,0,0,NA
pPREY2POR1,POR,pPREY2POR1,92,0.1125,0.1125,0,0.5625,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.225,0.225,0.225,0.1125,0.3375,0.3375,0.3375,0.1125,0.675,0.675,0.045,0.3375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1125,0,0.09,0.5625,0.5625,0.5625,0.045,0.045,0.045,0.03375,0.03375,0.03375,0,0,1.13E-05,0,0,0,0,0,0.09,0.09,0,0,0,0,0,0,0,0,0,0,0.0675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1125,0,0,NA
pPREY2POR2,POR,pPREY2POR2,92,0.1125,0.1125,0,0.5625,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.225,0.225,0.225,0.1125,0.3375,0.3375,0.3375,0.1125,0.675,0.675,0.045,0.3375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1125,0,0.09,0.5625,0.5625,0.5625,0.045,0.045,0.045,0.03375,0.03375,0.03375,0,0,1.13E-05,0,0,0,0,0,0.09,0.09,0,0,0,0,0,0,0,0,0,0,0.0675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1125,0,0,NA
pPREY1PSH1,PSH,pPREY1PSH1,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0.225,0.225,0,0.3375,0,0,0,0.01125,0.00675,0,0,0,0,0,0,0,0,0,0,0,0.0045,0,0,0,0,0.0045,0,0,0,0.5625,0.5625,0,0.045,0.045,0.045,0.03375,0,0,0,0,1.13E-05,0,0,0,0,0,0,0,0,0,0,0,0.003375,0,0,0.01125,0,0,0.009,0.005625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1125,0,0,NA
pPREY1PSH2,PSH,pPREY1PSH2,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0.225,0.225,0,0.3375,0,0,0,0.01125,0.00675,0,0,0,0,0,0,0,0,0,0,0,0.0045,0,0,0,0,0.0045,0,0,0,0.5625,0.5625,0,0.045,0.045,0.045,0.03375,0,0,0,0,1.13E-05,0,0,0,0,0,0,0,0,0,0,0,0.003375,0,0,0.01125,0,0,0.009,0.005625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1125,0,0,NA
pPREY2PSH1,PSH,pPREY2PSH1,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0.225,0.225,0,0.3375,0,0,0,0.01125,0.00675,0,0,0,0,0,0,0,0,0,0,0,0.0045,0,0,0,0,0.0045,0,0,0,0.5625,0.5625,0,0.045,0.045,0.045,0.03375,0,0,0,0,1.13E-05,0,0,0,0,0,0,0,0,0,0,0,0.003375,0,0,0.01125,0,0,0.009,0.005625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1125,0,0,NA
pPREY2PSH2,PSH,pPREY2PSH2,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0.225,0.225,0,0.3375,0,0,0,0.01125,0.00675,0,0,0,0,0,0,0,0,0,0,0,0.0045,0,0,0,0,0.0045,0,0,0,0.5625,0.5625,0,0.045,0.045,0.045,0.03375,0,0,0,0,1.13E-05,0,0,0,0,0,0,0,0,0,0,0,0.003375,0,0,0.01125,0,0,0.009,0.005625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1125,0,0,NA
pPREYQHG,QHG,pPREYQHG,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.085714286,0.000428571,0.3,0,0.085714286,0,0,0,0.345,0.085714286,0,0.115,0.0575,NA
pPREYRCB,RCB,pPREYRCB,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00045,0.003375,0.003375,0.003375,0.009,0.0005625,0.1125,0.1125,0.0225,0.0225,0,0.3375,0,0,0,0.01125,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0.1,NA
pPREY1RED1,RED,pPREY1RED1,92,0,0,0,0,0,0,0,0,0,0,0.0015,0,0,0,0,0.0015,0.03,0,0,0,0,0,0,0.0045,0,0,0.003,0,0,0,0.0015,0,0,0,0,0,0,0,0.0045,0,0,0,0,0,0,0,0,0,0.015,0,0,0,0,0,0,0,0,0,0.3,0,0,0,0,0,0,0.0135,0,0,0.003,0.0075,0.0135,0.06,0.0075,0,0,0,0,0.0045,0,0,0,0.0015,0,0,0,0,0,0,0,0,0,NA
pPREY1RED2,RED,pPREY1RED2,92,0,0,0,0,0,0,0,0,0,0,0.0015,0,0,0,0,0.0015,0.03,0,0,0,0,0,0,0.0045,0,0,0.003,0,0,0,0.0015,0,0,0,0,0,0,0,0.0045,0,0,0,0,0,0,0,0,0,0.015,0,0,0,0,0,0,0,0,0,0.3,0,0,0,0,0,0,0.0135,0,0,0.003,0.0075,0.0135,0.06,0.0075,0,0,0,0,0.0045,0,0,0,0.0015,0,0,0,0,0,0,0,0,0,NA
pPREY2RED1,RED,pPREY2RED1,92,0,0,0,0,0,0,0,0,0,0,0.0015,0,0,0,0,0.0015,0.03,0,0,0,0,0,0,0.0045,0,0,0.003,0,0,0,0.0015,0,0,0,0,0,0,0,0.0045,0,0,0,0,0,0,0,0,0,0.015,0,0,0,0,0,0,0,0,0,0.3,0,0,0,0,0,0,0.0135,0,0,0.003,0.0075,0.0135,0.06,0.0075,0,0,0,0,0.0045,0,0,0,0.0015,0,0,0,0,0,0,0,0,0,NA
pPREY2RED2,RED,pPREY2RED2,92,0,0,0,0,0,0,0,0,0,0,0.0015,0,0,0,0,0.0015,0.03,0,0,0,0,0,0,0.0045,0,0,0.003,0,0,0,0.0015,0,0,0,0,0,0,0,0.0045,0,0,0,0,0,0,0,0,0,0.015,0,0,0,0,0,0,0,0,0,0.3,0,0,0,0,0,0,0.0135,0,0,0.003,0.0075,0.0135,0.06,0.0075,0,0,0,0,0.0045,0,0,0,0.0015,0,0,0,0,0,0,0,0,0,NA
pPREY1REP1,REP,pPREY1REP1,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003375,0.003375,0.003375,0.003375,0.003375,0.003375,0.003375,0.003375,0.003375,0.003375,0.003375,0.003375,0.003375,0.003375,0.003375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003375,0,0,0,0.0675,0.0675,0.0675,0.01125,0.03375,0.1125,0.1125,0.9,0.9,0.05625,0,0,0,0,0,0.3375,0,0,0,0,0,0,0,0,0,0,0.225,0,0,NA
pPREY1REP2,REP,pPREY1REP2,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003375,0.003375,0.003375,0.003375,0.003375,0.003375,0.003375,0.003375,0.003375,0.003375,0.003375,0.003375,0.003375,0.003375,0.003375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003375,0,0,0,0.0675,0.0675,0.0675,0.01125,0.03375,0.1125,0.1125,0.9,0.9,0.05625,0,0,0,0,0,0.3375,0,0,0,0,0,0,0,0,0,0,0.225,0,0,NA
pPREY2REP1,REP,pPREY2REP1,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003375,0.003375,0.003375,0.003375,0.003375,0.003375,0.003375,0.003375,0.003375,0.003375,0.003375,0.003375,0.003375,0.003375,0.003375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003375,0,0,0,0.0675,0.0675,0.0675,0.01125,0.03375,0.1125,0.1125,0.9,0.9,0.05625,0,0,0,0,0,0.3375,0,0,0,0,0,0,0,0,0,0,0.225,0,0,NA
pPREY2REP2,REP,pPREY2REP2,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003375,0.003375,0.003375,0.003375,0.003375,0.003375,0.003375,0.003375,0.003375,0.003375,0.003375,0.003375,0.003375,0.003375,0.003375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003375,0,0,0,0.0675,0.0675,0.0675,0.01125,0.03375,0.1125,0.1125,0.9,0.9,0.05625,0,0,0,0,0,0.3375,0,0,0,0,0,0,0,0,0,0,0.225,0,0,NA
pPREY1RHK1,RHK,pPREY1RHK1,92,0.0045,0.0015,0,0,0.0135,0,0,0.006,0,0,0.006,0.003,0,0,0,0.0015,0.03,0,0,0.0105,0,0.0015,0.0135,0.0045,0.003,0.006,0.009,0.0045,0.0105,0,0.0045,0.0015,0,0,0,0,0.0015,0.012,0.003,0.0015,0.006,0.0015,0,0,0.006,0,0,0,0.015,0,0.012,0,0,0,0,0,0,0,0.3,0,0.0045,0.0135,0.0045,0,0.0015,0.0015,0.0015,0.0015,0.09,0.006,0.006,0.03,0.003,0,0,0,0,0.003,0,0,0,0.0015,0,0,0,0,0,0,0,0,0,NA
pPREY1RHK2,RHK,pPREY1RHK2,92,0.0045,0.0015,0,0,0.0135,0,0,0.006,0,0,0.006,0.003,0,0,0,0.0015,0.03,0,0,0.0105,0,0.0015,0.0135,0.0045,0.003,0.006,0.009,0.0045,0.0105,0,0.0045,0.0015,0,0,0,0,0.0015,0.012,0.003,0.0015,0.006,0.0015,0,0,0.006,0,0,0,0.015,0,0.012,0,0,0,0,0,0,0,0.3,0,0.0045,0.0135,0.0045,0,0.0015,0.0015,0.0015,0.0015,0.09,0.006,0.006,0.03,0.003,0,0,0,0,0.003,0,0,0,0.0015,0,0,0,0,0,0,0,0,0,NA
pPREY2RHK1,RHK,pPREY2RHK1,92,0.0045,0.0015,0,0,0.0135,0,0,0.006,0,0,0.006,0.003,0,0,0,0.0015,0.03,0,0,0.0105,0,0.0015,0.0135,0.0045,0.003,0.006,0.009,0.0045,0.0105,0,0.0045,0.0015,0,0,0,0,0.0015,0.012,0.003,0.0015,0.006,0.0015,0,0,0.006,0,0,0,0.015,0,0.012,0,0,0,0,0,0,0,0.3,0,0.0045,0.0135,0.0045,0,0.0015,0.0015,0.0015,0.0015,0.09,0.006,0.006,0.03,0.003,0,0,0,0,0.003,0,0,0,0.0015,0,0,0,0,0,0,0,0,0,NA
pPREY2RHK2,RHK,pPREY2RHK2,92,0.0045,0.0015,0,0,0.0135,0,0,0.006,0,0,0.006,0.003,0,0,0,0.0015,0.03,0,0,0.0105,0,0.0015,0.0135,0.0045,0.003,0.006,0.009,0.0045,0.0105,0,0.0045,0.0015,0,0,0,0,0.0015,0.012,0.003,0.0015,0.006,0.0015,0,0,0.006,0,0,0,0.015,0,0.012,0,0,0,0,0,0,0,0.3,0,0.0045,0.0135,0.0045,0,0.0015,0.0015,0.0015,0.0015,0.09,0.006,0.006,0.03,0.003,0,0,0,0,0.003,0,0,0,0.0015,0,0,0,0,0,0,0,0,0,NA
pPREY1RWH1,RWH,pPREY1RWH1,92,0,0.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0.24,0.06,0.06,0.06,0,0.3,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006,0.006,0,0,0,0,0,0,0,0,0.27,0.27,0.012,0,0,0,0,0,0,0,0,0,0.009,0,0,0,0,0.1,0,0,0,0,NA
pPREY1RWH2,RWH,pPREY1RWH2,92,0,0.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0.24,0.06,0.06,0.06,0,0.3,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006,0.006,0,0,0,0,0,0,0,0,0.27,0.27,0.012,0,0,0,0,0,0,0,0,0,0.009,0,0,0,0,0,0,0,0,0,NA
pPREY2RWH1,RWH,pPREY2RWH1,92,0,0.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0.24,0.06,0.06,0.06,0,0.3,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006,0.006,0,0,0,0,0,0,0,0,0.27,0.27,0.012,0,0,0,0,0,0,0,0,0,0.009,0,0,0,0,0,0,0,0,0,NA
pPREY2RWH2,RWH,pPREY2RWH2,92,0,0.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0.24,0.06,0.06,0.06,0,0.3,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006,0.006,0,0,0,0,0,0,0,0,0.27,0.27,0.012,0,0,0,0,0,0,0,0,0,0.009,0,0,0,0,0.1,0.05,0,0,0,NA
pPREY1SAL1,SAL,pPREY1SAL1,92,0.003,0.0135,0.0015,0.003,0.0075,0.0075,0.003,0,0,0,0,0.0015,0.0075,0,0,0.0135,0.03,0.003,0,0,0.0075,0.003,0,0.006,0,0,0.006,0.0075,0.0045,0,0.006,0.003,0,0.003,0,0,0,0,0.0045,0.003,0.0045,0.006,0,0,0,0,0,0,0.015,0,0.003,0,0,0,0,0,0,0,0.3,0.0075,0,0.0105,0.0015,0,0.0015,0.003,0,0,0.0075,0.0075,0.006,0.0075,0.0015,0,0,0,0,0.0015,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
pPREY1SAL2,SAL,pPREY1SAL2,92,0.003,0.0135,0.0015,0.003,0.0075,0.0075,0.003,0,0,0,0,0.0015,0.0075,0,0,0.0135,0.03,0.003,0,0,0.0075,0.003,0,0.006,0,0,0.006,0.0075,0.0045,0,0.006,0.003,0,0.003,0,0,0,0,0.0045,0.003,0.0045,0.006,0,0,0,0,0,0,0.015,0,0.003,0,0,0,0,0,0,0,0.3,0.0075,0,0.0105,0.0015,0,0.0015,0.003,0,0,0.0075,0.0075,0.006,0.0075,0.0015,0,0,0,0,0.0015,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
pPREY2SAL1,SAL,pPREY2SAL1,92,0.003,0.0135,0.0015,0.003,0.0075,0.0075,0.003,0,0,0,0,0.0015,0.0075,0,0,0.0135,0.03,0.003,0,0,0.0075,0.003,0,0.006,0,0,0.006,0.0075,0.0045,0,0.006,0.003,0,0.003,0,0,0,0,0.0045,0.003,0.0045,0.006,0,0,0,0,0,0,0.015,0,0.003,0,0,0,0,0,0,0,0.3,0.0075,0,0.0105,0.0015,0,0.0015,0.003,0,0,0.0075,0.0075,0.006,0.0075,0.0015,0,0,0,0,0.0015,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
pPREY2SAL2,SAL,pPREY2SAL2,92,0.003,0.0135,0.0015,0.003,0.0075,0.0075,0.003,0,0,0,0,0.0015,0.0075,0,0,0.0135,0.03,0.003,0,0,0.0075,0.003,0,0.006,0,0,0.006,0.0075,0.0045,0,0.006,0.003,0,0.003,0,0,0,0,0.0045,0.003,0.0045,0.006,0,0,0,0,0,0,0.015,0,0.003,0,0,0,0,0,0,0,0.3,0.0075,0,0.0105,0.0015,0,0.0015,0.003,0,0,0.0075,0.0075,0.006,0.0075,0.0015,0,0,0,0,0.0015,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
pPREY1SB1,SB,pPREY1SB1,92,0.225,0.5625,0,0.3375,0.01125,0.01125,0.01125,0.01125,0.01125,0.01125,0.01125,0.01125,0,0,0,0,0.3375,0.3375,0.3375,0,0.5625,0.5625,0.225,0.5625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05625,0.05625,0,0,0,0,0,0.003375,0.00675,0.00675,0.9,0.9,0.225,0,0,0,0,0,0.005625,0,0,0,0.00675,0,0,0,0,0,0,0.225,0,0,NA
pPREY1SB2,SB,pPREY1SB2,92,0.225,0.5625,0,0.3375,0.01125,0.01125,0.01125,0.01125,0.01125,0.01125,0.01125,0.01125,0,0,0,0,0.3375,0.3375,0.3375,0,0.5625,0.5625,0.225,0.5625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05625,0.05625,0,0,0,0,0,0.003375,0.00675,0.00675,0.9,0.9,0.225,0,0,0,0,0,0.005625,0,0,0,0.00675,0,0,0,0,0,0,0.225,0,0,NA
pPREY2SB1,SB,pPREY2SB1,92,0.225,0.5625,0,0.3375,0.01125,0.01125,0.01125,0.01125,0.01125,0.01125,0.01125,0.01125,0,0,0,0,0.3375,0.3375,0.3375,0,0.5625,0.5625,0.225,0.5625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05625,0.05625,0,0,0,0,0,0.003375,0.00675,0.00675,0.9,0.9,0.225,0,0,0,0,0,0.005625,0,0,0,0.00675,0,0,0,0,0,0,0.225,0,0,NA
pPREY2SB2,SB,pPREY2SB2,92,0.225,0.5625,0,0.3375,0.01125,0.01125,0.01125,0.01125,0.01125,0.01125,0.01125,0.01125,0,0,0,0,0.3375,0.3375,0.3375,0,0.5625,0.5625,0.225,0.5625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05625,0.05625,0,0,0,0,0,0.003375,0.00675,0.00675,0.9,0.9,0.225,0,0,0,0,0,0.005625,0,0,0,0.00675,0,0,0,0,0,0,0.225,0,0,NA
pPREYSCA,SCA,pPREYSCA,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15,0.00024,0.3,0,0.3,0,0,0,0.345,0.23,0,0.115,0.0575,NA
pPREY1SCU1,SCU,pPREY1SCU1,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03,0,0.0045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0015,0,0,0,0,0,0,0,0,0,0.015,0,0,0,0,0,0,0,0,0,0.3,0.003,0,0.012,0,0.12,0.045,0.0105,0,0,1.05E-07,0.009,0.003,0.045,0.0015,0,0,0,0,0.0135,0,0,0,0.0045,0,0,0,0,0,0,0,0,0,NA
pPREY1SCU2,SCU,pPREY1SCU2,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03,0,0.0045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0015,0,0,0,0,0,0,0,0,0,0.015,0,0,0,0,0,0,0,0,0,0.3,0.003,0,0.012,0,0.12,0.045,0.0105,0,0,1.05E-07,0.009,0.003,0.045,0.0015,0,0,0,0,0.0135,0,0,0,0.0045,0,0,0,0,0,0,0,0,0,NA
pPREY2SCU1,SCU,pPREY2SCU1,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03,0,0.0045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0015,0,0,0,0,0,0,0,0,0,0.015,0,0,0,0,0,0,0,0,0,0.3,0.003,0,0.012,0,0.12,0.045,0.0105,0,0,1.05E-07,0.009,0.003,0.045,0.0015,0,0,0,0,0.0135,0,0,0,0.0045,0,0,0,0,0,0,0,0,0,NA
pPREY2SCU2,SCU,pPREY2SCU2,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03,0,0.0045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0015,0,0,0,0,0,0,0,0,0,0.015,0,0,0,0,0,0,0,0,0,0.3,0.003,0,0.012,0,0.12,0.045,0.0105,0,0,1.05E-07,0.009,0.003,0.045,0.0015,0,0,0,0,0.0135,0,0,0,0.0045,0,0,0,0,0,0,0,0,0,NA
pPREY1SDF1,SDF,pPREY1SDF1,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03,0,0.006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0075,0,0,0,0,0,0,0,0,0,0.015,0,0,0,0,0,0,0,0,0,0.3,0,0,0,0,0,0,0,0,0,0,0,0.0015,0,0.0045,0,0,0,0,0,0,0,0,0.003,0,0,0,0,0,0,0,0,0,NA
