Time FPL FPS FVD FVS FVB FVT FMM FBP FDD FDE FDS FDB FDC FDO FDF SHB SHD SHP SSK SB PIN REP WHB WHT CEP BFS BFF BG BML BMS PWN ZL BD BC ZG PL DF PS ZM ZS PB BB BO DL DR DC DIN RelFPL RelFPS RelFVD RelFVS RelFVB RelFVT RelFMM RelFBP RelFDD RelFDE RelFDS RelFDB RelFDC RelFDO RelFDF RelSHB RelSHD RelSHP RelSSK RelSB RelPIN RelREP RelWHB RelWHT RelCEP RelBFS RelBFF RelBG RelBML RelBMS RelPWN RelZL RelBD RelBC RelZG RelPL RelDF RelPS RelZM RelZS RelPB RelBB RelBO RelDL RelDR RelDC RelDIN PelDemRatio PiscivPlankRatio DivCount InfEpiRatio BSSslope HabitCover
8.395000e+03 1593080.525972 8464066.943207 61684.958062 282693.967120 162786.820014 677924.168634 3.131013 70191.658738 185486.663177 6205773.568073 479712.137659 77522.569361 742972.715124 120330.217330 41888.828434 3235744.776104 42732.522757 35034.969950 368830.663364 7158.797109 2020.187626 303.899513 250780.809537 13859.956857 1333620.527511 2381527.995401 1723912.370271 4495780.716861 36553.586922 621592.167594 16980.970210 393030561.616777 470262424.139770 5358168.755809 198819125.862622 137098487.925898 240042.216552 3292214.035547 82543.874208 698913.830865 18661367.781628 3556517559.542487 561517406.252213 20829817393.495487 85667406.750051 0.000000 26923540419.888401 2.666283 6.845154 5.696567 3.060248 1.807901 12.514625 0.158107 1.755350 2.932409 50.231210 4.291004 0.676769 2.826123 0.543253 0.573455 14.967841 2.300454 4.872622 4.723339 3.869689 0.261768 0.377779 2.433104 0.701645 35.866545 42.248085 0.951108 0.892828 1.776982 0.773625 0.871315 745.350554 1.253264 0.889317 220.036843 54.969413 0.262357 4.432232 0.146686 0.313555 586.045668 236.115885 9.319733 1382.883872 1.421857 1.000000 8.340123 0.444787 4.796073 36.571429 279.078455 12758.519359 0.356842
8.760000e+03 1544446.452372 8132424.076317 61571.874873 277688.703135 159078.866400 686216.179185 2.806197 65577.290224 183352.519899 5457552.101465 476344.513465 62452.344091 740222.484379 116120.596087 39506.468582 3449938.747271 43067.858838 34423.748470 368339.589546 7135.418981 1956.377304 294.771502 250811.926437 13573.045682 1372878.828535 2789343.043670 1719065.237350 4487015.128896 37470.381350 611531.733048 15512.908001 393246647.271369 471274587.032960 5356592.253330 225614694.473584 134270111.889706 226075.217758 2645028.820120 76679.064372 976819.300199 19235224.329985 3718873154.198203 567494623.558495 21776065847.055740 88989696.138232 0.000000 27472789186.708363 2.584886 6.576944 5.686124 3.006064 1.766720 12.667697 0.141705 1.639954 2.898670 44.174903 4.260880 0.545207 2.815662 0.524248 0.540841 15.958655 2.318507 4.787614 4.717050 3.857052 0.253500 0.366432 2.433406 0.687121 36.922363 49.482686 0.948434 0.891087 1.821550 0.761104 0.795987 745.760343 1.255961 0.889055 249.691999 53.835380 0.247091 3.560942 0.136264 0.438232 604.067185 246.894613 9.418940 1445.704956 1.476998 1.000000 8.510264 0.436411 4.717206 36.952381 278.879959 12760.118982 0.403144
9.125000e+03 1506842.219749 7858360.924228 61430.727367 277685.078101 157516.950648 688124.682026 2.553270 62299.838846 183548.449695 4771140.106275 474485.858373 49287.880152 738542.762410 112217.000499 37432.137607 3658027.167592 43440.147366 33821.475870 362118.697208 7145.998694 1908.954674 288.261672 250569.243481 13539.711447 1406466.039396 3222706.349572 1714400.720515 4478252.437280 38395.313494 601766.900215 13846.700019 373793410.509629 472267722.137653 5357144.353138 249245006.676297 140103886.637147 212955.010480 3295978.565647 64503.940336 734097.641489 18149407.831102 3876976657.716896 567013894.479199 22674873487.585499 87181231.871412 0.000000 27995068208.445518 2.521949 6.355300 5.673089 3.006025 1.749374 12.702928 0.128933 1.557992 2.901767 38.618899 4.244255 0.430281 2.809272 0.506625 0.512443 16.921226 2.338548 4.703850 4.637384 3.862771 0.247355 0.358339 2.431051 0.685433 37.825661 57.170511 0.945860 0.889347 1.866514 0.748950 0.710492 708.868858 1.258608 0.889147 275.844108 56.174423 0.232751 4.437301 0.114628 0.329339 569.967966 257.391046 9.410961 1505.376463 1.446982 1.000000 8.672051 0.430390 4.595866 36.571429 277.016513 12747.785156 0.452356
9.490000e+03 1468249.897999 7642608.507512 61321.122550 272845.656058 153953.299762 691879.490385 2.330029 58851.795945 181424.459788 4155597.502719 470822.017061 38154.800339 735200.191661 108253.200692 35367.954164 3866741.097998 43589.172351 33227.831607 364220.878598 7112.879390 1837.243178 279.463835 249680.885357 13264.939808 1433957.748111 3718901.202076 1709876.346409 4469341.873205 39364.185990 591811.787109 12277.131425 374811006.759426 473367685.039868 5358984.932116 273060868.503916 137170993.081915 200530.549895 2754599.616867 60887.517782 1031955.642020 18747884.775542 4039851515.397134 573180979.423090 23624361054.497547 90569589.864365 0.000000 28538908544.196667 2.457358 6.180815 5.662967 2.953637 1.709796 12.772243 0.117660 1.471763 2.868188 33.636531 4.211482 0.333090 2.796558 0.488729 0.484185 17.886690 2.346571 4.621287 4.664305 3.844868 0.238063 0.347403 2.422432 0.671523 38.565026 65.972961 0.943364 0.887577 1.913613 0.736560 0.629955 710.798647 1.261540 0.889453 302.201567 54.998484 0.219172 3.708454 0.108201 0.462968 588.762667 268.204248 9.513318 1568.412592 1.503220 1.000000 8.840516 0.424588 4.563897 36.761905 276.850028 12702.600568 0.508655
9.855000e+03 1437791.304441 7450245.850962 61182.918272 272960.466891 152453.504325 697178.314763 2.166996 56362.085305 181610.455188 3608841.438287 468627.056846 29217.375692 733016.486958 104683.268182 33527.061697 4067844.153584 43778.855391 32649.808795 365469.718488 7116.369488 1783.305160 274.482442 248706.896312 13247.221042 1461120.071884 4229753.315053 1705442.352532 4460412.188074 40341.821445 582173.578261 10611.242507 356821144.048027 474443983.715383 5362066.955402 291885129.960559 142912364.718340 188860.719635 3333162.056219 52395.276672 783784.429270 17722289.945696 4198854601.220510 572685576.358872 24527023380.993515 88741347.579888 0.000000 29024308398.884342 2.406381 6.025245 5.650204 2.954879 1.693140 12.870060 0.109427 1.409501 2.871129 29.210939 4.191848 0.255067 2.788252 0.472612 0.458983 18.816949 2.356782 4.540896 4.680298 3.846755 0.231074 0.341210 2.412983 0.670626 39.295533 75.035430 0.940918 0.885804 1.961139 0.724565 0.544477 676.682333 1.264408 0.889964 323.034729 57.300477 0.206417 4.487360 0.093110 0.351631 556.554663 278.760404 9.505096 1628.340010 1.472876 1.000000 8.990879 0.419889 4.473527 36.666667 275.007025 12653.056374 0.566473
1.022000e+04 1404807.648510 7292272.174974 61078.096418 268319.052816 148965.885736 694581.640345 2.022198 53615.851339 179506.611438 3134935.696189 464732.781997 22334.739848 729272.260466 101060.501936 31724.727389 4269877.131485 43880.761230 32091.619299 364721.189143 7078.384926 1710.274108 267.222694 247232.952903 12993.892238 1486529.745585 4796110.049001 1701078.236716 4451324.301091 41366.329300 572398.498649 9105.363454 359724385.933402 475631253.004484 5365965.490969 310230603.552682 139685505.729098 177812.194559 2905361.945168 50328.557960 1119735.990523 18367926.615352 4362468123.311977 578713539.766442 25480789630.064625 92108230.761311 0.000000 29398998708.553535 2.351177 5.897487 5.640524 2.904635 1.654406 12.822125 0.102115 1.340823 2.837869 25.375018 4.157014 0.194981 2.774009 0.456256 0.434309 19.751509 2.362268 4.463264 4.670712 3.826222 0.221610 0.332186 2.398682 0.657802 39.978904 85.082546 0.938510 0.883999 2.010944 0.712399 0.467208 682.188095 1.267572 0.890611 343.338008 56.006674 0.194342 3.911422 0.089437 0.502349 576.830378 289.622645 9.605144 1691.660198 1.528758 1.000000 9.106947 0.414557 4.465642 36.714286 274.819691 12578.075665 0.630307
1.058500e+04 1378688.612777 7146333.625776 60944.278252 268596.563023 147595.253589 696477.423392 1.925758 51675.502075 179708.519065 2730216.728388 462239.266877 17337.142742 726747.636918 97907.957556 30123.706601 4460817.588142 44037.299144 31354.144975 364761.786337 7078.072263 1654.058476 263.667445 245868.330705 12991.720808 1510889.998541 5360546.989919 1696760.804121 4442204.803222 42400.509849 562917.662179 7604.848064 343849232.205048 476787997.131858 5370649.861811 323100343.405701 145144005.711189 167435.854414 3402883.083536 44409.793016 845920.451560 17410073.336574 4522429367.160915 577917927.352785 26387503111.163002 90181353.228192 0.000000 29767754500.013359 2.307463 5.779462 5.628166 2.907639 1.639184 12.857122 0.097245 1.292299 2.841061 22.099113 4.134710 0.151353 2.764406 0.442024 0.412392 20.634757 2.370695 4.360697 4.671232 3.826053 0.214326 0.327766 2.385442 0.657692 40.634051 95.095605 0.936128 0.882188 2.061218 0.700599 0.390215 652.082155 1.270655 0.891389 357.581189 58.195250 0.183001 4.581224 0.078919 0.379507 546.749744 300.242413 9.591939 1751.856571 1.496777 1.000000 9.221177 0.409984 4.393633 36.571429 272.927452 12508.654302 0.693566
1.095000e+04 1349658.074028 7029185.956443 60845.567617 264204.132248 144308.649649 702851.047615 1.835979 49432.817738 177663.267607 2392383.108774 458029.208947 13754.014268 722916.944031 94939.774621 28585.244663 4652167.023067 44113.026147 30661.365487 363592.586822 7038.089270 1583.325829 257.752059 244154.076992 12757.384626 1533424.407320 5967590.881142 1692472.859485 4432918.934165 43484.986810 553329.412137 6303.391572 348880240.862454 478057709.945552 5375898.232288 335912365.555618 141491921.925140 157614.084739 3090207.665349 43415.986905 1209979.102650 18108460.314562 4686713646.273530 583550210.193184 27344821000.071434 93458595.396614 0.000000 30149606559.396828 2.258875 5.684721 5.619050 2.860090 1.602683 12.974780 0.092712 1.236214 2.808727 19.364596 4.097051 0.120072 2.749835 0.428623 0.391330 21.519897 2.374772 4.264346 4.656259 3.804440 0.205161 0.320413 2.368811 0.645829 41.240094 105.864507 0.933762 0.880344 2.113938 0.688666 0.323435 661.623055 1.274039 0.892260 371.760494 56.730953 0.172266 4.160276 0.077153 0.542835 568.682042 311.149185 9.685421 1815.412551 1.551170 1.000000 9.339463 0.404928 4.395542 36.714286 272.640184 12421.444811 0.761040
1.131500e+04 1325805.257238 6918738.544516 60717.502220 264678.073179 143147.352221 700976.248165 1.783437 47875.059354 177920.480005 2110924.466255 455669.515449 11127.962602 720040.934524 92485.896716 27213.382463 4833870.071548 44079.040121 30015.109271 363186.489371 7034.689465 1531.437917 255.419962 242655.135862 12780.478819 1559198.017577 6556249.616103 1688203.302146 4423589.418942 44580.013488 543996.871698 5076.831500 335011785.648555 479287497.466152 5381666.805395 343736975.701250 146626564.350364 148390.824896 3522095.027918 39235.037833 908556.639307 17208469.700010 4847421680.963506 582267452.914226 28254277879.702023 91395973.758530 0.000000 30526229891.087673 2.218954 5.595399 5.607223 2.865220 1.589786 12.940171 0.090058 1.197258 2.812793 17.086394 4.075943 0.097147 2.738895 0.417545 0.372549 22.360415 2.372942 4.174465 4.651058 3.802603 0.198438 0.317514 2.354268 0.646998 41.933253 116.307258 0.931407 0.878491 2.167171 0.677051 0.260499 635.322655 1.277316 0.893217 380.420136 58.789680 0.162185 4.741716 0.069723 0.407607 540.418540 321.818532 9.664130 1875.791057 1.516936 1.000000 9.456130 0.399985 4.337261 36.571429 270.636608 12345.187629 0.825827
1.168000e+04 1298789.469516 6831610.915119 60625.319438 260552.631978 140126.330422 699086.880015 1.727995 46012.404015 175965.349387 1880104.315225 451836.351630 9140.820489 716055.798621 90165.262693 25934.048351 5013753.168291 43975.861530 29434.742098 361477.487663 6992.736919 1468.388894 250.641982 240871.933158 12569.486403 1583931.779257 7175688.485052 1683939.643652 4414091.261573 45728.963566 534564.238587 4058.537368 341793724.653500 480631701.903861 5387848.418235 352390796.703137 142650124.699026 139662.424647 3285795.779620 39265.541948 1266440.026093 17947479.068159 5012098130.096367 587396490.429098 29213295728.188339 94561724.639293 0.000000 30915620075.228920 2.173738 5.524936 5.598710 2.820561 1.556235 12.905293 0.087259 1.150676 2.781884 15.218073 4.041656 0.079799 2.723736 0.407068 0.355035 23.192515 2.367388 4.093749 4.629172 3.779925 0.190268 0.311574 2.336967 0.636317 42.598445 127.296046 0.929054 0.876605 2.223025 0.665311 0.208249 648.184052 1.280898 0.894243 389.997481 57.195333 0.152645 4.423592 0.069778 0.568165 563.626551 332.751341 9.749259 1939.459897 1.569479 1.000000 9.576752 0.394488 4.352086 36.761905 270.198702 12254.468554 0.893078
1.204500e+04 1276974.049788 6750844.691618 60502.937363 261233.930078 139227.891239 698009.059928 1.701551 44781.349818 176304.076583 1692257.749711 449780.784331 7653.612627 713570.144798 88345.915429 24815.720538 5177515.756793 43948.797441 28902.568730 360783.478237 6991.844051 1425.077775 248.168168 239356.649999 12613.285965 1612498.254449 7767154.657991 1679685.375750 4404550.493770 46889.343507 525332.899159 3152.575499 329419203.346793 481927794.933969 5394381.422801 356786967.299551 147542848.300155 131466.801352 3695056.543847 36870.872439 959620.370738 17091685.818514 5173199161.572906 585632091.239235 30123482972.895176 92370166.721141 0.000000 31299600545.139832 2.137226 5.459618 5.587408 2.827936 1.546257 12.885396 0.085923 1.119890 2.787239 13.697592 4.023269 0.066816 2.714281 0.398854 0.339726 23.950044 2.365931 4.019735 4.620285 3.779443 0.184656 0.308499 2.322265 0.638534 43.366715 137.788601 0.926707 0.874710 2.279434 0.653822 0.161763 624.716777 1.284353 0.895327 394.862806 59.157062 0.143688 4.974570 0.065522 0.430516 536.751033 343.446779 9.719974 1999.886892 1.533105 1.000000 9.695698 0.389757 4.303107 36.523810 268.053723 12177.378631 0.956319
1.241000e+04 1252559.642070 6691145.746820 60416.445756 257372.146184 136501.825824 696286.954262 1.665716 43255.602689 174455.888251 1541441.040653 446344.217921 6518.502161 709822.257436 86627.093650 23798.813070 5339489.803126 43855.237787 28432.011018 358902.187169 6952.944272 1372.209485 243.286796 237585.011425 12420.245124 1640181.645362 8385209.538364 1675427.771743 4394848.160294 48107.478028 516002.708546 2434.001605 337373618.912075 483341676.057484 5401230.526786 362830886.313799 143319350.878018 123712.639376 3445987.683193 39026.261190 1304487.411524 17848775.634142 5337928246.148716 590362141.397450 31082200132.807640 95443475.549411 0.000000 31696279986.264587 2.096365 5.411337 5.579421 2.786131 1.515981 12.853605 0.084114 1.081734 2.758020 12.476841 3.992529 0.056906 2.700025 0.391094 0.325804 24.699301 2.360894 3.954290 4.596192 3.758415 0.177805 0.302431 2.305077 0.628762 44.111236 148.752837 0.924358 0.872784 2.338652 0.642210 0.124892 639.801680 1.288121 0.896464 401.551724 57.463658 0.135213 4.639254 0.069352 0.585234 560.526847 354.383082 9.798481 2063.535769 1.584114 1.000000 9.818577 0.384504 4.326883 36.761905 267.438257 12087.246893 1.021086
1.277500e+04 1233268.800665 6635062.341943 60298.599487 258239.626290 135902.858374 694661.420818 1.653632 42307.316395 174892.265243 1419969.868807 444688.318864 5654.487618 707609.108477 85332.571703 22909.739661 5482529.546569 43829.860956 27999.724287 357718.398452 6955.111541 1338.581231 241.959039 236096.719881 12480.040555 1671421.896222 8975787.242285 1671175.285624 4385109.960964 49337.897211 506824.000798 1827.344300 325916804.654756 484699716.719875 5408317.471287 365190413.262235 148029826.663913 116432.579674 3876608.035299 38845.465500 987189.290047 17022234.282461 5499039789.148993 588243271.276406 31990992574.140842 93148775.101870 0.000000 31970234081.215805 2.064079 5.365981 5.568538 2.795522 1.509329 12.823598 0.083504 1.058020 2.764919 11.493620 3.977717 0.049363 2.691607 0.385250 0.313633 25.360971 2.359528 3.894168 4.581033 3.759587 0.173448 0.300780 2.290637 0.631789 44.951415 159.229631 0.922012 0.870850 2.398466 0.630786 0.093763 618.074762 1.291740 0.897640 404.163056 59.352315 0.127256 5.218989 0.069031 0.442884 534.569962 365.079217 9.763313 2123.870163 1.546028 1.000000 9.903440 0.380174 4.286467 36.523810 265.114854 12011.529459 1.081695
1.314000e+04 1211830.021784 6596475.009348 60216.341593 254602.030560 133481.682899 693023.771215 1.628201 41069.322615 173155.775703 1322104.993990 441682.678484 4976.350338 704173.696991 84088.438875 22129.026404 5619287.060661 43590.686472 27424.375725 355528.121489 6918.816125 1295.472403 238.156041 234365.563774 12294.597073 1701659.216792 9599105.239269 1666916.196243 4375224.328436 50630.102115 497550.552744 1366.889740 334532544.312780 486178931.191997 5415655.208481 369778815.523515 143649952.764346 109546.211705 3556536.393782 44409.852447 1294524.775646 17787219.040513 5663487762.555100 592711947.877000 32947545492.352566 96160498.651100 0.000000 32133673003.372646 2.028197 5.334774 5.560941 2.756144 1.482440 12.793366 0.082219 1.027060 2.737466 10.701476 3.950832 0.043443 2.678539 0.379633 0.302945 25.993581 2.346653 3.814149 4.552983 3.739967 0.167862 0.296053 2.273841 0.622401 45.764621 170.287234 0.919662 0.868886 2.461284 0.619244 0.070137 634.413813 1.295682 0.898858 409.241127 57.596212 0.119730 4.788084 0.078919 0.580765 558.593710 375.996858 9.837482 2187.375358 1.596015 1.000000 9.954069 0.375634 4.317390 36.666667 264.251102 11923.456771 1.144005
1.350500e+04 1195441.137596 6558173.915176 60101.715927 255622.342083 133165.176179 691611.370873 1.623577 40367.467494 173690.807555 1242537.458665 440442.037241 4447.754316 702324.014883 83216.101796 21450.457468 5740801.870508 43443.442684 26895.651008 354367.649028 6923.337438 1270.341364 237.752687 232906.188135 12362.365690 1735023.547848 10203930.387871 1662662.943368 4365317.981464 51935.386366 488390.776712 996.268137 323549998.599117 487594224.184529 5423151.239300 371030274.542730 148254134.219980 103081.603101 4043201.222243 47126.481858 980407.098248 16976688.776095 5824275104.891301 590351012.626850 33853128580.113758 93788598.189136 0.000000 32227578111.273048 2.000768 5.303799 5.550356 2.767189 1.478925 12.767293 0.081986 1.009508 2.745925 10.057434 3.939734 0.038829 2.671503 0.375695 0.293655 26.555682 2.338726 3.740615 4.538122 3.742411 0.164606 0.295551 2.259682 0.625831 46.661925 181.016776 0.917316 0.866919 2.524738 0.607844 0.051120 613.586307 1.299454 0.900103 410.626140 59.442251 0.112664 5.443269 0.083747 0.439842 533.139641 386.671470 9.798296 2247.496684 1.556648 1.000000 9.983158 0.371889 4.282753 36.523810 261.641069 11849.210078 1.203001
1.387000e+04 1177190.066458 6533814.133972 60022.255608 252165.341731 131010.206405 690003.931742 1.603353 39369.040291 172049.438542 1176987.839128 437839.428877 4018.806273 699261.238289 82344.057178 20867.433412 5851926.552435 43202.073953 26444.611830 352179.009236 6888.878238 1235.155093 234.725356 231213.760704 12188.778107 1767080.439439 10856628.732101 1658401.111678 4355279.416841 53306.677455 479143.215387 725.430979 332465827.311753 489133237.696784 5430852.572339 374871822.672761 143784760.435115 96967.986320 3628695.191570 58192.342236 1229796.452537 17742701.703624 5988159569.755404 594668870.779807 34805981452.629868 96766690.716697 0.000000 32317184532.614059 1.970222 5.284098 5.543018 2.729766 1.454992 12.737620 0.080965 0.984539 2.719976 9.526858 3.916454 0.035084 2.659853 0.371758 0.285674 27.069720 2.325732 3.677885 4.510094 3.723784 0.160046 0.291788 2.243262 0.617044 47.524067 192.595584 0.914965 0.864926 2.591401 0.596335 0.037223 630.494452 1.303555 0.901381 414.877653 57.650263 0.105982 4.885229 0.103412 0.551726 557.195678 397.551699 9.869962 2310.756234 1.606076 1.000000 10.010916 0.368161 4.318542 36.714286 260.376397 11763.107478 1.264803
1.423500e+04 1163938.718951 6506609.751895 59909.300827 253322.480974 130941.218259 688617.197728 1.602435 38884.674541 172667.830222 1123116.681368 436963.675991 3684.479888 697756.811126 81793.539880 20392.763089 5934795.599693 43069.039192 26041.787061 351021.226286 6895.065267 1216.674228 234.970640 229814.196384 12267.216096 1801647.284011 11504129.447996 1654151.031627 4345243.047391 54691.775815 469984.483883 516.468151 321704182.423063 490599684.865662 5438654.764592 375534947.676691 148335224.508882 91229.459328 4187188.524847 65175.257403 946272.520725 16941360.690370 6148363674.956776 592152398.321157 35707011346.525787 94339457.658663 0.000000 32414863549.836441 1.948043 5.262097 5.532586 2.742292 1.454225 12.712020 0.080918 0.972426 2.729752 9.090810 3.908621 0.032165 2.654131 0.369272 0.279176 27.453054 2.318570 3.621861 4.495267 3.727129 0.157652 0.292093 2.229683 0.621015 48.453711 204.082186 0.912620 0.862932 2.658734 0.584936 0.026501 610.085866 1.307463 0.902676 415.611546 59.474764 0.099710 5.637116 0.115821 0.424528 532.030190 408.187590 9.828195 2370.575275 1.565790 1.000000 10.041174 0.365717 4.286973 36.523810 257.306563 11691.903546 1.324643
1.460000e+04 1149123.217840 6490188.209008 59831.394660 250030.009836 129014.553894 687052.176937 1.584694 38111.018578 171103.224489 1077819.939068 434702.236306 3413.524829 695026.348585 81210.132172 20023.451472 6008176.736895 42893.264044 25704.403963 348935.372648 6861.827280 1187.506281 232.460375 228185.457213 12101.526305 1834500.403518 12220387.309517 1649901.125089 4335102.793896 56147.402214 460751.821651 369.148708 330718783.290992 492191238.761121 5446629.776736 378976453.141802 143818955.134680 85803.763266 3688866.738529 85399.794824 1135780.682358 17704240.466066 6311465374.962782 596400053.930367 36655000597.582909 97303756.030630 0.000000 32509127473.167110 1.923247 5.248817 5.525392 2.706650 1.432828 12.683130 0.080022 0.953079 2.705017 8.724166 3.888392 0.029800 2.643744 0.366638 0.274120 27.792499 2.309108 3.574938 4.468555 3.709162 0.153872 0.288973 2.213881 0.612627 49.337267 216.788534 0.910275 0.860919 2.729497 0.573445 0.018941 627.181325 1.311705 0.903999 419.420324 57.663973 0.093780 4.966237 0.151761 0.509547 555.987833 419.015852 9.898695 2433.511931 1.614990 1.000000 10.070374 0.363224 4.324815 36.666667 255.469325 11609.041012 1.388924
1.496500e+04 1139303.223835 6468950.647269 59719.193124 251316.630780 129157.076916 685738.614896 1.585587 37832.720004 171793.630841 1040483.345564 434134.827194 3208.144042 693860.032325 80908.913242 19749.216105 6047616.360401 42736.790825 25401.381555 347825.697394 6869.171269 1174.034279 232.070173 226843.652922 12187.597485 1869134.434022 12944786.055884 1645674.400656 4324994.193970 57617.723565 451596.528073 259.215843 320069442.049919 493700980.791107 5454663.206644 379259599.903248 148345663.034543 80711.551461 4299806.909784 99035.301875 889519.871670 16909193.752305 6470899833.362261 593786266.665759 37550540006.744537 94836038.534876 0.000000 32611830735.946220 1.906812 5.231641 5.515030 2.720578 1.434411 12.658881 0.080067 0.946119 2.715932 8.421954 3.883317 0.028007 2.639308 0.365278 0.270365 27.974938 2.300684 3.532794 4.454344 3.713132 0.152127 0.288487 2.200863 0.616984 50.268719 229.639300 0.907943 0.858911 2.800974 0.562051 0.013301 606.985714 1.315728 0.905333 419.733688 59.478949 0.088215 5.788732 0.175993 0.399067 531.020013 429.600646 9.855313 2492.966461 1.574032 1.000000 10.102188 0.362194 4.294000 36.523810 251.819519 11540.775577 1.452662
1.533000e+04 1128173.030445 6456548.611191 59642.434041 248180.057231 127423.853746 684214.598888 1.569020 37268.273955 170296.201587 1008925.807247 432158.686186 3046.842784 691444.350085 80551.847221 19583.195532 6065159.629150 42388.682255 25151.823886 345882.397866 6836.725157 1149.348356 228.976277 225277.342349 12026.708489 1901531.511204 13761343.780873 1641460.044521 4314811.952416 59163.427551 442387.259230 183.740794 329103157.327143 495335075.961752 5462845.720031 382378838.157571 143805217.415249 75898.067726 3749106.033981 134628.161427 1015293.617755 17668026.172783 6633058194.997584 598013313.609243 38492840523.313728 97799205.139648 0.000000 32712230756.775394 1.888183 5.221611 5.507941 2.686624 1.415162 12.630747 0.079231 0.932003 2.692259 8.166518 3.865640 0.026599 2.630119 0.363666 0.268093 28.056089 2.281944 3.498086 4.429458 3.695593 0.148928 0.284641 2.185666 0.608839 51.140009 244.124958 0.905618 0.856889 2.876115 0.550589 0.009428 624.117421 1.320083 0.906691 423.185807 57.658465 0.082954 5.047336 0.239244 0.455493 554.850552 440.366280 9.925471 2555.525444 1.623213 1.000000 10.133289 0.361552 4.332160 36.714286 249.370024 11461.089089 1.522660
1.569500e+04 1122161.261025 6438443.844406 59531.203929 249612.804156 127752.283927 682888.960944 1.570968 37203.732296 171066.036071 983952.938795 431858.885062 2940.053577 690608.267654 80474.624999 19522.858838 6051361.360433 42164.122107 24743.278643 345004.837604 6844.908232 1139.535425 229.154217 223993.676209 12115.284868 1934855.885351 14596230.860682 1637287.814688 4304699.918626 60724.678667 433258.176946 128.793677 318559195.117636 496877873.770659 5471054.544320 382285986.187664 148325562.995700 71381.042410 4383938.505227 158664.166244 807850.584020 16878965.850327 6791595842.845069 595336221.927087 39382289237.128799 95296375.444469 0.000000 32821400241.158390 1.878122 5.206969 5.497669 2.702134 1.418809 12.606276 0.079329 0.930389 2.704429 7.964381 3.862958 0.025667 2.626939 0.363318 0.267267 27.992261 2.269855 3.441266 4.418219 3.700016 0.147656 0.284863 2.173212 0.613323 52.036239 258.935777 0.903316 0.854881 2.952012 0.539227 0.006609 604.121653 1.324195 0.908053 423.083046 59.470890 0.078017 5.901996 0.281957 0.362427 530.070729 450.891536 9.881038 2614.575615 1.581673 1.000000 10.167107 0.362227 4.300621 36.523810 245.193864 11395.781426 1.593217
1.606000e+04 1115271.941164 6428858.905670 59472.800959 246789.637310 126272.078915 681377.597659 1.556734 36867.301459 169711.191986 963812.916324 430220.019527 2871.336346 688632.698679 80353.091079 19573.644100 6013027.603574 41945.488087 24402.056294 343208.044156 6814.624176 1118.645505 226.587036 222502.857350 11962.341382 1965262.714509 15544756.050275 1633146.790005 4294556.870277 62364.082365 424112.906920 91.712437 327745184.064017 498538971.615552 5479384.926326 385016953.754018 143857438.288880 67117.126428 3818370.729611 219779.617647 880255.370717 17631642.256295 6952560354.045376 599680513.867158 40318070448.545067 98142510.852486 0.000000 32929234238.277519 1.866591 5.199218 5.492276 2.671572 1.402370 12.578376 0.078610 0.921976 2.683010 7.801363 3.848299 0.025067 2.619424 0.362769 0.267962 27.814938 2.258085 3.393809 4.395209 3.683646 0.144950 0.281671 2.158748 0.605581 52.854004 275.762526 0.901031 0.852866 3.031709 0.527845 0.004706 621.542135 1.328622 0.909436 426.105459 57.679403 0.073356 5.140585 0.390564 0.394910 553.707943 461.577910 9.953142 2676.701783 1.628911 1.000000 10.200511 0.363422 4.336206 36.666667 242.294194 11319.935522 1.671664
1.642500e+04 1113784.662859 6414541.644449 59399.717465 248659.862727 126889.742369 680254.574234 1.562181 37031.658025 170673.682063 949879.157968 430313.728652 2851.435473 688349.311465 80506.738425 19720.192543 5927615.191894 41855.172778 24106.555912 342548.839717 6826.388418 1112.548912 227.198156 221302.395503 12065.163830 1995590.366359 16513782.840592 1629067.685473 4284528.346452 64016.483113 415075.842962 64.972598 317458975.366161 500096748.994796 5487705.000421 384509625.841556 148434873.500517 63122.748157 4438965.365563 258255.984185 698559.041202 16844319.299432 7109928329.466969 597225684.848423 41200823973.875229 95528749.110557 0.000000 33045732320.269711 1.864102 5.187639 5.485527 2.691818 1.409230 12.557644 0.078886 0.926086 2.698226 7.688579 3.849137 0.024893 2.618346 0.363463 0.269968 27.419839 2.253223 3.352711 4.386767 3.690005 0.144160 0.282431 2.147101 0.610786 53.669639 292.952971 0.898781 0.850875 3.112037 0.516597 0.003334 602.035175 1.332773 0.910817 425.543990 59.514718 0.068991 5.976077 0.458939 0.313396 528.982681 472.025512 9.912398 2735.307463 1.585530 1.000000 10.236598 0.366648 4.300457 36.476190 237.833503 11258.860768 1.751102
