Time MAK HER WHK BLF WPF SUF WIF WTF FOU HAL PLA FLA BFT TUN BIL MPF BUT BPF ANC GOO MEN FDE COD SHK OHK POL RHK BSB SCU TYL RED OPT SAL DRM STB TAU WOL SDF FDF HAD YTF DOG SMO SSH DSH BLS POR PSH WSK LSK SK SB PIN REP RWH BWH SWH TWH INV LSQ ISQ SCA QHG CLA BFF BG LOB RCB BMS NSH OSH ZL BD MA MB SG BC ZG PL DF PS ZM ZS PB BB BO DL DR DC DIN RelMAK RelHER RelWHK RelBLF RelWPF RelSUF RelWIF RelWTF RelFOU RelHAL RelPLA RelFLA RelBFT RelTUN RelBIL RelMPF RelBUT RelBPF RelANC RelGOO RelMEN RelFDE RelCOD RelSHK RelOHK RelPOL RelRHK RelBSB RelSCU RelTYL RelRED RelOPT RelSAL RelDRM RelSTB RelTAU RelWOL RelSDF RelFDF RelHAD RelYTF RelDOG RelSMO RelSSH RelDSH RelBLS RelPOR RelPSH RelWSK RelLSK RelSK RelSB RelPIN RelREP RelRWH RelBWH RelSWH RelTWH RelINV RelLSQ RelISQ RelSCA RelQHG RelCLA RelBFF RelBG RelLOB RelRCB RelBMS RelNSH RelOSH RelZL RelBD RelMA RelMB RelSG RelBC RelZG RelPL RelDF RelPS RelZM RelZS RelPB RelBB RelBO RelDL RelDR RelDC RelDIN PelDemRatio PiscivPlankRatio DivCount InfEpiRatio BSSslope HabitCover
1.000100e+004 50375.661917 174931.473625 297442.160082 42280.853626 344722.579023 3918.288746 379879.178592 152955.543731 185600.781579 533614.602885 182726.587711 34198.091912 13.197951 309.645288 65.232739 30.547731 32223.314113 152706.500013 19795.791092 692470.144070 22863.918116 29096.198485 2747167.831100 1705476.552448 70058.290089 1004238.128553 579250.832101 72281.217347 144678.796017 5401.609269 1068017.283059 1050034.188804 81.851302 3267.958740 11744.316416 4794.371393 19849.706437 3667.503451 2033588.260291 2984670.093831 1049046.948596 406011.320962 162293.400955 11028.724716 5871.572267 4711.242900 2968.981184 11980.497869 2202532.152726 1955790.175110 1154953.308095 161.828693 1217.950083 260518.287232 9419052.847175 54569912.770663 24622.857686 14036.376907 21242.904133 54133.270629 48696.142931 2645.940406 6447.982809 91757.435659 134.936221 0.000301 0.002058 77719.139887 2225.969052 136403.049867 102898.335148 1.186381 63755110.189678 0.000301 0.082377 0.000301 1125.970094 152265.490589 101636.944625 6745199.286879 44.094418 59222781.375529 7.894556 993.690667 12570.748480 11314179.609979 12314.208029 832841.549444 0.000000 995464282.415896 7.583020 0.103871 3.707891 15.661131 27.947836 1.002250 10.595181 7.125205 22.844875 146.572492 4.697156 52.189029 0.008180 0.136386 0.066092 1.525087 5.679771 11.413160 8.448402 10.431724 7.252947 6.235804 8.787260 13.688177 109.468767 4.049977 8.410675 84.310905 17.844549 11.584864 5.220985 15.388495 3.013929 7.333756 5.679638 12.456049 3.201413 4.865087 7.061139 3.571863 11.792540 0.641659 9.415228 3.079722 5.059951 1.636349 2.073630 3.854227 17.109605 14.940951 6.339611 0.089395 0.581198 325.809923 522.947754 752.755597 2.050009 2.044823 9.112074 1.962252 4.877275 0.075708 0.002041 0.091461 0.000088 0.000000 0.000000 172.709200 0.003080 3.029877 1.145046 0.000013 16.990305 0.000000 1.000000 0.000000 0.000187 1.009652 0.185404 33.515229 0.000269 627.145059 0.000021 0.031236 0.000835 0.187772 0.000818 13.832379 1.000000 3.022438 0.009900 1.314109 59.636364 210101638.151389 586786.836552 0.003312
1.007400e+004 58179.018308 224154.418744 253603.378964 27743.201174 288566.533500 4273.754160 401651.011005 163557.541621 156611.571906 444483.488512 174133.890689 28653.243634 13.442086 276.521963 61.807727 22.291924 35655.171928 165543.320005 22044.532141 775593.250435 24969.062822 31585.498778 2940236.546146 1100715.932629 55060.431300 1076726.468299 428664.339156 55895.223869 110371.711511 3925.523432 1165240.580334 1143058.361968 84.567718 2494.554956 8640.278539 3483.419926 21227.146903 3967.288172 2188198.206256 3166415.217334 1178849.571391 382570.227637 141606.947934 9803.748597 5175.800701 4712.559253 2969.972366 11982.775053 1777954.566163 1668546.623453 1002560.283275 161.872597 1156.565417 260518.287232 10138153.850937 58421958.394576 24622.857686 14036.376907 22664.639525 27614.050561 24141.186323 2596.409047 6278.613180 91439.189840 128.800565 0.000301 0.002037 78276.656742 2208.757036 93345.626532 63443.774405 1.353557 63611540.960032 0.000301 0.082486 0.000301 1198.720294 153287.218647 113502.628159 5469052.598975 50.064686 58953013.561919 7.841844 850.800449 12225.016481 11340173.805972 12297.009657 819441.188274 0.000000 999424652.610043 8.757655 0.133099 3.161400 10.276280 23.395074 1.093174 11.202417 7.619083 19.276706 122.090085 4.476272 43.727146 0.008331 0.121797 0.062622 1.112918 6.284679 12.372574 9.408115 11.683933 7.920747 6.769303 9.404821 8.834360 86.034037 4.342314 6.224171 65.197808 13.613145 8.419094 5.696259 16.751786 3.113953 5.598130 4.178503 9.050123 3.423570 5.262764 7.597984 3.789364 13.251676 0.604613 8.215132 2.737653 4.460356 1.636806 2.074322 3.854960 13.811422 12.746599 5.503116 0.089420 0.551905 325.809923 562.872390 805.892000 2.050009 2.044823 9.721923 1.000969 2.417917 0.074291 0.001987 0.091144 0.000084 0.000000 0.000000 173.948126 0.003056 2.073456 0.705998 0.000015 16.952044 0.000000 1.000000 0.000000 0.000200 1.016427 0.207049 27.174372 0.000305 624.288328 0.000021 0.026745 0.000812 0.188203 0.000817 13.609817 1.000000 3.034463 0.010292 1.621804 64.045455 209941167.580674 631585.949894 0.003306
1.014700e+004 80366.037741 231317.856387 209662.195698 32107.897863 282156.536766 3577.577654 422511.482251 157699.192098 154636.860189 418220.204199 185252.133351 27754.286909 13.573117 280.389248 62.727691 24.916189 38509.064280 176137.775848 24175.934935 654564.118843 20396.270753 33969.645323 3113655.729966 1244599.164849 59158.618086 1147005.307962 468868.051802 63127.342534 125210.104334 4315.253456 1259613.005425 1229964.952625 63.970109 2661.976062 9390.244873 3911.056506 22473.513587 4252.458478 2339264.231647 3342264.854492 1306144.942565 409136.280631 149748.970618 9951.952863 5327.789116 4712.573851 2970.027307 11982.798423 1872329.687132 1689863.680905 989011.652875 161.898335 1155.320719 287383.860065 10138189.197104 58422672.991320 26865.418203 15315.696849 24074.627519 14054.731869 11935.757913 2547.844712 6122.868732 91712.933824 122.968642 0.000301 0.002044 78441.644374 2192.292843 63376.102380 38713.413663 1.516831 63468379.193791 0.000301 0.082355 0.000301 1323.647177 155519.717265 141810.919710 5369451.547425 71.846446 58673818.755539 7.807085 890.870368 12252.141174 11262564.998255 20456.633477 834749.359489 0.000000 1002041465.920405 12.097455 0.137352 2.613633 11.892995 22.875394 0.915101 11.784235 7.346180 19.033647 114.876124 4.762077 42.355266 0.008412 0.123500 0.063554 1.243934 6.787714 13.164395 10.317750 9.860689 6.470154 7.280266 9.959531 9.989169 92.437611 4.625741 6.807926 73.633560 15.443299 9.254951 6.157597 18.025423 2.355508 5.973846 4.541192 10.161147 3.624588 5.641053 8.122524 3.999810 14.682628 0.646597 8.687480 2.779038 4.591335 1.636811 2.074361 3.854967 14.544542 12.909447 5.428747 0.089434 0.551312 359.408601 562.874353 805.901857 2.236716 2.231194 10.326733 0.509463 1.195454 0.072901 0.001938 0.091417 0.000080 0.000000 0.000000 174.314765 0.003033 1.407753 0.430800 0.000017 16.913893 0.000000 1.000000 0.000000 0.000220 1.031230 0.258689 26.679479 0.000438 621.331769 0.000021 0.028004 0.000813 0.186915 0.001359 13.864066 1.000000 3.042408 0.011952 1.995449 66.318182 208411703.281632 631587.988405 0.003322
1.022000e+004 92476.848350 181124.261075 238604.761958 35040.953956 304510.043367 3345.575949 442612.346099 169083.311634 166931.131507 457039.613794 197401.311360 29921.354435 12.796771 280.692396 59.004872 27.141794 40838.021235 186246.485022 25993.247045 527570.698868 17883.163722 36238.295593 3360053.568434 1401502.849145 63062.350774 1222969.257126 510415.187405 67850.216123 135068.029258 4727.078783 1363636.542126 1337738.281904 71.120433 2828.278373 10153.786703 4249.708182 23764.720582 4556.116732 2493633.976776 3546421.694735 1430758.279517 427579.167591 155831.467897 10213.345675 5504.036204 5507.480399 3474.383467 13994.619177 2008737.214107 1797394.687542 1043737.368097 161.924758 1155.333201 383806.919551 13171320.597996 76339915.291285 29771.981243 16971.986285 25497.781735 209644.500756 203678.647169 2503.253632 5974.081612 92332.332447 117.067692 0.000301 0.002095 77530.439710 2162.415412 272065.765803 247445.549290 1.393026 63363514.464798 0.000301 0.082151 0.000301 1494.412981 156531.482693 157672.204728 7166005.190945 73.228462 58462282.265766 7.718020 1139.834530 12791.229165 11236737.412068 28725.670466 865877.795209 0.000000 1002542465.217093 13.920488 0.107548 2.974428 12.979420 24.687669 0.855757 12.344866 7.876493 20.546901 125.538984 5.074383 45.662385 0.007931 0.123634 0.059782 1.355046 7.198223 13.919911 11.093338 7.947595 5.672941 7.766475 10.747674 11.248480 98.537343 4.932095 7.411187 79.142457 16.659166 10.138195 6.666115 19.604866 2.618797 6.347052 4.910446 11.040983 3.832837 6.043868 8.658535 4.244132 16.083431 0.675745 9.040348 2.852031 4.743220 1.912905 2.426619 4.502187 15.604177 13.730914 5.729140 0.089449 0.551317 479.997408 731.274433 1053.058280 2.478706 2.472483 10.937190 7.599305 20.399908 0.071625 0.001891 0.092034 0.000076 0.000000 0.000000 172.289866 0.002992 6.043309 2.753559 0.000016 16.885947 0.000000 1.000000 0.000000 0.000249 1.037939 0.287623 35.606110 0.000447 619.091684 0.000021 0.035830 0.000849 0.186486 0.001908 14.381067 1.000000 3.043929 0.922591 0.674190 63.863636 205200436.589759 820546.058259 0.003354
1.029300e+004 40174.625647 123301.970522 268517.834089 37958.817005 325727.470836 3466.090921 379952.337144 180347.970214 176284.712910 489393.867923 212881.967363 32062.819995 12.616623 293.969708 61.324917 29.391827 42053.112060 195529.633498 27687.791037 609484.763101 19936.346844 26204.455651 2812822.577105 1558871.224971 67038.360745 915373.688822 545683.956549 69158.157922 137112.103278 5157.463222 1467571.926802 1473218.721551 77.704996 2998.346102 10914.492126 4390.871723 18157.835397 3315.701737 1840458.310399 2697430.221728 1155785.290305 367134.069095 158578.541669 10448.335077 5675.322728 4664.833829 2949.902570 11833.379825 2170823.372303 1895505.599870 1085400.371880 161.782384 1155.345182 342999.540665 12054193.326612 70415074.495622 25477.676961 14521.693368 19475.801135 108190.618701 100127.648024 2461.531027 5825.862364 92549.292590 111.433128 0.000301 0.002123 76919.693370 2127.249151 194273.284114 161406.188027 1.257828 63241154.448404 0.000301 0.082104 0.000301 1658.195235 157885.421129 187226.836986 13452074.129314 82.223630 58322940.681321 7.572188 1494.319494 14374.744204 11531136.142108 54940.385824 945817.056709 0.000000 997328709.353515 6.047464 0.073214 3.347322 14.060217 26.407838 0.886584 10.597221 8.401240 21.698196 134.426004 5.472327 48.930433 0.007820 0.129482 0.062133 1.467379 7.412398 14.613726 11.816532 9.181590 6.324256 5.616055 8.997267 12.511521 104.750011 3.691597 7.923286 80.668078 16.911280 11.061243 7.174201 21.590363 2.861254 6.728707 5.278329 11.407734 2.928544 4.398409 6.390542 3.228113 12.992406 0.580217 9.199716 2.917651 4.890829 1.620230 2.060305 3.806898 16.863287 14.480417 5.957831 0.089370 0.551323 428.962799 669.251296 971.329048 2.121178 2.115524 8.354081 3.921751 10.028517 0.070431 0.001844 0.092250 0.000073 0.000000 0.000000 170.932652 0.002943 4.315329 1.796118 0.000014 16.853339 0.000000 1.000000 0.000000 0.000276 1.046917 0.341536 66.840034 0.000502 617.616113 0.000020 0.046974 0.000954 0.191372 0.003650 15.708751 1.000000 3.028099 0.009068 1.351349 57.954545 203839012.874599 750951.053911 0.003369
1.036600e+004 49186.590028 167772.091314 296117.343922 42362.951276 347730.587888 3699.914983 381099.846338 152359.510369 187842.533821 525466.310941 179650.533020 34193.526422 13.070751 308.924374 64.913545 31.658037 32063.919414 149444.114341 20068.346091 690662.715069 21976.233500 28809.575820 2717354.171703 1705362.742330 70868.122223 992287.909329 584994.917463 73019.465570 145029.485695 5578.794488 1049908.027965 1055270.789573 81.958574 3163.819264 11663.062825 4679.127904 19659.788770 3627.850318 1998571.907851 2886695.283987 1044574.492423 387346.450274 163671.133181 10626.831833 5835.115797 5172.833815 3267.693854 13131.757024 2103922.897628 1998428.898460 1133232.877737 161.825540 1155.354733 342999.540665 12054193.326612 70415074.495622 25477.676961 14521.693368 20916.723294 55087.035470 49124.987682 2418.968360 5719.485164 93149.731114 106.183713 0.000301 0.002073 76011.441543 2107.696229 136118.664334 102592.601091 1.214533 63155724.809300 0.000301 0.082239 0.000301 1907.638142 158189.763487 186082.370686 14691454.840221 65.172386 58154018.489387 7.469011 1635.599734 14934.357717 12190389.605259 28319.682489 1028214.377270 0.000000 996857940.411799 7.404030 0.099620 3.691376 15.691540 28.191706 0.946393 10.629226 7.097439 23.120803 144.334330 4.618083 52.182062 0.008101 0.136069 0.065769 1.580519 5.651675 11.169332 8.564723 10.404496 6.971354 6.174376 8.691896 13.687264 110.734160 4.001783 8.494078 85.172019 17.887803 11.964875 5.132458 15.465239 3.017879 7.100052 5.640343 12.156640 3.170783 4.812486 6.939553 3.454613 11.742264 0.612161 9.495155 2.967495 5.028534 1.796673 2.282261 4.224597 16.343593 15.266683 6.220386 0.089394 0.551328 428.962799 669.251296 971.329048 2.121178 2.115524 8.972160 1.996824 4.920227 0.069213 0.001810 0.092849 0.000069 0.000000 0.000000 168.914315 0.002916 3.023560 1.141644 0.000014 16.830572 0.000000 1.000000 0.000000 0.000318 1.048935 0.339448 72.998211 0.000398 615.827296 0.000020 0.051415 0.000991 0.202313 0.001881 17.077260 1.000000 3.026670 0.009804 1.271330 59.636364 208147656.627504 750950.912730 0.003401
1.043900e+004 56735.690186 214893.423654 252479.904941 27780.131034 291067.967587 4036.227809 402552.806462 162879.832955 158490.943665 437792.308975 171210.225397 28647.999357 13.315782 275.949714 61.537521 23.043372 35503.677510 161982.605057 22553.958312 773642.261172 23994.295373 31271.768511 2907738.130934 1100219.259232 55691.632257 1063471.286831 432573.708339 56368.853976 110555.629692 4054.095365 1144809.999088 1148396.919968 84.684731 2406.635050 8576.529952 3400.516551 20999.238926 3925.140340 2151134.170633 3062909.472659 1174185.739785 365562.921152 142531.237571 9430.657871 5125.368271 5174.149950 3268.684532 13134.033893 1700132.924345 1705495.605881 982619.666706 161.869065 1098.409990 342999.540665 12979131.394063 75418512.494807 25477.676961 14521.693368 22318.860705 27974.466030 24161.344426 2375.229436 5616.710218 93897.596910 101.431254 0.000301 0.002028 75614.517184 2102.244294 93106.591745 63205.524954 1.255111 63074457.978112 0.000301 0.082438 0.000301 2227.547054 158545.759345 185574.084914 12170726.551855 53.533901 57918747.673332 7.420628 1326.020041 14377.924596 12876311.709867 17064.013625 1059309.604743 0.000000 1000757762.550167 8.540392 0.127600 3.147395 10.289959 23.597874 1.032418 11.227569 7.587513 19.508031 120.252162 4.401117 43.719143 0.008253 0.121545 0.062348 1.150434 6.257977 12.106449 9.625526 11.654543 7.611529 6.702065 9.300870 8.830374 87.020312 4.288858 6.280935 65.750263 13.635829 8.694843 5.596385 16.830024 3.118262 5.400825 4.147673 8.834735 3.386813 5.206853 7.469288 3.665495 13.199249 0.577734 8.268753 2.633469 4.416894 1.797130 2.282952 4.225329 13.206891 13.028865 5.393661 0.089418 0.524154 428.962799 720.604049 1040.348142 2.121178 2.115524 9.573602 1.014033 2.419936 0.067962 0.001777 0.093594 0.000066 0.000000 0.000000 168.032260 0.002909 2.068147 0.703347 0.000014 16.808915 0.000000 1.000000 0.000000 0.000371 1.051296 0.338521 60.473335 0.000327 613.335875 0.000020 0.041683 0.000955 0.213697 0.001134 17.593710 1.000000 3.038511 0.010259 1.568597 63.909091 212896747.555650 808573.298613 0.003439
1.051200e+004 78272.773670 222138.811388 208687.000926 32145.749854 284152.751790 3381.452594 423089.988102 156896.259849 156360.943853 411209.088866 182108.989461 27685.381311 13.446711 279.827847 62.459999 25.791661 38358.325383 172299.007182 24988.066825 652985.964301 19613.749539 33627.626062 3078451.875491 1243934.426844 59952.543646 1132421.751297 472978.977629 63624.589515 125388.679687 4459.793371 1236841.379575 1235405.355070 63.993351 2578.324396 9321.741056 3826.024766 22211.040010 4208.156947 2300264.493105 3233117.243986 1301256.348749 391411.752991 150816.026588 9572.149071 5280.424336 5174.164310 3268.738848 13134.056943 1789431.599652 1724660.279191 969826.165699 161.894448 1097.167286 378372.752793 12979166.740230 75419227.091551 27803.375711 15848.275878 23708.823458 14243.160658 11907.723244 2331.898598 5520.321921 95258.304201 97.001629 0.000301 0.002048 76063.864334 2113.201054 63188.752419 38542.038933 1.375202 62963181.222370 0.000301 0.082399 0.000301 2680.520847 160279.702386 217845.160159 9226432.188245 62.949049 57655952.743041 7.388602 1126.949443 14127.235950 13440742.679260 18723.328797 1106185.353408 0.000000 1005133115.023357 11.782357 0.131902 2.601476 11.907016 23.037234 0.864934 11.800370 7.308777 19.245858 112.950321 4.681280 42.250111 0.008334 0.123253 0.063283 1.287641 6.761145 12.877488 10.664350 9.836915 6.221921 7.206965 9.846926 9.983834 93.678150 4.566927 6.867616 74.213563 15.465324 9.564946 6.046278 18.105153 2.356364 5.786120 4.508063 9.940230 3.582255 5.582285 7.987107 3.869189 14.627674 0.618586 8.749384 2.672980 4.550517 1.797135 2.282990 4.225337 13.900577 13.175271 5.323437 0.089432 0.523561 473.201320 720.606011 1040.357999 2.314807 2.308780 10.169822 0.516294 1.192646 0.066722 0.001747 0.094951 0.000063 0.000000 0.000000 169.030810 0.002924 1.403591 0.428893 0.000016 16.779261 0.000000 1.000000 0.000000 0.000446 1.062793 0.397389 45.843863 0.000384 610.552984 0.000020 0.035425 0.000938 0.223064 0.001244 18.372253 1.000000 3.051795 0.011865 1.931298 66.272727 214041013.350581 808575.329398 0.003498
1.058500e+004 90030.429044 174153.603977 237500.208148 35092.510069 306598.313778 3198.821579 442870.116182 168224.744774 168804.356457 449341.853805 194088.410566 29835.461670 12.694946 280.246955 58.786057 28.141368 40611.562389 182089.803858 27015.304008 526440.574739 17186.967892 35855.040060 3322539.430593 1400966.413651 64029.616966 1207173.542129 514749.444377 68362.828200 135245.899584 4888.423653 1338560.437722 1343324.196552 71.162759 2750.268148 10081.463176 4163.139196 23471.789771 4510.088694 2452852.670068 3431783.587913 1425780.698342 409397.305220 157006.449384 9832.660161 5460.445929 6046.914843 3823.764363 15339.160872 1918381.885539 1833803.397488 1024982.194569 161.920524 1097.179467 505320.962285 16855592.754903 98502340.470311 30807.307597 17559.812498 25112.431675 210636.328169 204062.285551 2291.851829 5426.297564 96864.655125 92.610920 0.000301 0.002117 75967.687419 2097.100088 271923.644306 247274.408782 1.317137 62822505.702488 0.000301 0.082210 0.000301 3234.076757 161685.398639 270571.433584 8318000.962134 85.832616 57454259.642872 7.306582 1218.089559 14573.963997 13694663.398405 28857.445320 1149586.429914 0.000000 1007781460.326008 13.552230 0.103409 2.960659 12.998517 24.856972 0.818219 12.352056 7.836498 20.777469 123.424574 4.989222 45.531306 0.007868 0.123437 0.059561 1.404950 7.158306 13.609244 11.529529 7.930570 5.452092 7.684337 10.627679 11.244175 100.048733 4.868392 7.474120 79.740382 16.681105 10.484232 6.543530 19.686729 2.620356 6.171986 4.875470 10.816072 3.785592 5.982810 8.516932 4.106940 16.027477 0.647010 9.108513 2.745726 4.705655 2.100266 2.670638 4.934737 14.902283 14.009052 5.626192 0.089446 0.523567 631.965553 935.825982 1358.774172 2.564903 2.558118 10.771895 7.635258 20.438332 0.065576 0.001717 0.096552 0.000060 0.000000 0.000000 168.817083 0.002902 6.040152 2.751654 0.000015 16.741772 0.000000 1.000000 0.000000 0.000538 1.072114 0.493571 41.330093 0.000524 608.417136 0.000020 0.038290 0.000968 0.227278 0.001917 19.093086 1.000000 3.059836 1.201047 0.646920 63.727273 212703317.621290 1050069.011777 0.003567
1.065800e+004 39390.889657 119054.749173 267361.558547 38023.296241 327966.615310 3316.891329 380465.303309 179442.209487 178326.663136 480945.876633 209393.045384 31961.981188 12.528540 293.601527 61.135213 30.513502 41882.530592 191299.154388 29210.967208 608454.676023 19161.447077 25965.313767 2783665.275126 1559121.840655 68177.967746 903615.044912 550271.397194 69676.370459 137266.356692 5336.276103 1440190.219893 1479121.907541 77.765920 2928.162139 10838.973243 4304.188288 17957.187621 3282.604602 1810416.295395 2610485.310516 1151841.166848 352203.375798 159788.895293 10066.727157 5635.388905 5121.669862 3246.410908 12970.202373 2071231.173541 1933515.890161 1067193.187538 161.778998 1097.191167 451590.290864 15417398.602038 90798408.021708 26349.877465 15016.760585 19176.404342 108628.171580 99833.034542 2254.177114 5299.453182 97505.904727 88.451599 0.000301 0.002115 74713.635868 2070.465267 194094.521154 161190.664540 1.114591 62734783.723005 0.000301 0.082194 0.000301 3790.073573 160927.500269 267530.679125 7166265.335705 63.280167 57253419.802127 7.171673 1153.484118 14401.151680 13783431.847089 15622.115847 1075466.299351 0.000000 1011317329.049337 5.929489 0.070692 3.332908 14.084101 26.589373 0.848420 10.611528 8.359046 21.949532 132.105522 5.382642 48.776545 0.007765 0.129320 0.061941 1.523378 7.382331 14.297544 12.466589 9.166072 6.078441 5.564803 8.904003 12.513532 106.530691 3.644176 7.989896 81.272536 16.930306 11.444744 7.040346 21.676876 2.863497 6.571205 5.241808 11.182526 2.896183 4.354504 6.286228 3.124063 12.948069 0.556621 9.269933 2.811088 4.856415 1.778902 2.267396 4.172623 16.089639 14.770790 5.857890 0.089368 0.523572 564.768789 855.977146 1252.503556 2.193794 2.187645 8.225656 3.937612 9.999010 0.064498 0.001677 0.097191 0.000058 0.000000 0.000000 166.030302 0.002865 4.311359 1.793720 0.000013 16.718395 0.000000 1.000000 0.000000 0.000631 1.067089 0.488025 35.607403 0.000386 606.290324 0.000019 0.036259 0.000956 0.228752 0.001038 17.862051 1.000000 3.070572 0.009108 1.314430 57.909091 217072108.850306 960472.155286 0.003598
1.073100e+004 48137.210804 161730.664292 294842.455432 42427.068351 350069.159476 3542.407016 380987.189226 151584.243112 190029.133863 516306.194158 176747.569058 34074.858198 12.982221 308.560641 64.724370 32.898981 31894.468298 146345.507837 21310.636395 689553.385211 21119.633407 28543.501873 2688404.740528 1705777.959606 72180.457257 979298.090308 589795.937781 73549.150600 145189.816176 5774.230858 1030155.941206 1058781.699735 82.030359 3099.656251 11584.599801 4592.132066 19425.193734 3593.203411 1966719.179669 2794083.498302 1041158.354095 371991.473841 164977.649119 10242.780796 5798.456606 5679.451263 3596.209292 14393.353471 1998441.927557 2038054.182759 1115515.864455 161.821684 1097.200490 451590.290864 15417398.602038 90798408.021708 26349.877465 15016.760585 20596.138010 55701.750795 49155.917929 2215.755983 5186.341794 98700.485420 84.519482 0.000301 0.002092 74392.721876 2073.087044 135954.971672 102401.925687 1.159179 62641242.776982 0.000301 0.082327 0.000301 4583.242950 160912.697641 286480.241835 5401215.792521 55.778706 57028961.023944 7.076178 964.506009 13854.298074 13751972.510852 12986.807721 999388.000556 0.000000 1015927004.548020 7.246068 0.096033 3.675483 15.715289 28.381302 0.906104 10.626084 7.061325 23.389943 141.818243 4.543459 52.000965 0.008046 0.135908 0.065577 1.642472 5.621807 10.937745 9.094904 10.387785 6.699621 6.117352 8.599297 13.690596 112.784734 3.949397 8.563789 85.789859 17.907578 12.384028 5.035900 15.516692 3.020523 6.956062 5.602398 11.930620 3.132947 4.766525 6.828952 3.343781 11.703863 0.587894 9.570951 2.860250 4.996943 1.972635 2.511706 4.630463 15.524201 15.569394 6.123137 0.089392 0.523577 564.768789 855.977146 1252.503556 2.193794 2.187645 8.834646 2.019107 4.923325 0.063399 0.001641 0.098382 0.000055 0.000000 0.000000 165.317160 0.002868 3.019924 1.139522 0.000013 16.693466 0.000000 1.000000 0.000000 0.000763 1.066990 0.522592 26.837307 0.000340 603.913397 0.000019 0.030319 0.000920 0.228229 0.000863 16.598492 1.000000 3.084568 0.009802 1.229139 59.318182 223173114.444526 960472.006675 0.003651
1.080400e+004 55431.649451 207104.475829 251392.848540 27811.132100 292975.425918 3865.486979 402195.236999 162034.799759 160292.054329 430243.302412 168447.092974 28546.726544 13.228713 275.706419 61.386657 23.873800 35313.219256 158630.023870 23958.055028 772408.010511 23057.553773 30975.507777 2876370.098708 1099996.922745 56661.664642 1049166.837035 435785.979617 56701.980844 110626.533092 4194.313333 1122645.408968 1151982.326335 84.767528 2350.499086 8515.511327 3337.781558 20729.834210 3889.307428 2117651.175309 2964919.386811 1170622.133277 351617.199516 143356.854080 9068.150752 5073.827309 5680.767208 3597.199450 14395.630022 1616027.835659 1739533.610097 965792.491090 161.864810 1044.947044 451590.290864 16606081.566502 97290918.586956 26349.877465 15016.760585 21978.347830 28725.454810 24466.427960 2176.518445 5088.665801 100406.353927 80.889522 0.000301 0.002072 75014.006742 2097.705039 92980.777189 63064.778689 1.334784 62519570.542609 0.000301 0.082498 0.000301 5672.493430 162697.625665 351798.768564 4031005.705587 65.270006 56794480.792985 7.031581 872.154142 13445.063754 13476514.731127 14605.288867 960089.991048 0.000000 1020070528.827046 8.344095 0.122975 3.133844 10.301442 23.752518 0.988744 11.217596 7.548148 19.729723 118.178611 4.330088 43.564593 0.008199 0.121437 0.062195 1.191893 6.224406 11.855879 10.224764 11.635949 7.314373 6.638572 9.200534 8.828590 88.536025 4.231169 6.327577 66.138832 13.644575 8.995569 5.488033 16.882569 3.121311 5.274848 4.118164 8.671746 3.343362 5.159319 7.353026 3.548227 13.159190 0.555695 8.316650 2.532240 4.372478 1.973092 2.512398 4.631195 12.553550 13.288893 5.301296 0.089415 0.498642 564.768789 921.973069 1342.063414 2.193794 2.187645 9.427540 1.041256 2.450492 0.062276 0.001610 0.100082 0.000053 0.000000 0.000000 166.697793 0.002902 2.065352 0.701781 0.000015 16.661042 0.000000 1.000000 0.000000 0.000944 1.078826 0.641745 20.029072 0.000398 601.430348 0.000019 0.027416 0.000893 0.223658 0.000970 15.945805 1.000000 3.097148 0.010327 1.518773 63.818182 229099948.904838 1034525.214117 0.003723
