"box","variable","value","Code","phase","season"
14,"FFOU_S4juv",0.14,"FOU","juv",4
15,"FFOU_S4juv",0.04,"FOU","juv",4
16,"FFOU_S4juv",0,"FOU","juv",4
17,"FFOU_S4juv",0,"FOU","juv",4
18,"FFOU_S4juv",0,"FOU","juv",4
19,"FFOU_S4juv",0,"FOU","juv",4
20,"FFOU_S4juv",0,"FOU","juv",4
21,"FFOU_S4juv",0,"FOU","juv",4
22,"FFOU_S4juv",0,"FOU","juv",4
23,"FFOU_S4juv",0,"FOU","juv",4
24,"FFOU_S4juv",0,"FOU","juv",4
25,"FFOU_S4juv",0,"FOU","juv",4
26,"FFOU_S4juv",0,"FOU","juv",4
27,"FFOU_S4juv",0,"FOU","juv",4
28,"FFOU_S4juv",0,"FOU","juv",4
29,"FFOU_S4juv",0,"FOU","juv",4
0,"FHAL_S1",0,"HAL","adult",1
1,"FHAL_S1",0,"HAL","adult",1
2,"FHAL_S1",0,"HAL","adult",1
3,"FHAL_S1",0,"HAL","adult",1
4,"FHAL_S1",0,"HAL","adult",1
5,"FHAL_S1",0,"HAL","adult",1
6,"FHAL_S1",0,"HAL","adult",1
7,"FHAL_S1",0,"HAL","adult",1
8,"FHAL_S1",0.005,"HAL","adult",1
9,"FHAL_S1",0.039,"HAL","adult",1
10,"FHAL_S1",0.006,"HAL","adult",1
11,"FHAL_S1",0.037,"HAL","adult",1
12,"FHAL_S1",0.015,"HAL","adult",1
13,"FHAL_S1",0.249,"HAL","adult",1
14,"FHAL_S1",0.031,"HAL","adult",1
15,"FHAL_S1",0.067,"HAL","adult",1
16,"FHAL_S1",0.03,"HAL","adult",1
17,"FHAL_S1",0.019,"HAL","adult",1
18,"FHAL_S1",0.155,"HAL","adult",1
19,"FHAL_S1",0.033,"HAL","adult",1
20,"FHAL_S1",0.032,"HAL","adult",1
21,"FHAL_S1",0.186,"HAL","adult",1
22,"FHAL_S1",0.096,"HAL","adult",1
23,"FHAL_S1",0,"HAL","adult",1
24,"FHAL_S1",0,"HAL","adult",1
25,"FHAL_S1",0,"HAL","adult",1
26,"FHAL_S1",0,"HAL","adult",1
27,"FHAL_S1",0,"HAL","adult",1
28,"FHAL_S1",0,"HAL","adult",1
29,"FHAL_S1",0,"HAL","adult",1
0,"FHAL_S2",0,"HAL","adult",2
1,"FHAL_S2",0,"HAL","adult",2
2,"FHAL_S2",0,"HAL","adult",2
3,"FHAL_S2",0,"HAL","adult",2
4,"FHAL_S2",0,"HAL","adult",2
5,"FHAL_S2",0,"HAL","adult",2
6,"FHAL_S2",0,"HAL","adult",2
7,"FHAL_S2",0,"HAL","adult",2
8,"FHAL_S2",0.005,"HAL","adult",2
9,"FHAL_S2",0.039,"HAL","adult",2
10,"FHAL_S2",0.006,"HAL","adult",2
11,"FHAL_S2",0.037,"HAL","adult",2
12,"FHAL_S2",0.015,"HAL","adult",2
13,"FHAL_S2",0.249,"HAL","adult",2
14,"FHAL_S2",0.031,"HAL","adult",2
15,"FHAL_S2",0.067,"HAL","adult",2
16,"FHAL_S2",0.03,"HAL","adult",2
17,"FHAL_S2",0.019,"HAL","adult",2
18,"FHAL_S2",0.155,"HAL","adult",2
19,"FHAL_S2",0.033,"HAL","adult",2
20,"FHAL_S2",0.032,"HAL","adult",2
21,"FHAL_S2",0.186,"HAL","adult",2
22,"FHAL_S2",0.096,"HAL","adult",2
23,"FHAL_S2",0,"HAL","adult",2
24,"FHAL_S2",0,"HAL","adult",2
25,"FHAL_S2",0,"HAL","adult",2
26,"FHAL_S2",0,"HAL","adult",2
27,"FHAL_S2",0,"HAL","adult",2
28,"FHAL_S2",0,"HAL","adult",2
29,"FHAL_S2",0,"HAL","adult",2
0,"FHAL_S3",0,"HAL","adult",3
1,"FHAL_S3",0,"HAL","adult",3
2,"FHAL_S3",0,"HAL","adult",3
3,"FHAL_S3",0,"HAL","adult",3
4,"FHAL_S3",0,"HAL","adult",3
5,"FHAL_S3",0,"HAL","adult",3
6,"FHAL_S3",0,"HAL","adult",3
7,"FHAL_S3",0,"HAL","adult",3
8,"FHAL_S3",0.005,"HAL","adult",3
9,"FHAL_S3",0.039,"HAL","adult",3
10,"FHAL_S3",0.006,"HAL","adult",3
11,"FHAL_S3",0.037,"HAL","adult",3
12,"FHAL_S3",0.015,"HAL","adult",3
13,"FHAL_S3",0.249,"HAL","adult",3
14,"FHAL_S3",0.031,"HAL","adult",3
15,"FHAL_S3",0.067,"HAL","adult",3
16,"FHAL_S3",0.03,"HAL","adult",3
17,"FHAL_S3",0.019,"HAL","adult",3
18,"FHAL_S3",0.155,"HAL","adult",3
19,"FHAL_S3",0.033,"HAL","adult",3
20,"FHAL_S3",0.032,"HAL","adult",3
21,"FHAL_S3",0.186,"HAL","adult",3
22,"FHAL_S3",0.096,"HAL","adult",3
23,"FHAL_S3",0,"HAL","adult",3
24,"FHAL_S3",0,"HAL","adult",3
25,"FHAL_S3",0,"HAL","adult",3
26,"FHAL_S3",0,"HAL","adult",3
27,"FHAL_S3",0,"HAL","adult",3
28,"FHAL_S3",0,"HAL","adult",3
29,"FHAL_S3",0,"HAL","adult",3
0,"FHAL_S4",0,"HAL","adult",4
1,"FHAL_S4",0,"HAL","adult",4
2,"FHAL_S4",0,"HAL","adult",4
3,"FHAL_S4",0,"HAL","adult",4
4,"FHAL_S4",0,"HAL","adult",4
5,"FHAL_S4",0,"HAL","adult",4
6,"FHAL_S4",0,"HAL","adult",4
7,"FHAL_S4",0,"HAL","adult",4
8,"FHAL_S4",0.086,"HAL","adult",4
9,"FHAL_S4",0,"HAL","adult",4
10,"FHAL_S4",0.018,"HAL","adult",4
11,"FHAL_S4",0.118,"HAL","adult",4
12,"FHAL_S4",0.008,"HAL","adult",4
13,"FHAL_S4",0,"HAL","adult",4
14,"FHAL_S4",0,"HAL","adult",4
15,"FHAL_S4",0.01,"HAL","adult",4
16,"FHAL_S4",0.044,"HAL","adult",4
17,"FHAL_S4",0.164,"HAL","adult",4
18,"FHAL_S4",0.034,"HAL","adult",4
19,"FHAL_S4",0.08,"HAL","adult",4
20,"FHAL_S4",0,"HAL","adult",4
21,"FHAL_S4",0.015,"HAL","adult",4
22,"FHAL_S4",0.423,"HAL","adult",4
23,"FHAL_S4",0,"HAL","adult",4
24,"FHAL_S4",0,"HAL","adult",4
25,"FHAL_S4",0,"HAL","adult",4
26,"FHAL_S4",0,"HAL","adult",4
27,"FHAL_S4",0,"HAL","adult",4
28,"FHAL_S4",0,"HAL","adult",4
29,"FHAL_S4",0,"HAL","adult",4
0,"FHAL_S1juv",0,"HAL","juv",1
1,"FHAL_S1juv",0,"HAL","juv",1
2,"FHAL_S1juv",0,"HAL","juv",1
3,"FHAL_S1juv",0,"HAL","juv",1
4,"FHAL_S1juv",0,"HAL","juv",1
5,"FHAL_S1juv",0,"HAL","juv",1
6,"FHAL_S1juv",0,"HAL","juv",1
7,"FHAL_S1juv",0,"HAL","juv",1
8,"FHAL_S1juv",0.005,"HAL","juv",1
9,"FHAL_S1juv",0.039,"HAL","juv",1
10,"FHAL_S1juv",0.006,"HAL","juv",1
11,"FHAL_S1juv",0.037,"HAL","juv",1
12,"FHAL_S1juv",0.015,"HAL","juv",1
13,"FHAL_S1juv",0.249,"HAL","juv",1
14,"FHAL_S1juv",0.031,"HAL","juv",1
15,"FHAL_S1juv",0.067,"HAL","juv",1
16,"FHAL_S1juv",0.03,"HAL","juv",1
17,"FHAL_S1juv",0.019,"HAL","juv",1
18,"FHAL_S1juv",0.155,"HAL","juv",1
19,"FHAL_S1juv",0.033,"HAL","juv",1
20,"FHAL_S1juv",0.032,"HAL","juv",1
21,"FHAL_S1juv",0.186,"HAL","juv",1
22,"FHAL_S1juv",0.096,"HAL","juv",1
23,"FHAL_S1juv",0,"HAL","juv",1
24,"FHAL_S1juv",0,"HAL","juv",1
25,"FHAL_S1juv",0,"HAL","juv",1
26,"FHAL_S1juv",0,"HAL","juv",1
27,"FHAL_S1juv",0,"HAL","juv",1
28,"FHAL_S1juv",0,"HAL","juv",1
29,"FHAL_S1juv",0,"HAL","juv",1
0,"FHAL_S2juv",0,"HAL","juv",2
1,"FHAL_S2juv",0,"HAL","juv",2
2,"FHAL_S2juv",0,"HAL","juv",2
3,"FHAL_S2juv",0,"HAL","juv",2
4,"FHAL_S2juv",0,"HAL","juv",2
5,"FHAL_S2juv",0,"HAL","juv",2
6,"FHAL_S2juv",0,"HAL","juv",2
7,"FHAL_S2juv",0,"HAL","juv",2
8,"FHAL_S2juv",0.005,"HAL","juv",2
9,"FHAL_S2juv",0.039,"HAL","juv",2
10,"FHAL_S2juv",0.006,"HAL","juv",2
11,"FHAL_S2juv",0.037,"HAL","juv",2
12,"FHAL_S2juv",0.015,"HAL","juv",2
13,"FHAL_S2juv",0.249,"HAL","juv",2
14,"FHAL_S2juv",0.031,"HAL","juv",2
15,"FHAL_S2juv",0.067,"HAL","juv",2
16,"FHAL_S2juv",0.03,"HAL","juv",2
17,"FHAL_S2juv",0.019,"HAL","juv",2
18,"FHAL_S2juv",0.155,"HAL","juv",2
19,"FHAL_S2juv",0.033,"HAL","juv",2
20,"FHAL_S2juv",0.032,"HAL","juv",2
21,"FHAL_S2juv",0.186,"HAL","juv",2
22,"FHAL_S2juv",0.096,"HAL","juv",2
23,"FHAL_S2juv",0,"HAL","juv",2
24,"FHAL_S2juv",0,"HAL","juv",2
25,"FHAL_S2juv",0,"HAL","juv",2
26,"FHAL_S2juv",0,"HAL","juv",2
27,"FHAL_S2juv",0,"HAL","juv",2
28,"FHAL_S2juv",0,"HAL","juv",2
29,"FHAL_S2juv",0,"HAL","juv",2
0,"FHAL_S3juv",0,"HAL","juv",3
1,"FHAL_S3juv",0,"HAL","juv",3
2,"FHAL_S3juv",0,"HAL","juv",3
3,"FHAL_S3juv",0,"HAL","juv",3
4,"FHAL_S3juv",0,"HAL","juv",3
5,"FHAL_S3juv",0,"HAL","juv",3
6,"FHAL_S3juv",0,"HAL","juv",3
7,"FHAL_S3juv",0,"HAL","juv",3
8,"FHAL_S3juv",0.005,"HAL","juv",3
9,"FHAL_S3juv",0.039,"HAL","juv",3
10,"FHAL_S3juv",0.006,"HAL","juv",3
11,"FHAL_S3juv",0.037,"HAL","juv",3
12,"FHAL_S3juv",0.015,"HAL","juv",3
13,"FHAL_S3juv",0.249,"HAL","juv",3
14,"FHAL_S3juv",0.031,"HAL","juv",3
15,"FHAL_S3juv",0.067,"HAL","juv",3
16,"FHAL_S3juv",0.03,"HAL","juv",3
17,"FHAL_S3juv",0.019,"HAL","juv",3
18,"FHAL_S3juv",0.155,"HAL","juv",3
19,"FHAL_S3juv",0.033,"HAL","juv",3
20,"FHAL_S3juv",0.032,"HAL","juv",3
21,"FHAL_S3juv",0.186,"HAL","juv",3
22,"FHAL_S3juv",0.096,"HAL","juv",3
23,"FHAL_S3juv",0,"HAL","juv",3
24,"FHAL_S3juv",0,"HAL","juv",3
25,"FHAL_S3juv",0,"HAL","juv",3
26,"FHAL_S3juv",0,"HAL","juv",3
27,"FHAL_S3juv",0,"HAL","juv",3
28,"FHAL_S3juv",0,"HAL","juv",3
29,"FHAL_S3juv",0,"HAL","juv",3
0,"FHAL_S4juv",0,"HAL","juv",4
1,"FHAL_S4juv",0,"HAL","juv",4
2,"FHAL_S4juv",0,"HAL","juv",4
3,"FHAL_S4juv",0,"HAL","juv",4
4,"FHAL_S4juv",0,"HAL","juv",4
5,"FHAL_S4juv",0,"HAL","juv",4
6,"FHAL_S4juv",0,"HAL","juv",4
7,"FHAL_S4juv",0,"HAL","juv",4
8,"FHAL_S4juv",0.086,"HAL","juv",4
9,"FHAL_S4juv",0,"HAL","juv",4
10,"FHAL_S4juv",0.018,"HAL","juv",4
11,"FHAL_S4juv",0.118,"HAL","juv",4
12,"FHAL_S4juv",0.008,"HAL","juv",4
13,"FHAL_S4juv",0,"HAL","juv",4
14,"FHAL_S4juv",0,"HAL","juv",4
15,"FHAL_S4juv",0.01,"HAL","juv",4
16,"FHAL_S4juv",0.044,"HAL","juv",4
17,"FHAL_S4juv",0.164,"HAL","juv",4
18,"FHAL_S4juv",0.034,"HAL","juv",4
19,"FHAL_S4juv",0.08,"HAL","juv",4
20,"FHAL_S4juv",0,"HAL","juv",4
21,"FHAL_S4juv",0.015,"HAL","juv",4
22,"FHAL_S4juv",0.423,"HAL","juv",4
23,"FHAL_S4juv",0,"HAL","juv",4
24,"FHAL_S4juv",0,"HAL","juv",4
25,"FHAL_S4juv",0,"HAL","juv",4
26,"FHAL_S4juv",0,"HAL","juv",4
27,"FHAL_S4juv",0,"HAL","juv",4
28,"FHAL_S4juv",0,"HAL","juv",4
29,"FHAL_S4juv",0,"HAL","juv",4
0,"FPLA_S1",0,"PLA","adult",1
1,"FPLA_S1",0,"PLA","adult",1
2,"FPLA_S1",0,"PLA","adult",1
3,"FPLA_S1",0,"PLA","adult",1
4,"FPLA_S1",0,"PLA","adult",1
5,"FPLA_S1",0,"PLA","adult",1
6,"FPLA_S1",0,"PLA","adult",1
7,"FPLA_S1",0,"PLA","adult",1
8,"FPLA_S1",0.002,"PLA","adult",1
9,"FPLA_S1",0,"PLA","adult",1
10,"FPLA_S1",0.278,"PLA","adult",1
11,"FPLA_S1",0.113,"PLA","adult",1
12,"FPLA_S1",0.021,"PLA","adult",1
13,"FPLA_S1",0.013,"PLA","adult",1
14,"FPLA_S1",0.004,"PLA","adult",1
15,"FPLA_S1",0.014,"PLA","adult",1
16,"FPLA_S1",0.221,"PLA","adult",1
17,"FPLA_S1",0.141,"PLA","adult",1
18,"FPLA_S1",0.024,"PLA","adult",1
19,"FPLA_S1",0.111,"PLA","adult",1
20,"FPLA_S1",0.027,"PLA","adult",1
21,"FPLA_S1",0.004,"PLA","adult",1
22,"FPLA_S1",0.027,"PLA","adult",1
23,"FPLA_S1",0,"PLA","adult",1
24,"FPLA_S1",0,"PLA","adult",1
25,"FPLA_S1",0,"PLA","adult",1
26,"FPLA_S1",0,"PLA","adult",1
27,"FPLA_S1",0,"PLA","adult",1
28,"FPLA_S1",0,"PLA","adult",1
29,"FPLA_S1",0,"PLA","adult",1
0,"FPLA_S2",0,"PLA","adult",2
1,"FPLA_S2",0,"PLA","adult",2
2,"FPLA_S2",0,"PLA","adult",2
3,"FPLA_S2",0,"PLA","adult",2
4,"FPLA_S2",0,"PLA","adult",2
5,"FPLA_S2",0,"PLA","adult",2
6,"FPLA_S2",0,"PLA","adult",2
7,"FPLA_S2",0,"PLA","adult",2
8,"FPLA_S2",0.002,"PLA","adult",2
9,"FPLA_S2",0,"PLA","adult",2
10,"FPLA_S2",0.278,"PLA","adult",2
11,"FPLA_S2",0.113,"PLA","adult",2
12,"FPLA_S2",0.021,"PLA","adult",2
13,"FPLA_S2",0.013,"PLA","adult",2
14,"FPLA_S2",0.004,"PLA","adult",2
15,"FPLA_S2",0.014,"PLA","adult",2
16,"FPLA_S2",0.221,"PLA","adult",2
17,"FPLA_S2",0.141,"PLA","adult",2
18,"FPLA_S2",0.024,"PLA","adult",2
19,"FPLA_S2",0.111,"PLA","adult",2
20,"FPLA_S2",0.027,"PLA","adult",2
21,"FPLA_S2",0.004,"PLA","adult",2
22,"FPLA_S2",0.027,"PLA","adult",2
23,"FPLA_S2",0,"PLA","adult",2
24,"FPLA_S2",0,"PLA","adult",2
25,"FPLA_S2",0,"PLA","adult",2
26,"FPLA_S2",0,"PLA","adult",2
27,"FPLA_S2",0,"PLA","adult",2
28,"FPLA_S2",0,"PLA","adult",2
29,"FPLA_S2",0,"PLA","adult",2
0,"FPLA_S3",0,"PLA","adult",3
1,"FPLA_S3",0,"PLA","adult",3
2,"FPLA_S3",0,"PLA","adult",3
3,"FPLA_S3",0,"PLA","adult",3
4,"FPLA_S3",0,"PLA","adult",3
5,"FPLA_S3",0,"PLA","adult",3
6,"FPLA_S3",0,"PLA","adult",3
7,"FPLA_S3",0,"PLA","adult",3
8,"FPLA_S3",0.002,"PLA","adult",3
9,"FPLA_S3",0,"PLA","adult",3
10,"FPLA_S3",0.278,"PLA","adult",3
11,"FPLA_S3",0.113,"PLA","adult",3
12,"FPLA_S3",0.021,"PLA","adult",3
13,"FPLA_S3",0.013,"PLA","adult",3
14,"FPLA_S3",0.004,"PLA","adult",3
15,"FPLA_S3",0.014,"PLA","adult",3
16,"FPLA_S3",0.221,"PLA","adult",3
17,"FPLA_S3",0.141,"PLA","adult",3
18,"FPLA_S3",0.024,"PLA","adult",3
19,"FPLA_S3",0.111,"PLA","adult",3
20,"FPLA_S3",0.027,"PLA","adult",3
21,"FPLA_S3",0.004,"PLA","adult",3
22,"FPLA_S3",0.027,"PLA","adult",3
23,"FPLA_S3",0,"PLA","adult",3
24,"FPLA_S3",0,"PLA","adult",3
25,"FPLA_S3",0,"PLA","adult",3
26,"FPLA_S3",0,"PLA","adult",3
27,"FPLA_S3",0,"PLA","adult",3
28,"FPLA_S3",0,"PLA","adult",3
29,"FPLA_S3",0,"PLA","adult",3
0,"FPLA_S4",0,"PLA","adult",4
1,"FPLA_S4",0,"PLA","adult",4
2,"FPLA_S4",0,"PLA","adult",4
3,"FPLA_S4",0,"PLA","adult",4
4,"FPLA_S4",0,"PLA","adult",4
5,"FPLA_S4",0,"PLA","adult",4
6,"FPLA_S4",0,"PLA","adult",4
7,"FPLA_S4",0,"PLA","adult",4
8,"FPLA_S4",0.003,"PLA","adult",4
9,"FPLA_S4",0,"PLA","adult",4
10,"FPLA_S4",0.1,"PLA","adult",4
11,"FPLA_S4",0.272,"PLA","adult",4
12,"FPLA_S4",0.018,"PLA","adult",4
13,"FPLA_S4",0.001,"PLA","adult",4
14,"FPLA_S4",0.001,"PLA","adult",4
15,"FPLA_S4",0.002,"PLA","adult",4
16,"FPLA_S4",0.313,"PLA","adult",4
17,"FPLA_S4",0.039,"PLA","adult",4
18,"FPLA_S4",0.011,"PLA","adult",4
19,"FPLA_S4",0.171,"PLA","adult",4
20,"FPLA_S4",0.035,"PLA","adult",4
21,"FPLA_S4",0.001,"PLA","adult",4
22,"FPLA_S4",0.033,"PLA","adult",4
23,"FPLA_S4",0,"PLA","adult",4
24,"FPLA_S4",0,"PLA","adult",4
25,"FPLA_S4",0,"PLA","adult",4
26,"FPLA_S4",0,"PLA","adult",4
27,"FPLA_S4",0,"PLA","adult",4
28,"FPLA_S4",0,"PLA","adult",4
29,"FPLA_S4",0,"PLA","adult",4
0,"FPLA_S1juv",0,"PLA","juv",1
1,"FPLA_S1juv",0,"PLA","juv",1
2,"FPLA_S1juv",0,"PLA","juv",1
3,"FPLA_S1juv",0,"PLA","juv",1
4,"FPLA_S1juv",0,"PLA","juv",1
5,"FPLA_S1juv",0,"PLA","juv",1
6,"FPLA_S1juv",0,"PLA","juv",1
7,"FPLA_S1juv",0,"PLA","juv",1
8,"FPLA_S1juv",0.002,"PLA","juv",1
9,"FPLA_S1juv",0,"PLA","juv",1
10,"FPLA_S1juv",0.278,"PLA","juv",1
11,"FPLA_S1juv",0.113,"PLA","juv",1
12,"FPLA_S1juv",0.021,"PLA","juv",1
13,"FPLA_S1juv",0.013,"PLA","juv",1
14,"FPLA_S1juv",0.004,"PLA","juv",1
15,"FPLA_S1juv",0.014,"PLA","juv",1
16,"FPLA_S1juv",0.221,"PLA","juv",1
17,"FPLA_S1juv",0.141,"PLA","juv",1
18,"FPLA_S1juv",0.024,"PLA","juv",1
19,"FPLA_S1juv",0.111,"PLA","juv",1
20,"FPLA_S1juv",0.027,"PLA","juv",1
21,"FPLA_S1juv",0.004,"PLA","juv",1
22,"FPLA_S1juv",0.027,"PLA","juv",1
23,"FPLA_S1juv",0,"PLA","juv",1
24,"FPLA_S1juv",0,"PLA","juv",1
25,"FPLA_S1juv",0,"PLA","juv",1
26,"FPLA_S1juv",0,"PLA","juv",1
27,"FPLA_S1juv",0,"PLA","juv",1
28,"FPLA_S1juv",0,"PLA","juv",1
29,"FPLA_S1juv",0,"PLA","juv",1
0,"FPLA_S2juv",0,"PLA","juv",2
1,"FPLA_S2juv",0,"PLA","juv",2
2,"FPLA_S2juv",0,"PLA","juv",2
3,"FPLA_S2juv",0,"PLA","juv",2
4,"FPLA_S2juv",0,"PLA","juv",2
5,"FPLA_S2juv",0,"PLA","juv",2
6,"FPLA_S2juv",0,"PLA","juv",2
7,"FPLA_S2juv",0,"PLA","juv",2
8,"FPLA_S2juv",0.002,"PLA","juv",2
9,"FPLA_S2juv",0,"PLA","juv",2
10,"FPLA_S2juv",0.278,"PLA","juv",2
11,"FPLA_S2juv",0.113,"PLA","juv",2
12,"FPLA_S2juv",0.021,"PLA","juv",2
13,"FPLA_S2juv",0.013,"PLA","juv",2
14,"FPLA_S2juv",0.004,"PLA","juv",2
15,"FPLA_S2juv",0.014,"PLA","juv",2
16,"FPLA_S2juv",0.221,"PLA","juv",2
17,"FPLA_S2juv",0.141,"PLA","juv",2
18,"FPLA_S2juv",0.024,"PLA","juv",2
19,"FPLA_S2juv",0.111,"PLA","juv",2
20,"FPLA_S2juv",0.027,"PLA","juv",2
21,"FPLA_S2juv",0.004,"PLA","juv",2
22,"FPLA_S2juv",0.027,"PLA","juv",2
23,"FPLA_S2juv",0,"PLA","juv",2
24,"FPLA_S2juv",0,"PLA","juv",2
25,"FPLA_S2juv",0,"PLA","juv",2
26,"FPLA_S2juv",0,"PLA","juv",2
27,"FPLA_S2juv",0,"PLA","juv",2
28,"FPLA_S2juv",0,"PLA","juv",2
29,"FPLA_S2juv",0,"PLA","juv",2
0,"FPLA_S3juv",0,"PLA","juv",3
1,"FPLA_S3juv",0,"PLA","juv",3
2,"FPLA_S3juv",0,"PLA","juv",3
3,"FPLA_S3juv",0,"PLA","juv",3
4,"FPLA_S3juv",0,"PLA","juv",3
5,"FPLA_S3juv",0,"PLA","juv",3
6,"FPLA_S3juv",0,"PLA","juv",3
7,"FPLA_S3juv",0,"PLA","juv",3
8,"FPLA_S3juv",0.002,"PLA","juv",3
9,"FPLA_S3juv",0,"PLA","juv",3
10,"FPLA_S3juv",0.278,"PLA","juv",3
11,"FPLA_S3juv",0.113,"PLA","juv",3
12,"FPLA_S3juv",0.021,"PLA","juv",3
13,"FPLA_S3juv",0.013,"PLA","juv",3
14,"FPLA_S3juv",0.004,"PLA","juv",3
15,"FPLA_S3juv",0.014,"PLA","juv",3
16,"FPLA_S3juv",0.221,"PLA","juv",3
17,"FPLA_S3juv",0.141,"PLA","juv",3
18,"FPLA_S3juv",0.024,"PLA","juv",3
19,"FPLA_S3juv",0.111,"PLA","juv",3
20,"FPLA_S3juv",0.027,"PLA","juv",3
21,"FPLA_S3juv",0.004,"PLA","juv",3
22,"FPLA_S3juv",0.027,"PLA","juv",3
23,"FPLA_S3juv",0,"PLA","juv",3
24,"FPLA_S3juv",0,"PLA","juv",3
25,"FPLA_S3juv",0,"PLA","juv",3
26,"FPLA_S3juv",0,"PLA","juv",3
27,"FPLA_S3juv",0,"PLA","juv",3
28,"FPLA_S3juv",0,"PLA","juv",3
29,"FPLA_S3juv",0,"PLA","juv",3
0,"FPLA_S4juv",0,"PLA","juv",4
1,"FPLA_S4juv",0,"PLA","juv",4
2,"FPLA_S4juv",0,"PLA","juv",4
3,"FPLA_S4juv",0,"PLA","juv",4
4,"FPLA_S4juv",0,"PLA","juv",4
5,"FPLA_S4juv",0,"PLA","juv",4
6,"FPLA_S4juv",0,"PLA","juv",4
7,"FPLA_S4juv",0,"PLA","juv",4
8,"FPLA_S4juv",0.003,"PLA","juv",4
9,"FPLA_S4juv",0,"PLA","juv",4
10,"FPLA_S4juv",0.1,"PLA","juv",4
11,"FPLA_S4juv",0.272,"PLA","juv",4
12,"FPLA_S4juv",0.018,"PLA","juv",4
13,"FPLA_S4juv",0.001,"PLA","juv",4
14,"FPLA_S4juv",0.001,"PLA","juv",4
15,"FPLA_S4juv",0.002,"PLA","juv",4
16,"FPLA_S4juv",0.313,"PLA","juv",4
17,"FPLA_S4juv",0.039,"PLA","juv",4
18,"FPLA_S4juv",0.011,"PLA","juv",4
19,"FPLA_S4juv",0.171,"PLA","juv",4
20,"FPLA_S4juv",0.035,"PLA","juv",4
21,"FPLA_S4juv",0.001,"PLA","juv",4
22,"FPLA_S4juv",0.033,"PLA","juv",4
23,"FPLA_S4juv",0,"PLA","juv",4
24,"FPLA_S4juv",0,"PLA","juv",4
25,"FPLA_S4juv",0,"PLA","juv",4
26,"FPLA_S4juv",0,"PLA","juv",4
27,"FPLA_S4juv",0,"PLA","juv",4
28,"FPLA_S4juv",0,"PLA","juv",4
29,"FPLA_S4juv",0,"PLA","juv",4
0,"FFLA_S1",0,"FLA","adult",1
1,"FFLA_S1",0.026,"FLA","adult",1
2,"FFLA_S1",0.019,"FLA","adult",1
3,"FFLA_S1",0.01,"FLA","adult",1
4,"FFLA_S1",0.038,"FLA","adult",1
5,"FFLA_S1",0.084,"FLA","adult",1
6,"FFLA_S1",0.054,"FLA","adult",1
7,"FFLA_S1",0.064,"FLA","adult",1
8,"FFLA_S1",0.064,"FLA","adult",1
9,"FFLA_S1",0.039,"FLA","adult",1
10,"FFLA_S1",0.064,"FLA","adult",1
11,"FFLA_S1",0.047,"FLA","adult",1
12,"FFLA_S1",0.068,"FLA","adult",1
13,"FFLA_S1",0.003,"FLA","adult",1
14,"FFLA_S1",0.066,"FLA","adult",1
15,"FFLA_S1",0.066,"FLA","adult",1
16,"FFLA_S1",0.045,"FLA","adult",1
17,"FFLA_S1",0.033,"FLA","adult",1
18,"FFLA_S1",0.028,"FLA","adult",1
19,"FFLA_S1",0.048,"FLA","adult",1
20,"FFLA_S1",0.039,"FLA","adult",1
21,"FFLA_S1",0.027,"FLA","adult",1
22,"FFLA_S1",0.068,"FLA","adult",1
23,"FFLA_S1",0,"FLA","adult",1
24,"FFLA_S1",0,"FLA","adult",1
25,"FFLA_S1",0,"FLA","adult",1
26,"FFLA_S1",0,"FLA","adult",1
27,"FFLA_S1",0,"FLA","adult",1
28,"FFLA_S1",0,"FLA","adult",1
29,"FFLA_S1",0,"FLA","adult",1
0,"FFLA_S2",0,"FLA","adult",2
1,"FFLA_S2",0.026,"FLA","adult",2
2,"FFLA_S2",0.019,"FLA","adult",2
3,"FFLA_S2",0.01,"FLA","adult",2
4,"FFLA_S2",0.038,"FLA","adult",2
5,"FFLA_S2",0.084,"FLA","adult",2
6,"FFLA_S2",0.054,"FLA","adult",2
7,"FFLA_S2",0.064,"FLA","adult",2
8,"FFLA_S2",0.084,"FLA","adult",2
9,"FFLA_S2",0.039,"FLA","adult",2
10,"FFLA_S2",0.064,"FLA","adult",2
11,"FFLA_S2",0.047,"FLA","adult",2
12,"FFLA_S2",0.068,"FLA","adult",2
13,"FFLA_S2",0.003,"FLA","adult",2
14,"FFLA_S2",0.066,"FLA","adult",2
15,"FFLA_S2",0.066,"FLA","adult",2
16,"FFLA_S2",0.045,"FLA","adult",2
17,"FFLA_S2",0.033,"FLA","adult",2
18,"FFLA_S2",0.028,"FLA","adult",2
19,"FFLA_S2",0.038,"FLA","adult",2
20,"FFLA_S2",0.039,"FLA","adult",2
21,"FFLA_S2",0.017,"FLA","adult",2
22,"FFLA_S2",0.068,"FLA","adult",2
23,"FFLA_S2",0,"FLA","adult",2
24,"FFLA_S2",0,"FLA","adult",2
25,"FFLA_S2",0,"FLA","adult",2
26,"FFLA_S2",0,"FLA","adult",2
27,"FFLA_S2",0,"FLA","adult",2
28,"FFLA_S2",0,"FLA","adult",2
29,"FFLA_S2",0,"FLA","adult",2
0,"FFLA_S3",0,"FLA","adult",3
1,"FFLA_S3",0.026,"FLA","adult",3
2,"FFLA_S3",0.019,"FLA","adult",3
3,"FFLA_S3",0.01,"FLA","adult",3
4,"FFLA_S3",0.038,"FLA","adult",3
