"pred.names","MAK","HER","WHK","BLF","WPF","SUF","WIF","WTF","FOU","HAL","PLA","FLA","BFT","TUN","BIL","MPF","BUT","BPF","ANC","GOO","MEN","FDE","COD","SHK","OHK","POL","RHK","BSB","SCU","TYL","RED","OPT","SAL","DRM","STB","TAU","WOL","SDF","FDF","HAD","YTF","DOG","SMO","SSH","DSH","BLS","POR","PSH","WSK","LSK","SK","SB","PIN","REP","RWH","BWH","SWH","TWH","INV","LSQ","ISQ","SCA","QHG","CLA","BFF","BG","LOB","RCB","BMS","NSH","OSH","ZL","BD","MA","MB","SG","BC","ZG","PL","DF","PS","ZM","ZS","PB","BB","BO","DL","DR","DC","DLsed","DRsed","DCsed"
"2OHK2","0.06","0.002","0","0","0","0","0","0","0","0","0","0","0","0","0","0.05","0.09","0.025","0.045","0","0.035","0.045","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.2","0.2","0","0.135","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.05","0.06","0.004","0","0","0","0.01","0.08","0","0","0.015","0.12","0.015","0.00015","0.015","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1POL1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.025","0.09","0.05","0.05","0","0.0225","0.025","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.005","0.015","0","0","0","0.01","0.105","0.001","0.00493747","0.00493747","0.015","0.03","1e-04","0.06","0","0","0","0.005","0.01","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2POL1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.025","0.09","0.05","0.05","0","0.025","0.05","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.005","0.015","0","0","0","0.01","0.105","0.001","0.00493747","0.00493747","0.015","0.03","1e-04","0.06","0","0","0","0.005","0.01","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1POL2","0.05","0.045","0.03","0","0.05","0.05","0.05","0.05","0.05","0","0.025","0.1","0","0","0","0.05","0.09","0.045","0.045","0","0.0225","0.025","0","0.1005","0.12","0.12","0.12","0.12","0.12","0","0","0","0","0","0","0","0","0.12","0.12","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.004","0.015","0","0","0","0.01","0.105","0.001","0.015","0.015","0.015","0.03","1e-04","0.06","0","0","0","0.01","0.01","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2POL2","0.05","0.045","0","0","0","0","0","0","0","0","0.05","0.1","0","0","0","0.05","0.09","0.045","0.045","0","0.025","0.05","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.2","0.2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.004","0.015","0","0","0","0.01","0.105","0.001","0.015","0.015","0.015","0.03","1e-04","0.06","0","0","0","0.005","0.01","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1RHK1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.025","0.09","0.05","0.05","0","0.0225","0.025","0.135","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.15","0.15","0","0.13","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1","0.005","0.045","0","0","0","0.01","0.08","4e-04","0.00493747","0.009","0.06","0.06","0.00015","0.03","0","0","0","0","0.03","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2RHK1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.025","0.09","0.05","0.05","0","0.025","0.05","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.135","0.135","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.005","0.045","0","0","0","0.01","0.08","0.00045","0.00493747","0.009","0.06","0.06","1.5e-05","0.03","0","0","0","0","0.03","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1RHK2","0","0","0","0","0.05","0","0","0","0.05","0","0","0.1","0","0","0","0.05","0.09","0.045","0.045","0","0.04875","0.025","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.12","0.12","0","0.135","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1","0.004","0.045","0","0","0","0.01","0.08","4e-04","0.015","0.009","0.06","0.06","0.00015","0.03","0","0","0","0","0.03","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2RHK2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.05","0.09","0.045","0.045","0","0.025","0.05","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.2","0.2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.004","0.045","0","0","0","0.01","0.08","0.00045","0.015","0.009","0.06","0.06","1.5e-05","0.03","0","0","0","0","0.03","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1BSB1","0","0.01","0","0","0.05","0","0","0","0","0","0","0","0","0","0","0.05","0.05","0.05","0.05","0","0.0225","0.05","0","0","0","0","0","0","0","0","0","0","0","0.02","0.09375","0.045","0.09375","0.09375","0.09375","0","0.13","0","0","0","0","0","0","0","0.15","0.05","0.135","0","0","0","0","0","0","0","0.1","0.09","0.005","0","0","0","0.01","0.08","0.008","0.00493747","0.00493747","0.045","0.03","0.00015","0.045","0","0","0","0","0.09","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2BSB1","0","0.005","0","0","0.05","0","0","0","0","0","0","0","0","0","0","0.05","0.05","0.05","0.05","0","0.01","0.1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.09","0.005","0","0","0","0.01","0.08","0.009","0.00493747","0.00493747","0.045","0.03","1.5e-05","0.045","0","0","0","0","0.09","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1BSB2","0.025","0.025","0","0","0.025","0","0","0","0","0","0","0","0","0","0","0.025","0.05","0.025","0.025","0","0.0225","0.05","0","0","0","0","0","0","0","0","0","0","0","0.025","0.1005","0.05","0.1005","0.1005","0.1005","0","0.135","0","0","0","0","0","0","0","0.15","0.015","0.135","0","0","0","0","0","0","0","0.1","0.09","0.004","0","0","0","0.01","0.08","0.008","0.015","0.015","0.045","0.03","0.00015","0.045","0","0","0","0","0.09","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2BSB2","0","0.005","0","0","0.025","0","0","0","0","0","0","0","0","0","0","0.025","0.05","0.025","0.025","0","0.025","0.1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.09","0.004","0","0","0","0.01","0.08","0.009","0.015","0.015","0.045","0.03","1.5e-05","0.045","0","0","0","0","0.09","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1SCU1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.09","0","0.065","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.015","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.05","0.05","0","0.005","0.004","0.045","0.01","0","0","0","0.09","0.03","0.00012","0.015","0","0","0","0","0.013","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2SCU1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.09","0","0.065","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.015","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.005","0","0.045","0.01","0","0","0","0.09","0.03","1e-05","0.015","0","0","0","0","0.013","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1SCU2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.09","0","0.065","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.015","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.05","0.05","0","0.005","0.004","0.045","0.01","0","0","0","0.1","0.1","0.000225","0.015","0","0","0","0","0.013","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2SCU2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.09","0","0.065","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.015","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.005","0","0.045","0.01","0","0","0","0.1","0.1","2e-05","0.015","0","0","0","0","0.013","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1TYL1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.025","0.09","0.05","0.01","0","0.0225","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.005","0.005","0","0","0","0.01","0.01","0.004","0.00493747","0.00493747","0.0493747","0.02","1e-04","0.075","0","0","0","0.03","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2TYL1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.025","0.09","0.05","0.01","0","0.025","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.005","0.005","0","0","0","0.01","0.01","0.0045","0.00493747","0.00493747","0.0493747","0.025","1e-05","0.075","0","0","0","0.03","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1TYL2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.05","0.09","0.025","0.09","0","0.0225","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.004","0.004","0","0","0","0.01","0.01","0.004","0.015","0.015","0.15","0.07","1e-04","0.075","0","0","0","0.03","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2TYL2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.05","0.09","0.025","0.09","0","0.025","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.004","0.004","0","0","0","0.01","0.01","0.0045","0.015","0.015","0.15","0.07","1e-05","0.075","0","0","0","0.03","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1RED1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.025","0.09","0.05","0.05","0","0.01","0.09","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1","0.1","0","0","0","0.01","0.135","0.008","0.00493747","0.00493747","0.1","0.1","1e-04","0.1","0","0","0","0.005","0.045","0","0","0","0","0","0","0","0.05","0","0","0","0","0","0"
"2RED1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.025","0.09","0.05","0.05","0","0.005","0.25","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1","0.1","0","0","0","0.01","0.135","0.009","0.00493747","0.00493747","0.1","0.1","1e-05","0.1","0","0","0","0.005","0.045","0","0","0","0","0","0","0","0.05","0","0","0","0","0","0"
"1RED2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.05","0.09","0.025","0.02","0","0.02","0.0975","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1","0.1","0","0","0","0.01","0.135","0.008","0.015","0.015","0.1","0.1","1e-04","0.1","0","0","0","0.01","0.045","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2RED2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.05","0.09","0.025","0.02","0","0.005","0.25","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1","0.1","0","0","0","0.01","0.135","0.009","0.015","0.015","0.1","0.1","1e-05","0.1","0","0","0","0.005","0.045","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1OPT1","0.03","0.01","0","0","0","0","0","0","0","0","0","0","0","0","0","0.04","0.09","0.09","0.09","0.00125","0.03","0.065","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.3","0.3","0.025","0.15","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.05","0.0075","0.0075","0","0","0","0.015","0.12","0.008","0.012","0.012","0.075","0.075","0.00015","0.105","0","0","0","0","0.03","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2OPT1","0.03","0.01","0","0","0","0","0","0","0","0","0","0","0","0","0","0.04","0.09","0.09","0.09","0","0.03","0.065","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.3","0.3","0.025","0.15","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.05","0.0075","0.0075","0","0","0","0.015","0.12","0.009","0.012","0.012","0.075","0.075","1.5e-05","0.105","0","0","0","0","0.03","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1OPT2","0.03","0.0225","0","0","0","0","0","0","0","0","0","0","0","0","0","0.05","0.09","0.09","0.09","0.00125","0.0225","0.045","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.3","0.3","0.05","0.135","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.05","0.0075","0.0075","0","0","0","0.015","0.12","0.008","0.012","0.012","0.075","0.075","0.00015","0.105","0","0","0","0","0.03","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2OPT2","0.03","0.0225","0","0","0","0","0","0","0","0","0","0","0","0","0","0.05","0.09","0.09","0.09","0","0.0325","0.065","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.3","0.3","0.05","0.135","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.05","0.0075","0.0075","0","0","0","0.015","0.12","0.009","0.012","0.012","0.075","0.075","1.5e-05","0.105","0","0","0","0","0.03","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1SAL1","0.05","0.01","0","0","0","0","0","0","0","0","0","0","0","0","0","0.05","0.09","0.05","0.025","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.075","0.05","0","0","0","0","0","0","0","0","0.075","0.08","0","0.025","0","0","0","0","0","0","0","0","0","0","0","0","0.025","0","0","0","0","0","0"
"2SAL1","0.05","0.01","0","0","0","0","0","0","0","0","0","0","0","0","0","0.05","0.09","0.05","0.025","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.075","0.04","0","0","0","0","0","0","0","0","0.075","0.08","0","0.025","0","0","0","0","0","0","0","0","0","0","0","0","0.025","0","0","0","0","0","0"
"1SAL2","0.05","0.025","0","0","0.05","0","0","0","0.05","0","0","0.05","0","0","0","0.07","0.09","0.025","0.05","0","0","0.05","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.075","0.05","0","0","0","0","0","0","0","0","0.075","0.08","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2SAL2","0.05","0.025","0","0","0.05","0","0","0","0.05","0","0","0.05","0","0","0","0.07","0.09","0.025","0.05","0","0","0.05","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.075","0.04","0","0","0","0","0","0","0","0","0.075","0.08","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1DRM1","0.025","0.01","0","0","0","0","0","0","0","0","0","0","0","0","0","0.025","0.09","0.05","0.05","0","0.0225","0.025","0","0","0","0","0","0","0.0015","0","0","0","0","0.005","0","0","0","0.15","0.035","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.075","0.005","3e-05","0.01","0.01","0.01","0.01","0.001","0.00493747","0.012","0.06","0.045","0.000125","0.15","0","0","0","0.0025","0.03","0","0","0","0","0","0","0","0.01","0","0","0","0","0","0"
"2DRM1","0.025","0.01","0","0","0","0","0","0","0","0","0","0","0","0","0","0.025","0.09","0.05","0.05","0","0.025","0.05","0","0","0","0","0","0","0.0013","0","0","0","0","0.005","0","0","0","0.135","0.032","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.075","0.005","3e-05","0.01","0.01","0.01","0.01","0.001","0.00493747","0.012","0.06","0.045","1.2e-05","0.15","0","0","0","0.0025","0.03","0","0","0","0","0","0","0","0.01","0","0","0","0","0","0"
"1DRM2","0.03","0.025","0","0","0","0","0","0","0","0","0","0","0","0","0","0.05","0.09","0.025","0.045","0","0.0225","0.025","0","0","0","0","0","0","0.0012","0","0","0","0","0.005","0","0","0","0.12","0.03","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.075","0.004","3e-05","0.01","0.01","0.01","0.01","0.001","0.015","0.012","0.06","0.045","0.000125","0.15","0","0","0","0.005","0.03","0","0","0","0","0","0","0","0.01","0","0","0","0","0","0"
"2DRM2","0.03","0.025","0","0","0","0","0","0","0","0","0","0","0","0","0","0.05","0.09","0.025","0.045","0","0.03","0.05","0","0","0","0","0","0","0.002","0","0","0","0","0.005","0","0","0","0.2","0.005","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.075","0.004","3e-05","0.01","0.01","0.01","0.01","0.001","0.015","0.012","0.06","0.045","1.2e-05","0.15","0","0","0","0.0025","0.03","0","0","0","0","0","0","0","0.01","0","0","0","0","0","0"
"1STB1","0","0.002","0","0","0","0","0","0","0","0","0","0","0","0","0","0.025","0.09","0.05","0.05","0","0.0225","0.025","0","0","0","0","0","0","0.035","0","0","0","0","0","0","0","0","0.15","0.035","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1","0.005","0.005","0","0.01","0.01","0.01","0.04","0","0.002","0.00493747","0.09","0.015","0.00015","0.03","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2STB1","0","0.002","0","0","0","0","0","0","0","0","0","0","0","0","0","0.025","0.09","0.05","0.05","0","0.025","0.05","0","0","0","0","0","0","0.03","0","0","0","0","0","0","0","0","0.135","0.03","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1","0.005","0.005","0","0.01","0.01","0.01","0.04","0","0.002","0.00493747","0.09","0.015","1.5e-05","0.03","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1STB2","0","0.025","0","0.05","0","0","0","0","0","0","0","0","0","0","0","0.05","0.09","0.025","0.045","0","0.0225","0.025","0","0","0","0","0","0","0.03","0","0","0","0","0","0.12","0","0","0.12","0.03","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1","0.004","0.004","0","0.01","0.01","0.01","0.04","4e-04","0.005","0.015","0.09","0.015","0.00015","0.03","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2STB2","0","0.025","0","0","0","0","0","0","0","0","0","0","0","0","0","0.05","0.09","0.025","0.045","0","0.03","0.05","0","0","0","0","0","0","0.05","0","0","0","0","0","0","0","0","0.2","0.05","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1","0.004","0.004","0","0.01","0.01","0.01","0.04","0","0.005","0.015","0.09","0.015","1.5e-05","0.03","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1TAU1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.005","0.005","0.075","0.01","0.01","0.03","0.08","0.008","0.00493747","0.00493747","0.0493747","0.0493747","0.000225","0.045","0","0","0","0.005","0.02","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2TAU1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.005","0.005","0.075","0.01","0.01","0.03","0.08","0.009","0.015","0.015","0.15","0.15","2e-05","0.045","0","0","0","0.005","0.02","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1TAU2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.004","0.004","0.075","0.01","0.01","0.03","0.08","0.008","0.00493747","0.00493747","0.0493747","0.0493747","0.000225","0.045","0","0","0","0.01","0.02","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2TAU2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.004","0.004","0.075","0.01","0.01","0.03","0.08","0.009","0.015","0.015","0.15","0.15","2e-05","0.045","0","0","0","0.005","0.02","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1WOL1","0.045","0.005","0.05","0.105","0.105","0.05","0.105","0.105","0.105","0.01","0.105","0.105","0","0","0","0.025","0.09","0.05","0.05","0.005","0.0225","0.025","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.15","0.15","0.05","0.13","0.05","0","0","0","0","0","0","0.15","0.1","0.1","0","0","0","0","0","0","0","0.1","0.005","0.005","0.03","0.01","0.01","0.01","0.08","0","0","0.00493747","0.03","0","0.00015","0","0","0","0","0.005","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1WOL2","0.06","0.025","0.05","0.105","0.105","0.05","0.105","0.105","0.105","0.05","0.105","0.105","0","0","0","0.05","0.09","0.025","0.05","0.005","0.025","0.025","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.135","0.135","0.05","0.13","0.05","0","0","0","0","0","0","0.15","0.03","0.03","0","0","0","0","0","0","0","0.1","0.005","0.005","0.03","0.01","0.01","0.01","0.08","0","0","0.00493747","0.03","0","0.00015","0","0","0","0","0.005","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2WOL1","0.045","0.005","0.05","0.05","0.05","0.05","0.05","0.05","0.05","0","0.05","0.1","0","0","0","0.025","0.09","0.05","0.045","0.005","0.0225","0.05","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.12","0.12","0.2","0.135","4e-04","0","0","0","0","0","0","0.15","0.03","0.03","0","0","0","0","0","0","0","0.1","0.004","0.004","0.03","0.01","0.01","0.01","0.08","0","0","0.015","0.03","0","1e-05","0","0","0","0","0.01","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2WOL2","0.06","0.025","0.05","0.03","0.03","0.03","0.03","0.03","0.03","0","0.03","0.1","0","0","0","0.05","0.09","0.025","0.045","0.005","0.045","0.025","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1","0.1","0.135","4e-04","0","0","0","0","0","0","0.15","0.03","0.03","0","0","0","0","0","0","0","0.1","0.004","0.004","0.03","0.01","0.01","0.01","0.08","0","0","0.015","0.03","0","1e-05","0","0","0","0","0.005","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1SDF1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.09","0","0.1","0","0.1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.03","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.05","0.05","0","0.001","0.001","0.001","0.105","0","0","0.01","0.09","0.03","0.01","0.015","0","0","0","0","0.135","0","0.05","0.1","0","0","0","0","0","0","0","0","0","0","0"
"2SDF1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.09","0","0.1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.03","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.001","0.105","0","0","0.01","0.09","0.03","0.01","0.015","0","0","0","0","0.135","0","0.05","0.1","0","0","0","0","0","0","0","0","0","0","0"
"1SDF2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.09","0","0.1","0","0.1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.03","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.05","0.05","0","0.001","0.001","0.001","0.105","0","0","0.01","0.1","0.1","0.01","0.015","0","0","0","0","0.135","0","0.05","0.1","0","0","0","0","0","0","0","0","0","0","0"
"2SDF2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.09","0","0.1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.03","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.001","0.105","0","0","0.01","0.1","0.1","0.01","0.015","0","0","0","0","0.135","0","0.05","0.1","0","0","0","0","0","0","0","0","0","0","0"
"1FDF1","0","0.03","0","0","0","0","0","0","0","0","0","0","0","0","0","0.135","0.09","0.2","0.1","0","0.09","0.09","0","0","0","0","0","0","0.15","0","0","0","0","0.15","0","0.75","0","0.15","0.15","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.03","0.005","0","0.1","0.15","0.1","0.08","0.08","0.0493747","0.0493747","0.045","0.06","0.03","0.06","0","0","0","0","0.06","0","0","0","0.075","0","0","0","0","0","0","0","0","0","0"
"2FDF1","0","0.03","0","0","0","0","0","0","0","0","0","0","0","0","0","0.135","0.09","0.2","0.1","0","0.05","0.25","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.135","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.03","0.005","0","0.1052546","0.15","0.1052546","0.08","0.09","0.0493747","0.0493747","0.045","0.06","0.03","0.06","0","0","0","0","0.06","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1FDF2","0","0.02","0","0","0","0","0","0","0","0","0","0","0","0","0","0.135","0.09","0.09","0.09","0","0.09","0.0975","0","0","0","0","0","0","0.12","0","0","0","0","0.12","0","0.06","0","0.12","0.12","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.03","0.004","0","0.1","0.15","0.1","0.08","0.08","0.15","0.15","0.045","0.06","0.03","0.06","0","0","0","0","0.06","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2FDF2","0","0.02","0","0","0","0","0","0","0","0","0","0","0","0","0","0.135","0.09","0.09","0.09","0","0.07","0.25","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.03","0.004","0","0.1052546","0.15","0.1052546","0.08","0.09","0.15","0.15","0.045","0.06","0.03","0.06","0","0","0","0","0.06","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
